id,rfcd_l0_s_count,rfcd_l0_s_rate,rfcd_l1_s_count,rfcd_l1_s_rate,rfcd_l2_s_count,rfcd_l2_s_rate,seo_l0_s_count,seo_l0_s_rate,seo_l1_s_count,seo_l1_s_rate,seo_l2_s_count,seo_l2_s_rate,Dept.No._s_count_x,Dept.No._s_rate_x,Dept.No._s_count_y,Dept.No._s_rate_y,sponsor_s_count,sponsor_s_rate,grant_category_s_count,grant_category_s_rate
2171,2,0.5,2,0.5,1,1.0,2,0.4,2,0.5,1,1.0,2,0.4,2,0.4,1,1.0,1,1.0
2172,2,0.4,2,0.5,0,0.0,2,0.4,2,0.4,1,1.0,2,0.4,2,0.4,0,,1,0.5
2173,15,0.42857142857142855,15,0.42857142857142855,11,0.39285714285714285,15,0.42857142857142855,15,0.4411764705882353,14,0.4666666666666667,15,0.42857142857142855,15,0.42857142857142855,0,,10,0.47619047619047616
2174,15,0.45454545454545453,15,0.45454545454545453,11,0.4074074074074074,15,0.45454545454545453,15,0.46875,12,0.48,15,0.45454545454545453,15,0.45454545454545453,0,,10,0.5
2175,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0.0
2176,2,1.0,2,1.0,0,,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,0,,0,
2177,1,0.5,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,2,0.4,2,0.4,0,,2,0.6666666666666666
2178,1,0.5,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,2,0.4,2,0.4,0,,2,0.6666666666666666
2179,2,0.4,2,0.4,0,,2,0.4,2,0.4,1,0.3333333333333333,2,0.2857142857142857,2,0.2857142857142857,0,,0,0.0
2180,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,,0,
2181,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2182,5,1.0,5,1.0,4,1.0,6,1.0,6,1.0,6,1.0,6,1.0,6,1.0,6,1.0,6,1.0
2183,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2184,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2185,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2186,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2187,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2188,4,1.0,0,,0,,4,1.0,3,1.0,2,1.0,4,1.0,4,1.0,0,,1,1.0
2189,3,0.75,1,0.5,1,1.0,2,1.0,2,1.0,1,1.0,3,0.75,3,0.75,0,,0,
2190,5,0.4166666666666667,2,0.3333333333333333,0,0.0,5,0.4166666666666667,4,0.36363636363636365,2,0.25,5,0.38461538461538464,5,0.38461538461538464,0,0.0,0,0.0
2191,1,0.5,1,0.5,1,1.0,1,0.5,1,1.0,0,,1,0.3333333333333333,1,0.3333333333333333,0,,0,
2192,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,1,1.0,0,,2,0.6666666666666666,2,0.6666666666666666,0,,0,
2193,3,0.75,0,,0,,3,0.75,0,0.0,0,,3,0.75,3,0.75,3,1.0,3,1.0
2194,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2195,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2196,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2197,1,1.0,1,1.0,1,1.0,0,,0,,0,,1,1.0,1,1.0,0,,0,
2198,2,0.6666666666666666,2,0.6666666666666666,1,0.5,1,0.5,1,0.5,1,0.5,2,0.6666666666666666,2,0.6666666666666666,0,,1,0.5
2199,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2200,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2201,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2202,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2203,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2204,2,0.6666666666666666,1,1.0,1,1.0,2,0.6666666666666666,2,0.6666666666666666,2,1.0,2,0.6666666666666666,2,0.6666666666666666,0,,1,1.0
2205,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2206,4,0.8,2,0.6666666666666666,2,0.6666666666666666,4,1.0,4,1.0,2,1.0,4,0.8,4,0.8,0,,0,
2207,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
2208,1,0.25,1,0.3333333333333333,1,0.3333333333333333,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,0,,0,0.0
2209,0,,0,,0,,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,0,,2,1.0
2210,1,0.5,1,0.5,0,0.0,1,0.5,1,0.5,0,0.0,2,0.5,2,0.5,0,,0,
2211,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,3,0.75,3,0.75,1,1.0,1,1.0
2212,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2213,2,0.5,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,3,0.5,3,0.5,1,1.0,1,1.0
2214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
2215,0,,0,,0,,0,,0,,0,,3,0.75,3,0.75,0,,0,
2216,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2217,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,0.0
2218,1,1.0,0,,0,,1,1.0,1,1.0,1,1.0,4,0.8,4,0.8,0,,0,
2219,4,0.5,2,0.4,2,0.4,5,0.5555555555555556,5,0.5555555555555556,5,0.625,5,0.5555555555555556,5,0.5555555555555556,0,,0,
2220,3,1.0,1,1.0,1,1.0,3,1.0,3,1.0,2,1.0,3,1.0,3,1.0,0,,0,
2221,2,1.0,2,1.0,0,,0,,0,,0,,4,1.0,4,1.0,0,,0,
2222,2,0.5,1,0.3333333333333333,1,0.3333333333333333,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,0,,0,
2223,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,2,1.0,2,1.0,1,1.0,1,1.0
2224,9,1.0,9,1.0,9,1.0,11,1.0,11,1.0,11,1.0,12,1.0,12,1.0,11,1.0,11,1.0
2225,3,0.6,3,0.6,3,0.6,4,0.6666666666666666,2,0.5,2,0.5,4,0.6666666666666666,4,0.6666666666666666,0,,0,
2226,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,,0,
2227,1,0.3333333333333333,1,0.3333333333333333,0,,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,,0,
2228,1,0.3333333333333333,1,0.3333333333333333,0,,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,,0,
2229,1,0.3333333333333333,1,0.3333333333333333,0,,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,,0,
2230,2,0.5,2,0.5,2,0.6666666666666666,3,0.75,1,1.0,1,1.0,4,0.6666666666666666,4,0.6666666666666666,1,1.0,1,1.0
2231,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,2,0.25,0,0.0,0,0.0
2232,3,0.3333333333333333,3,0.3333333333333333,0,0.0,3,0.3333333333333333,1,0.2,0,0.0,3,0.3333333333333333,3,0.3333333333333333,0,0.0,0,0.0
2233,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,3,0.75,3,0.75,0,0.0,0,0.0
2234,1,1.0,1,1.0,0,,0,,0,,0,,2,1.0,2,1.0,0,,0,
2235,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
2236,6,0.75,5,0.8333333333333334,3,0.75,5,0.7142857142857143,5,0.7142857142857143,2,0.6666666666666666,10,0.8333333333333334,10,0.8333333333333334,0,,0,0.0
2237,7,0.3684210526315789,7,0.4117647058823529,7,0.4117647058823529,7,0.4666666666666667,7,0.4666666666666667,7,0.4666666666666667,10,0.45454545454545453,10,0.45454545454545453,0,,4,0.6666666666666666
2238,0,,0,,0,,0,,0,,0,,1,1.0,1,1.0,0,,0,
2239,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
2240,0,,0,,0,,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0
2241,1,0.5,1,0.5,1,0.5,1,0.5,1,1.0,1,1.0,1,0.5,1,0.5,1,1.0,0,0.0
2242,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0
2243,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,5,1.0,5,1.0,4,1.0,4,1.0
2244,1,0.3333333333333333,1,0.3333333333333333,1,0.5,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
2245,0,,0,,0,,0,,0,,0,,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,0.0
2246,3,0.75,3,0.75,1,0.5,3,0.75,3,0.75,1,0.5,4,0.6666666666666666,4,0.6666666666666666,1,0.5,2,0.5
2247,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
2248,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,0.0
2249,4,0.5714285714285714,0,0.0,0,0.0,4,0.5714285714285714,2,0.5,2,0.6666666666666666,4,0.5714285714285714,4,0.5714285714285714,0,,0,0.0
2250,1,1.0,1,1.0,1,1.0,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0
2251,2,0.4,2,0.4,2,0.4,1,0.25,1,0.25,1,0.25,2,0.4,2,0.4,1,1.0,1,0.5
2252,4,1.0,3,1.0,3,1.0,2,1.0,2,1.0,2,1.0,4,0.8,4,0.8,3,1.0,3,1.0
2253,3,1.0,3,1.0,0,,3,1.0,3,1.0,3,1.0,4,1.0,4,1.0,3,1.0,3,1.0
2254,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.8571428571428571,6,0.8571428571428571,3,1.0,3,1.0
2255,0,,0,,0,,0,,0,,0,,4,1.0,4,1.0,1,1.0,1,1.0
2256,1,0.5,1,0.5,0,,1,0.5,1,0.5,0,0.0,1,0.5,1,0.5,1,1.0,1,0.5
2257,2,0.6666666666666666,0,0.0,0,0.0,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,3,0.75,3,0.75,0,,0,
2258,3,0.75,3,0.75,3,0.75,3,0.75,3,0.75,3,0.75,3,0.75,3,0.75,0,,3,0.75
2259,1,1.0,1,1.0,1,1.0,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0
2260,2,1.0,2,1.0,2,1.0,2,1.0,1,1.0,1,1.0,2,1.0,2,1.0,2,1.0,2,1.0
2261,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,3,1.0,3,1.0,0,,2,1.0
2262,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0
2263,8,1.0,8,1.0,8,1.0,8,1.0,8,1.0,8,1.0,9,1.0,9,1.0,8,1.0,8,1.0
2264,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2265,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,3,0.75,3,0.75,2,1.0,2,1.0
2266,0,,0,,0,,0,,0,,0,,2,0.6666666666666666,2,0.6666666666666666,0,,0,
2267,5,1.0,4,1.0,4,1.0,3,1.0,3,1.0,3,1.0,5,0.8333333333333334,5,0.8333333333333334,4,1.0,4,1.0
2268,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,3,1.0,3,1.0,0,,2,1.0
2269,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2270,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2271,5,0.625,0,0.0,0,0.0,5,0.625,2,0.4,2,0.4,6,0.6666666666666666,6,0.6666666666666666,2,1.0,2,1.0
2272,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,0,0.0,0,0.0
2273,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2274,8,1.0,8,1.0,8,1.0,8,1.0,8,1.0,8,1.0,9,1.0,9,1.0,8,1.0,8,1.0
2275,2,1.0,2,1.0,2,1.0,2,1.0,1,1.0,1,1.0,2,1.0,2,1.0,1,1.0,1,1.0
2276,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2277,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2278,4,0.6666666666666666,4,0.6666666666666666,2,0.5,4,0.6666666666666666,4,1.0,2,1.0,4,0.6666666666666666,4,0.6666666666666666,0,,2,1.0
2279,0,,0,,0,,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,,0,
2280,2,0.6666666666666666,2,1.0,1,1.0,0,,0,,0,,2,0.6666666666666666,2,0.6666666666666666,0,,0,
2281,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,3,0.75,3,0.75,2,1.0,2,1.0
2282,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0
2283,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2284,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2285,5,1.0,1,1.0,0,,5,1.0,5,1.0,4,1.0,5,1.0,5,1.0,0,,2,1.0
2286,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,,0,0.0
2287,2,0.4,2,0.4,2,0.5,0,,0,,0,,2,0.4,2,0.4,0,,0,
2288,0,,0,,0,,0,,0,,0,,2,1.0,2,1.0,0,,0,
2289,3,1.0,3,1.0,3,1.0,3,1.0,0,,0,,3,1.0,3,1.0,0,,0,
2290,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,0.2727272727272727,3,0.2727272727272727,1,1.0,1,0.3333333333333333
2291,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
2292,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2293,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2294,0,,0,,0,,0,,0,,0,,5,1.0,5,1.0,0,,0,
2295,4,1.0,4,1.0,4,1.0,4,1.0,4,1.0,4,1.0,4,1.0,4,1.0,4,1.0,4,1.0
2296,11,0.6875,10,0.7142857142857143,9,0.6923076923076923,11,0.5,11,0.55,10,0.5555555555555556,17,0.5151515151515151,17,0.5151515151515151,1,1.0,2,0.5
2297,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,
2298,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2299,0,,0,,0,,0,,0,,0,,4,0.8,4,0.8,0,,0,
2300,8,0.8888888888888888,8,0.8888888888888888,6,1.0,8,0.8888888888888888,8,0.8888888888888888,8,1.0,9,0.9,9,0.9,6,1.0,6,1.0
2301,0,,0,,0,,0,,0,,0,,4,0.8,4,0.8,0,,0,
2302,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,
2303,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2304,1,1.0,0,,0,,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0
2305,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2306,3,1.0,3,1.0,3,1.0,4,1.0,3,1.0,2,1.0,4,1.0,4,1.0,2,1.0,2,1.0
2307,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2308,2,1.0,2,1.0,0,,2,1.0,1,1.0,1,1.0,2,1.0,2,1.0,0,,0,
2309,2,1.0,2,1.0,0,,2,1.0,2,1.0,1,1.0,3,1.0,3,1.0,1,1.0,1,1.0
2310,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,0.5,1,0.5,1,1.0,1,1.0
2311,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,1,0.5,1,0.5
2312,7,1.0,2,1.0,1,1.0,7,0.875,7,0.875,6,0.8571428571428571,7,0.7777777777777778,7,0.7777777777777778,5,1.0,5,0.8333333333333334
2313,2,0.6666666666666666,1,1.0,1,1.0,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,0,,0,
2314,15,0.42857142857142855,15,0.42857142857142855,15,0.45454545454545453,15,0.42857142857142855,15,0.42857142857142855,5,0.38461538461538464,15,0.42857142857142855,15,0.42857142857142855,0,0.0,2,0.5
2315,3,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,4,1.0,4,1.0,2,1.0,2,1.0
2316,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2317,0,,0,,0,,0,,0,,0,,6,0.6,6,0.6,1,1.0,1,1.0
2318,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2319,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
2320,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2321,6,1.0,5,1.0,5,1.0,1,1.0,1,1.0,1,1.0,6,0.8571428571428571,6,0.8571428571428571,1,0.5,1,0.5
2322,0,,0,,0,,0,,0,,0,,1,1.0,1,1.0,0,,0,
2323,0,,0,,0,,0,,0,,0,,3,1.0,3,1.0,0,,0,
2324,0,,0,,0,,0,,0,,0,,1,1.0,1,1.0,0,,0,
2325,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2326,0,,0,,0,,0,,0,,0,,7,0.875,7,0.875,0,,0,
2327,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2328,0,,0,,0,,0,,0,,0,,3,1.0,3,1.0,3,1.0,3,1.0
2329,1,1.0,1,1.0,1,1.0,2,1.0,2,1.0,2,1.0,4,0.8,4,0.8,1,1.0,1,1.0
2330,3,1.0,3,1.0,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,0,,0,
2331,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,
2332,1,1.0,1,1.0,1,1.0,4,1.0,1,1.0,1,1.0,4,1.0,4,1.0,1,1.0,1,1.0
2333,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2334,0,,0,,0,,0,,0,,0,,1,0.5,1,0.5,1,0.5,1,0.5
2335,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,3,0.75,3,0.75,1,1.0,1,1.0
2336,4,0.6666666666666666,2,0.6666666666666666,1,1.0,0,,0,,0,,4,0.6666666666666666,4,0.6666666666666666,1,1.0,1,1.0
2337,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2338,1,1.0,1,1.0,0,,1,1.0,1,1.0,0,,1,1.0,1,1.0,0,,0,
2339,0,0.0,0,0.0,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,
2340,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,,0,
2341,2,0.4,2,0.6666666666666666,1,1.0,2,0.4,2,0.4,2,0.4,2,0.4,2,0.4,1,0.3333333333333333,1,0.3333333333333333
2342,5,0.5555555555555556,5,0.5555555555555556,2,0.6666666666666666,4,0.5,4,0.5,4,0.6666666666666666,5,0.5555555555555556,5,0.5555555555555556,0,,0,
2343,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
2344,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2345,0,,0,,0,,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0
2346,0,,0,,0,,0,,0,,0,,4,1.0,4,1.0,1,1.0,1,1.0
2347,1,1.0,1,1.0,0,,1,1.0,1,1.0,1,1.0,4,1.0,4,1.0,0,,2,1.0
2348,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,
2349,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2350,8,0.8888888888888888,8,0.8888888888888888,8,0.8888888888888888,8,0.8888888888888888,1,1.0,1,1.0,8,0.8,8,0.8,1,1.0,1,0.5
2351,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,,0,
2352,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2353,3,0.5,3,0.5,3,0.5,3,0.5,1,0.25,1,0.3333333333333333,3,0.5,3,0.5,1,1.0,1,1.0
2354,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2355,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,,1,1.0,1,1.0,0,,0,
2356,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0
2357,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2358,5,0.8333333333333334,5,0.8333333333333334,4,0.8,1,1.0,1,1.0,1,1.0,5,0.8333333333333334,5,0.8333333333333334,0,,0,
2359,1,1.0,0,,0,,2,1.0,2,1.0,1,1.0,2,1.0,2,1.0,0,,0,
2360,4,1.0,4,1.0,2,1.0,0,,0,,0,,4,1.0,4,1.0,0,,0,
2361,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2362,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2363,8,0.8,6,0.75,3,0.6,7,0.7777777777777778,7,0.875,6,1.0,8,0.8,8,0.8,2,1.0,6,1.0
2364,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2365,3,0.6,2,0.6666666666666666,2,0.6666666666666666,3,0.6,3,0.6,3,0.6,3,0.6,3,0.6,0,,2,0.5
2366,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2367,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,
2368,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2369,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,
2370,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2371,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2372,0,0.0,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,
2373,2,0.6666666666666666,2,0.6666666666666666,0,,2,0.6666666666666666,1,0.5,1,0.5,2,0.6666666666666666,2,0.6666666666666666,0,,0,
2374,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2375,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2376,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
2377,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,0,,0,0.0
2378,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2379,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2380,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2381,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2382,4,1.0,3,1.0,3,1.0,4,1.0,3,1.0,0,,8,0.8888888888888888,8,0.8888888888888888,3,1.0,3,1.0
2383,2,0.6666666666666666,2,1.0,0,,0,,0,,0,,3,0.6,3,0.6,2,0.6666666666666666,2,0.5
2384,2,0.6666666666666666,2,0.6666666666666666,2,1.0,2,0.6666666666666666,0,,0,,4,0.8,4,0.8,0,,0,
2385,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,
2386,8,0.8888888888888888,7,0.875,6,1.0,7,0.875,7,0.875,6,0.8571428571428571,8,0.8888888888888888,8,0.8888888888888888,4,1.0,4,1.0
2387,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2388,1,0.5,0,,0,,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,,0,
2389,3,1.0,3,1.0,3,1.0,0,,0,,0,,5,1.0,5,1.0,0,,3,1.0
2390,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,,0,
2391,1,0.5,0,0.0,0,0.0,0,,0,,0,,1,0.3333333333333333,1,0.3333333333333333,0,,0,
2392,3,0.75,3,0.75,3,1.0,3,1.0,1,1.0,0,,5,0.8333333333333334,5,0.8333333333333334,3,1.0,3,1.0
2393,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
2394,1,1.0,1,1.0,0,,0,,0,,0,,2,1.0,2,1.0,0,,0,
2395,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2396,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
2397,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2398,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
2399,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2400,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2401,7,0.7777777777777778,6,0.75,0,0.0,3,0.75,3,0.75,3,0.75,7,0.7777777777777778,7,0.7777777777777778,4,0.6666666666666666,5,0.7142857142857143
2402,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,0.0
2403,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2404,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
2405,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,1,1.0,1,1.0
2406,0,0.0,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,0.0
2407,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2408,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2409,1,1.0,1,1.0,0,,0,,0,,0,,1,1.0,1,1.0,0,,0,
2410,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
2411,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2412,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,
2413,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2414,3,0.23076923076923078,3,0.23076923076923078,3,0.2727272727272727,3,0.3,3,0.3,3,0.3,6,0.375,6,0.375,2,1.0,2,0.6666666666666666
2415,0,,0,,0,,1,1.0,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0
2416,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2417,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2418,1,1.0,0,,0,,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0
2419,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
2420,2,1.0,2,1.0,0,,0,,0,,0,,2,1.0,2,1.0,2,1.0,2,1.0
2421,2,0.5,0,0.0,0,0.0,2,0.6666666666666666,1,1.0,0,,2,0.4,2,0.4,0,0.0,0,0.0
