id,granted,sponsor,grant_category,grant_value,date
2419,0,2B,10A,,2006-08-16
2420,0,2B,10A,,2006-08-16
2421,0,2B,10A,,2006-08-16
2422,1,2B,10A,30000.0,2006-08-16
2423,0,2B,10A,,2006-08-16
2424,0,2B,10A,,2006-08-16
2425,0,2B,10A,,2006-08-16
2426,0,2B,10A,,2006-08-16
2427,0,2B,10A,,2006-08-16
2428,1,2B,10A,30000.0,2006-08-16
2429,0,2B,10A,,2006-08-16
2430,0,2B,10A,,2006-08-16
2431,0,2B,10A,,2006-08-16
2432,0,2B,10A,,2006-08-16
2433,0,2B,10A,,2006-08-16
2434,0,2B,10A,,2006-08-16
2435,0,2B,10A,,2006-08-16
2436,0,2B,10A,,2006-08-16
2437,0,2B,10A,,2006-08-16
2438,1,2B,10A,50000.0,2006-08-16
2439,0,2B,10A,,2006-08-16
2440,1,2B,10A,100000.0,2006-08-16
2441,0,2B,10A,,2006-08-16
2442,0,2B,10A,,2006-08-16
2443,1,2B,10A,20000.0,2006-08-16
2444,0,2B,10A,,2006-08-16
2445,0,2B,10A,,2006-08-16
2446,0,2B,10A,20000.0,2006-08-16
2447,0,2B,10A,,2006-08-16
2448,0,2B,10A,,2006-08-16
2449,0,2B,10A,,2006-08-16
2450,0,2B,10A,,2006-08-16
2451,0,2B,10A,,2006-08-16
2452,0,2B,10A,,2006-08-16
2453,0,2B,10A,,2006-08-16
2454,1,2B,10A,30000.0,2006-08-16
2455,0,2B,10A,,2006-08-16
2456,1,2B,10A,40000.0,2006-08-16
2457,0,2B,10A,,2006-08-16
2458,0,2B,10A,,2006-08-16
2459,0,2B,10A,,2006-08-16
2460,0,2B,10A,,2006-08-16
2461,1,2B,10A,30000.0,2006-08-16
2462,0,2B,10A,,2006-08-16
2463,0,2B,10A,,2006-08-16
2464,0,2B,10A,,2006-08-16
2465,1,2B,10A,30000.0,2006-08-16
2466,0,2B,10A,,2006-08-16
2467,0,2B,10A,,2006-08-16
2468,1,2B,10A,30000.0,2006-08-16
2469,0,2B,10A,,2006-08-16
2470,0,2B,10A,,2006-08-16
2471,0,2B,10A,,2006-08-16
2472,0,2B,10A,,2006-08-16
2473,0,2B,10A,40000.0,2006-08-16
2474,0,2B,10A,,2006-08-16
2475,0,2B,10A,,2006-08-16
2476,0,2B,10A,,2006-08-16
2477,0,2B,10A,,2006-08-16
2478,0,2B,10A,,2006-08-16
2479,0,2B,10A,,2006-08-16
2480,0,2B,10A,,2006-08-16
2481,0,2B,10A,,2006-08-16
2482,0,2B,10A,,2006-08-16
2483,0,2B,10A,,2006-08-16
2484,0,2B,10A,,2006-08-16
2485,0,2B,10A,,2006-08-16
2486,0,2B,10A,,2006-08-16
2487,0,2B,10A,,2006-08-16
2488,0,2B,10A,,2006-08-16
2489,0,2B,10A,,2006-08-16
2490,0,2B,10A,,2006-08-16
2491,1,2B,10A,20000.0,2006-08-16
2492,1,2B,10A,30000.0,2006-08-16
2493,0,2B,10A,,2006-08-16
2494,0,2B,10A,,2006-08-16
2495,1,2B,10A,40000.0,2006-08-16
2496,0,2B,10A,,2006-08-16
2497,0,2B,10A,,2006-08-16
2498,1,2B,10A,30000.0,2006-08-16
2499,0,2B,10A,,2006-08-16
2500,0,2B,10A,,2006-08-16
2501,0,2B,10A,,2006-08-16
2502,0,2B,10A,,2006-08-16
2503,0,2B,10A,,2006-08-16
2504,1,2B,10A,30000.0,2006-08-16
2505,0,2B,10A,,2006-08-16
2506,0,2B,10A,,2006-08-16
2507,0,2B,10A,,2006-08-16
2508,0,2B,10A,,2006-08-16
2509,0,2B,10A,,2006-08-16
2510,0,2B,10A,,2006-08-16
2511,1,2B,10A,50000.0,2006-08-16
2512,0,2B,10A,,2006-08-16
2513,0,2B,10A,30000.0,2006-08-16
2514,1,2B,10A,30000.0,2006-08-16
2515,1,2B,10A,100000.0,2006-08-16
2516,0,2B,10A,,2006-08-16
2517,0,2B,10A,,2006-08-16
2518,0,2B,10A,,2006-08-16
2519,1,2B,10A,20000.0,2006-08-16
2520,0,2B,10A,,2006-08-16
2521,0,2B,10A,,2006-08-16
2522,0,2B,10A,,2006-08-16
2523,0,2B,10A,,2006-08-16
2524,1,2B,10A,,2006-08-16
2525,0,2B,10A,,2006-08-16
2526,0,2B,10A,,2006-08-16
2527,1,2B,10A,,2006-08-16
2528,0,2B,10A,,2006-08-16
2529,0,2B,10A,,2006-08-16
2530,0,2B,10A,,2006-08-16
2531,1,2B,10A,30000.0,2006-08-16
2532,1,2B,10A,40000.0,2006-08-16
2533,0,2B,10A,,2006-08-16
2534,0,2B,10A,,2006-08-16
2535,0,2B,10A,,2006-08-16
2536,0,2B,10A,,2006-08-16
2537,0,2B,10A,,2006-08-16
2538,0,2B,10A,,2006-08-16
2539,1,2B,10A,100000.0,2006-08-16
2540,0,2B,10A,,2006-08-16
2541,0,2B,10A,,2006-08-16
2542,0,2B,10A,,2006-08-16
2543,0,2B,10A,,2006-08-16
2544,0,2B,10A,,2006-08-16
2545,1,2B,10A,30000.0,2006-08-16
2546,0,2B,10A,,2006-08-16
2547,0,2B,10A,,2006-08-16
2548,0,2B,10A,,2006-08-16
2549,0,2B,10A,,2006-08-16
2550,1,2B,10A,40000.0,2006-08-16
2551,0,2B,10A,,2006-08-16
2552,0,2B,10A,,2006-08-16
2553,0,2B,10A,,2006-08-16
2554,1,2B,10A,30000.0,2006-08-16
2555,0,2B,10A,,2006-08-16
2556,0,2B,10A,,2006-08-16
2557,1,2B,10A,40000.0,2006-08-16
2558,0,2B,10A,,2006-08-16
2559,0,2B,10A,,2006-08-16
2560,0,2B,10A,,2006-08-16
2561,1,2B,10A,20000.0,2006-08-16
2562,1,2B,10A,50000.0,2006-08-16
2563,0,2B,10A,,2006-08-16
2564,1,2B,10A,30000.0,2006-08-16
2565,0,2B,10A,,2006-08-16
2566,1,2B,10A,30000.0,2006-08-16
2567,0,2B,10A,,2006-08-16
2568,1,2B,10A,20000.0,2006-08-16
2569,0,2B,10A,,2006-08-16
2570,0,2B,10A,,2006-08-16
2571,0,2B,10A,,2006-08-16
2572,0,2B,10A,,2006-08-16
2573,0,2B,10A,40000.0,2006-08-16
2574,1,2B,10A,40000.0,2006-08-16
2575,0,2B,10A,,2006-08-16
2576,0,2B,10A,10000.0,2006-08-16
2577,0,2B,10A,,2006-08-16
2578,0,2B,10A,,2006-08-16
2579,1,2B,10A,30000.0,2006-08-16
2580,0,2B,10A,30000.0,2006-08-16
2581,0,2B,10A,,2006-08-16
2582,1,2B,10A,20000.0,2006-08-16
2583,0,2B,10A,,2006-08-16
2584,0,2B,10A,,2006-08-16
2585,0,2B,10A,,2006-08-16
2586,0,2B,10A,,2006-08-16
2587,0,2B,10A,,2006-08-16
2588,0,2B,10A,,2006-08-16
2589,1,2B,10A,20000.0,2006-08-16
2590,0,2B,10A,,2006-08-16
2591,1,2B,10A,100000.0,2006-08-16
2592,0,2B,10A,,2006-08-16
2593,0,2B,10A,,2006-08-16
2594,1,2B,10A,30000.0,2006-08-16
2595,1,2B,10A,,2006-08-16
2596,0,2B,10A,,2006-08-16
2597,0,2B,10A,,2006-08-16
2598,0,2B,10A,,2006-08-16
2599,0,2B,10A,,2006-08-16
2600,0,2B,10A,,2006-08-16
2601,0,2B,10A,,2006-08-16
2602,0,2B,10A,,2006-08-16
2603,0,2B,10A,,2006-08-16
2604,0,2B,10A,,2006-08-16
2605,1,2B,10A,200000.0,2006-08-16
2606,0,2B,10A,,2006-08-16
2607,0,2B,10A,,2006-08-16
2608,0,2B,10A,,2006-08-16
2609,0,2B,10A,,2006-08-16
2610,0,2B,10A,,2006-08-16
2611,0,2B,10A,,2006-08-16
2612,0,2B,10A,,2006-08-16
2613,0,2B,10A,,2006-08-16
2614,0,2B,10A,,2006-08-16
2615,0,2B,10A,,2006-08-16
2616,0,2B,10A,,2006-08-16
2617,0,2B,10A,,2006-08-16
2618,0,2B,10A,,2006-08-16
2619,0,2B,10A,,2006-08-16
2620,0,2B,10A,,2006-08-16
2621,0,2B,10A,,2006-08-16
2622,0,2B,10A,,2006-08-16
2623,0,2B,10A,,2006-08-16
2624,0,2B,10A,,2006-08-16
2625,0,2B,10A,,2006-08-16
2626,0,2B,10A,,2006-08-16
2627,0,2B,10A,,2006-08-16
2628,1,2B,10A,30000.0,2006-08-16
2629,0,2B,10A,,2006-08-16
2630,0,2B,10A,,2006-08-16
2631,0,2B,10A,,2006-08-16
2632,0,2B,10A,,2006-08-16
2633,0,2B,10A,,2006-08-16
2634,0,2B,10A,,2006-08-16
2635,0,2B,10A,,2006-08-16
2636,1,2B,10A,30000.0,2006-08-16
2637,0,2B,10A,,2006-08-16
2638,1,2B,10A,30000.0,2006-08-16
2639,0,2B,10A,30000.0,2006-08-16
2640,0,2B,10A,20000.0,2006-08-16
2641,0,2B,10A,,2006-08-16
2642,0,2B,10A,,2006-08-16
2643,0,2B,10A,,2006-08-16
2644,0,2B,10A,,2006-08-16
2645,0,2B,10A,,2006-08-16
2646,0,2B,10A,,2006-08-16
2647,1,2B,10A,20000.0,2006-08-16
2648,0,2B,10A,,2006-08-16
2649,0,2B,10A,,2006-08-16
2650,0,2B,10A,,2006-08-16
2651,0,2B,10A,,2006-08-16
2652,0,2B,10A,,2006-08-16
2653,0,2B,10A,,2006-08-16
2654,1,2B,10A,20000.0,2006-08-16
2655,0,2B,10A,,2006-08-16
2656,0,2B,10A,100000.0,2006-08-16
2657,1,2B,10A,30000.0,2006-08-16
2658,0,2B,10A,,2006-08-16
2659,1,219C,30A,5000.0,2006-08-16
2660,0,2B,10A,,2006-08-16
2661,0,2B,10A,,2006-08-16
2662,0,2B,10A,,2006-08-16
2663,0,2B,10A,,2006-08-16
2664,0,2B,10A,,2006-08-16
2665,0,2B,10A,,2006-08-16
2666,1,2B,10A,30000.0,2006-08-16
2667,1,2B,10A,40000.0,2006-08-16
2668,0,2B,10A,10000.0,2006-08-16
2669,1,2B,10A,30000.0,2006-08-16
2670,1,2B,10A,20000.0,2006-08-16
2671,0,2B,10A,,2006-08-16
2672,1,2B,10A,20000.0,2006-08-16
2673,0,2B,10A,,2006-08-16
2674,0,2B,10A,,2006-08-16
2675,0,2B,10A,,2006-08-16
2676,0,2B,10A,,2006-08-16
2677,1,2B,10A,,2006-08-16
2678,0,2B,10A,,2006-08-16
2679,0,2B,10A,,2006-08-16
2680,1,2B,10A,30000.0,2006-08-16
2681,0,2B,10A,,2006-08-16
2682,1,2B,10A,100000.0,2006-08-16
2683,0,2B,10A,,2006-08-16
2684,0,2B,10A,,2006-08-16
2685,1,2B,10A,20000.0,2006-08-16
2686,0,2B,10A,,2006-08-16
2687,0,2B,10A,,2006-08-16
2688,0,2B,10A,,2006-08-16
2689,0,2B,10A,,2006-08-16
2690,0,2B,10A,,2006-08-16
2691,0,2B,10A,,2006-08-16
2692,0,2B,10A,,2006-08-16
2693,1,2B,10A,10000.0,2006-08-16
2694,1,2B,10A,40000.0,2006-08-16
2695,1,2B,10A,20000.0,2006-08-16
2696,0,2B,10A,,2006-08-16
2697,0,2B,10A,,2006-08-16
2698,0,2B,10A,,2006-08-16
2699,0,2B,10A,,2006-08-16
2700,1,2B,10A,100000.0,2006-08-16
2701,0,2B,10A,,2006-08-16
2702,0,2B,10A,,2006-08-16
2703,0,2B,10A,,2006-08-16
2704,0,2B,10A,,2006-08-16
2705,0,2B,10A,,2006-08-16
2706,0,2B,10A,,2006-08-16
2707,0,2B,10A,,2006-08-16
2708,0,2B,10A,,2006-08-16
2709,0,2B,10A,,2006-08-16
2710,1,2B,10A,30000.0,2006-08-16
2711,0,2B,10A,,2006-08-16
2712,1,2B,10A,30000.0,2006-08-16
2713,0,2B,10A,,2006-08-16
2714,0,2B,10A,,2006-08-16
2715,0,2B,10A,,2006-08-16
2716,0,2B,10A,50000.0,2006-08-16
2717,0,2B,10A,,2006-08-16
2718,1,2B,10A,20000.0,2006-08-16
2719,1,2B,10A,40000.0,2006-08-16
2720,0,2B,10A,,2006-08-16
2721,0,2B,10A,,2006-08-16
2722,0,2B,10A,,2006-08-16
2723,0,2B,10A,,2006-08-16
2724,0,2B,10A,,2006-08-16
2725,0,2B,10A,,2006-08-16
2726,0,2B,10A,,2006-08-16
2727,0,2B,10A,,2006-08-16
2728,0,2B,10A,,2006-08-16
2729,0,2B,10A,,2006-08-16
2730,0,2B,10A,,2006-08-16
2731,0,2B,10A,,2006-08-16
2732,1,2B,10A,30000.0,2006-08-16
2733,0,2B,10A,,2006-08-16
2734,0,2B,10A,,2006-08-16
2735,0,2B,10A,,2006-08-16
2736,1,2B,10A,,2006-08-16
2737,1,2B,10A,20000.0,2006-08-16
2738,1,2B,10A,40000.0,2006-08-16
2739,0,2B,10A,,2006-08-16
2740,0,2B,10A,,2006-08-16
2741,0,2B,10A,,2006-08-16
2742,0,2B,10A,,2006-08-16
2743,1,2B,10A,20000.0,2006-08-16
2744,0,2B,10A,,2006-08-16
2745,1,5A,30B,5000.0,2006-08-16
2746,0,2B,10A,,2006-08-16
2747,0,2B,10A,20000.0,2006-08-16
2748,0,2B,10A,,2006-08-16
2749,0,2B,10A,,2006-08-16
2750,0,2B,10A,,2006-08-16
2751,0,2B,10A,,2006-08-16
2752,0,2B,10A,,2006-08-16
2753,0,2B,10A,100000.0,2006-08-16
2754,0,2B,10A,,2006-08-16
2755,0,2B,10A,,2006-08-16
2756,1,2B,10A,40000.0,2006-08-16
2757,0,2B,10A,,2006-08-16
2758,0,2B,10A,,2006-08-16
2759,0,2B,10A,,2006-08-16
2760,1,2B,10A,30000.0,2006-08-16
2761,0,2B,10A,,2006-08-16
2762,0,2B,10A,,2006-08-16
2763,0,2B,10A,,2006-08-16
2764,0,2B,10A,,2006-08-16
2765,0,2B,10A,,2006-08-16
2766,0,2B,10A,,2006-08-16
2767,0,2B,10A,,2006-08-16
2768,0,2B,10A,,2006-08-16
2769,0,2B,10A,,2006-08-16
2770,0,2B,10A,,2006-08-16
2771,0,2B,10A,,2006-08-16
2772,0,2B,10A,,2006-08-16
2773,0,2B,10A,,2006-08-16
2774,0,2B,10A,,2006-08-16
2775,0,2B,10A,,2006-08-16
2776,0,2B,10A,,2006-08-16
2777,0,2B,10A,,2006-08-16
2778,0,2B,10A,,2006-08-16
2779,0,62B,10B,10000.0,2006-08-17
2780,1,,,,2006-08-17
2781,1,,,,2006-08-18
2782,1,,,,2006-08-18
2783,1,,,5000.0,2006-08-18
2784,1,,,10000.0,2006-08-18
2785,1,,,,2006-08-18
2786,1,,,10000.0,2006-08-18
2787,1,,,,2006-08-21
2788,1,4D,10A,30000.0,2006-08-21
2789,1,,,,2006-08-21
2790,1,,,,2006-08-21
2791,1,,,,2006-08-21
2792,1,,,10000.0,2006-08-21
2793,1,,,,2006-08-22
2794,1,,,5000.0,2006-08-22
2795,1,,,,2006-08-22
2796,1,,,,2006-08-22
2797,1,,,,2006-08-22
2798,0,40D,30B,10000.0,2006-08-22
2799,1,,,5000.0,2006-08-23
2800,1,112D,30C,5000.0,2006-08-23
2801,1,,,50000.0,2006-08-23
2802,1,,,10000.0,2006-08-24
2803,1,193A,20A,10000.0,2006-08-24
2804,1,,,5000.0,2006-08-24
2805,1,,,,2006-08-24
2806,1,,,30000.0,2006-08-24
2807,1,,,5000.0,2006-08-24
2808,1,,,5000.0,2006-08-24
2809,1,193A,20A,10000.0,2006-08-24
2810,1,,,10000.0,2006-08-25
2811,0,40D,30B,5000.0,2006-08-25
2812,1,4D,10A,,2006-08-25
2813,0,40D,30B,5000.0,2006-08-25
2814,0,27C,20C,,2006-08-25
2815,0,40D,30B,10000.0,2006-08-25
2816,0,40D,30B,5000.0,2006-08-25
2817,1,137A,20C,5000.0,2006-08-28
2818,1,,,,2006-08-28
2819,0,62B,30B,30000.0,2006-08-28
2820,1,,,,2006-08-28
2821,0,40D,30B,5000.0,2006-08-29
2822,0,172D,30B,10000.0,2006-08-29
2823,1,47C,10A,,2006-08-29
2824,1,,,,2006-08-29
2825,0,40D,30B,10000.0,2006-08-29
2826,0,40D,30B,10000.0,2006-08-29
2827,0,62B,10B,5000.0,2006-08-29
2828,1,195C,30D,20000.0,2006-08-29
2829,0,84D,30B,5000.0,2006-08-30
2830,0,62B,10B,10000.0,2006-08-30
2831,0,62B,10B,10000.0,2006-08-30
2832,0,62B,10B,20000.0,2006-08-30
2833,0,62B,10B,10000.0,2006-08-30
2834,0,62B,10B,10000.0,2006-08-30
2835,1,59C,20C,40000.0,2006-08-30
2836,0,62B,10B,10000.0,2006-08-30
2837,1,,,10000.0,2006-08-30
2838,0,62B,10B,20000.0,2006-08-30
2839,1,84D,30B,5000.0,2006-08-30
2840,1,2B,10A,5000.0,2006-08-30
2841,0,59C,20C,20000.0,2006-08-30
2842,0,62B,30B,5000.0,2006-08-30
2843,1,84D,30B,5000.0,2006-08-30
2844,0,62B,10B,5000.0,2006-08-30
2845,1,4D,10A,20000.0,2006-08-30
2846,0,62B,10B,5000.0,2006-08-30
2847,0,62B,30B,,2006-08-30
2848,0,34B,30C,5000.0,2006-08-31
2849,1,4D,20C,5000.0,2006-08-31
2850,0,4D,20C,,2006-08-31
2851,1,34B,30C,5000.0,2006-08-31
2852,1,2B,10A,100000.0,2006-08-31
2853,1,34B,30C,5000.0,2006-08-31
2854,0,4D,20C,,2006-08-31
2855,1,4D,20C,5000.0,2006-08-31
2856,1,34B,30C,5000.0,2006-08-31
2857,1,,,,2006-08-31
2858,0,4D,20C,,2006-08-31
2859,0,34B,30C,5000.0,2006-08-31
2860,0,34B,30C,,2006-08-31
2861,0,4D,20C,,2006-08-31
2862,1,4D,20C,,2006-08-31
2863,0,4D,20C,,2006-08-31
2864,0,4D,20C,5000.0,2006-08-31
2865,0,4D,20C,,2006-08-31
2866,1,4D,20C,,2006-08-31
2867,1,34B,30C,5000.0,2006-08-31
2868,0,34B,30C,5000.0,2006-08-31
2869,0,34B,30C,5000.0,2006-08-31
2870,0,4D,20C,,2006-08-31
2871,0,4D,20C,,2006-08-31
2872,1,,,5000.0,2006-08-31
2873,1,4D,20C,5000.0,2006-08-31
2874,1,239C,30D,10000.0,2006-08-31
2875,1,34B,30C,5000.0,2006-08-31
2876,0,34B,30C,5000.0,2006-08-31
2877,0,34B,30C,5000.0,2006-08-31
2878,1,34B,30C,5000.0,2006-08-31
2879,1,4D,10A,20000.0,2006-08-31
2880,1,,,10000.0,2006-08-31
2881,0,59C,20C,5000.0,2006-08-31
2882,0,34B,30C,5000.0,2006-08-31
2883,1,34B,30C,5000.0,2006-08-31
2884,1,,,,2006-08-31
2885,1,4D,20C,10000.0,2006-08-31
2886,1,4D,20C,5000.0,2006-08-31
2887,1,4D,20C,,2006-08-31
2888,1,4D,20C,5000.0,2006-08-31
2889,0,34B,30C,5000.0,2006-08-31
2890,0,4D,20C,,2006-08-31
2891,1,4D,20C,5000.0,2006-08-31
2892,1,34B,30C,5000.0,2006-08-31
2893,0,4D,20C,,2006-08-31
2894,1,34B,30C,5000.0,2006-08-31
2895,0,4D,20C,,2006-08-31
2896,1,4D,20C,5000.0,2006-08-31
2897,1,34B,30C,5000.0,2006-08-31
2898,1,34B,30C,5000.0,2006-08-31
2899,0,34B,30C,5000.0,2006-08-31
2900,0,4D,20C,,2006-08-31
2901,0,97A,30B,5000.0,2006-01-09
2902,1,,,30000.0,2006-01-09
2903,0,97A,30B,5000.0,2006-01-09
2904,0,97A,30B,,2006-01-09
2905,0,,,100000.0,2006-01-09
2906,1,194B,30B,5000.0,2006-01-09
2907,1,179C,20A,400000.0,2006-01-09
2908,1,97A,30B,5000.0,2006-01-09
2909,1,97A,30B,5000.0,2006-01-09
2910,0,97A,30B,5000.0,2006-01-09
2911,1,34B,30C,5000.0,2006-01-09
2912,0,97A,30B,,2006-01-09
2913,1,144D,20C,5000.0,2006-01-09
2914,0,97A,30B,,2006-01-09
2915,1,,,30000.0,2006-01-09
2916,0,97A,30B,,2006-01-09
2917,1,67C,20C,30000.0,2006-01-09
2918,0,97A,30B,,2006-01-09
2919,0,97A,30B,5000.0,2006-01-09
2920,1,,,,2006-01-09
2921,0,97A,30B,5000.0,2006-01-09
2922,1,,,5000.0,2006-01-09
2923,0,97A,30B,5000.0,2006-01-09
2924,1,60D,30D,5000.0,2006-01-09
2925,0,97A,30B,5000.0,2006-01-09
2926,0,97A,30B,,2006-01-09
2927,0,97A,30B,5000.0,2006-01-09
2928,0,97A,30B,,2006-01-09
2929,1,,,10000.0,2006-01-09
2930,0,97A,30B,20000.0,2006-01-09
2931,1,60D,30D,10000.0,2006-01-09
2932,1,67C,20C,10000.0,2006-01-09
2933,1,179C,20A,30000.0,2006-01-09
2934,1,51C,20C,5000.0,2006-01-09
2935,1,97A,30B,5000.0,2006-01-09
2936,1,4D,20C,,2006-04-09
2937,1,4D,20C,,2006-04-09
2938,1,4D,20C,,2006-04-09
2939,1,4D,20C,,2006-04-09
2940,1,4D,20C,,2006-04-09
2941,1,4D,20C,,2006-04-09
2942,1,4D,20C,,2006-04-09
2943,0,4D,20C,,2006-04-09
2944,0,113A,10B,40000.0,2006-04-09
2945,0,4D,20C,,2006-04-09
2946,1,4D,20C,5000.0,2006-04-09
2947,1,4D,20C,5000.0,2006-04-09
2948,1,,,100000.0,2006-04-09
2949,0,4D,20C,,2006-04-09
2950,1,4D,20C,10000.0,2006-04-09
2951,1,4D,20C,,2006-04-09
2952,0,4D,20C,,2006-04-09
2953,0,4D,20C,,2006-04-09
2954,1,4D,20C,,2006-04-09
2955,0,4D,20C,,2006-04-09
2956,1,4D,20C,,2006-04-09
2957,0,113A,10B,30000.0,2006-04-09
2958,1,4D,20C,,2006-04-09
2959,1,4D,20C,10000.0,2006-04-09
2960,0,4D,20C,10000.0,2006-04-09
2961,1,4D,20C,10000.0,2006-04-09
2962,1,,,5000.0,2006-04-09
2963,1,,,,2006-04-09
2964,0,113A,10B,30000.0,2006-04-09
2965,1,59C,20C,,2006-05-09
2966,1,,,,2006-05-09
2967,1,,,5000.0,2006-05-09
2968,1,59C,20C,,2006-05-09
2969,1,,,,2006-05-09
2970,1,59C,20C,5000.0,2006-05-09
2971,1,59C,20C,5000.0,2006-05-09
2972,1,21A,50A,5000.0,2006-06-09
2973,0,21A,50A,5000.0,2006-06-09
2974,1,21A,50A,5000.0,2006-06-09
2975,1,21A,50A,5000.0,2006-06-09
2976,0,62B,10B,10000.0,2006-06-09
2977,1,4D,10A,600000.0,2006-06-09
2978,1,21A,50A,5000.0,2006-06-09
2979,0,21A,50A,5000.0,2006-06-09
2980,1,7C,10A,20000.0,2006-06-09
2981,0,21A,50A,5000.0,2006-06-09
2982,0,21A,50A,5000.0,2006-06-09
2983,0,21A,50A,5000.0,2006-06-09
2984,1,51C,20C,5000.0,2006-06-09
2985,0,21A,50A,5000.0,2006-06-09
2986,1,217A,30B,40000.0,2006-06-09
2987,0,21A,50A,5000.0,2006-06-09
2988,0,21A,50A,5000.0,2006-06-09
2989,0,126B,10A,10000.0,2006-06-09
2990,1,,,10000.0,2006-06-09
2991,1,21A,50A,5000.0,2006-06-09
2992,0,21A,50A,5000.0,2006-06-09
2993,0,21A,50A,5000.0,2006-06-09
2994,1,21A,50A,5000.0,2006-06-09
2995,0,218B,10A,5000.0,2006-06-09
2996,1,239C,30D,10000.0,2006-06-09
2997,0,21A,50A,5000.0,2006-06-09
2998,0,21A,50A,5000.0,2006-06-09
2999,1,21A,50A,5000.0,2006-06-09
3000,0,21A,50A,5000.0,2006-06-09
3001,0,21A,50A,5000.0,2006-06-09
3002,0,36D,10A,5000.0,2006-06-09
3003,0,21A,50A,5000.0,2006-06-09
3004,0,21A,50A,5000.0,2006-06-09
3005,0,21A,50A,5000.0,2006-06-09
3006,0,21A,50A,5000.0,2006-06-09
3007,0,4D,10A,20000.0,2006-06-09
3008,0,4D,10A,,2006-07-09
3009,1,4D,10A,50000.0,2006-07-09
3010,0,4D,10A,,2006-07-09
3011,0,4D,10A,,2006-07-09
3012,0,4D,10A,,2006-07-09
3013,1,4D,10A,50000.0,2006-07-09
3014,1,4D,10A,50000.0,2006-07-09
3015,0,4D,10A,,2006-07-09
3016,1,4D,10A,50000.0,2006-07-09
3017,0,59C,20C,30000.0,2006-07-09
3018,1,4D,10A,50000.0,2006-07-09
3019,0,4D,10A,,2006-07-09
3020,0,4D,10A,,2006-07-09
3021,0,4D,10A,,2006-07-09
3022,1,4D,10A,50000.0,2006-07-09
3023,1,4D,10A,50000.0,2006-07-09
3024,1,,,,2006-07-09
3025,0,4D,10A,,2006-07-09
3026,1,4D,10A,50000.0,2006-07-09
3027,0,4D,10A,,2006-07-09
3028,1,4D,10A,50000.0,2006-07-09
3029,1,4D,10A,50000.0,2006-07-09
3030,0,4D,10A,,2006-07-09
3031,0,4D,10A,,2006-07-09
3032,1,4D,10A,50000.0,2006-07-09
3033,1,4D,10A,50000.0,2006-07-09
3034,1,4D,10A,50000.0,2006-07-09
3035,0,4D,10A,,2006-07-09
3036,0,6B,30B,5000.0,2006-08-09
3037,0,4D,10A,,2006-08-09
3038,0,47C,10B,,2006-08-09
3039,0,4D,10A,,2006-08-09
3040,1,4D,10A,30000.0,2006-08-09
3041,0,4D,10A,,2006-08-09
3042,0,6B,30B,5000.0,2006-08-09
3043,0,4D,10A,,2006-08-09
3044,0,4D,10A,,2006-08-09
3045,1,,,5000.0,2006-08-09
3046,0,4D,10A,30000.0,2006-08-09
3047,1,4D,10A,40000.0,2006-08-09
3048,1,4D,10A,30000.0,2006-08-09
3049,0,4D,10A,30000.0,2006-08-09
3050,0,4D,10A,,2006-08-09
3051,1,47C,10B,5000.0,2006-08-09
3052,1,4D,10A,20000.0,2006-08-09
3053,0,6B,30B,5000.0,2006-08-09
3054,1,4D,10A,30000.0,2006-08-09
3055,0,4D,10A,,2006-08-09
3056,1,4D,10A,30000.0,2006-08-09
3057,1,4D,10A,,2006-08-09
3058,0,4D,10A,30000.0,2006-08-09
3059,0,4D,10A,,2006-08-09
3060,0,6B,30B,5000.0,2006-08-09
3061,0,4D,10A,,2006-08-09
3062,1,47C,10B,5000.0,2006-08-09
3063,0,6B,30B,5000.0,2006-08-09
3064,0,4D,10A,30000.0,2006-08-09
3065,1,4D,10A,40000.0,2006-08-09
3066,0,4D,10A,30000.0,2006-08-09
3067,1,4D,10A,40000.0,2006-08-09
3068,0,4D,10A,30000.0,2006-08-09
3069,0,4D,10A,30000.0,2006-08-09
3070,0,4D,10A,,2006-08-09
3071,0,4D,10A,,2006-08-09
3072,0,6B,30B,5000.0,2006-08-09
3073,0,4D,10A,30000.0,2006-08-09
3074,1,4D,10A,40000.0,2006-08-09
3075,0,4D,10A,,2006-08-09
3076,0,4D,10A,30000.0,2006-08-09
3077,0,4D,10A,30000.0,2006-08-09
3078,1,4D,10A,20000.0,2006-08-09
3079,0,6B,30B,5000.0,2006-08-09
3080,0,4D,10A,,2006-08-09
3081,0,4D,10A,,2006-08-09
3082,0,93A,30C,5000.0,2006-11-09
3083,0,4D,10A,30000.0,2006-11-09
3084,1,,,,2006-11-09
3085,0,4D,10A,30000.0,2006-11-09
3086,0,4D,10A,30000.0,2006-11-09
3087,1,4D,10A,30000.0,2006-11-09
3088,0,21A,50A,,2006-11-09
3089,0,4D,10A,,2006-11-09
3090,0,4D,10A,30000.0,2006-11-09
3091,1,47C,10B,5000.0,2006-11-09
3092,1,2B,10A,,2006-11-09
3093,1,,,,2006-11-09
3094,0,4D,10A,30000.0,2006-11-09
3095,0,4D,10A,,2006-11-09
3096,0,4D,10A,30000.0,2006-11-09
3097,0,4D,10A,30000.0,2006-11-09
3098,0,4D,10A,30000.0,2006-11-09
3099,1,4D,10A,40000.0,2006-11-09
3100,0,4D,10A,30000.0,2006-11-09
3101,0,4D,10A,30000.0,2006-11-09
