,date,Person.ID,Faculty.No.,Dept.No.,With.PHD,years_in_uni,Number.of.Successful.Grant,Number.of.Unsuccessful.Grant,A.,A,B,C
1026,2006-01-01,66672,34.0,1258.0,1.0,4.0,2.0,0.0,19.0,19.0,19.0,23.0
1027,2006-01-01,28342,19.0,2153.0,1.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0
1028,2006-01-01,783297,25.0,2538.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1029,2006-01-01,15767,25.0,2628.0,1.0,1.0,0.0,0.0,30.0,11.0,1.0,2.0
1030,2006-01-01,14777,25.0,2628.0,1.0,1.0,0.0,0.0,5.0,7.0,4.0,1.0
1031,2006-01-01,19287,25.0,2578.0,1.0,2.0,2.0,0.0,5.0,4.0,3.0,2.0
1032,2006-01-01,63962,34.0,1258.0,1.0,4.0,2.0,0.0,1.0,16.0,8.0,4.0
1033,2006-01-01,25207,10.0,3708.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,5.0
1034,2006-01-01,488942,25.0,2558.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,2006-01-01,69222,25.0,2558.0,,,2.0,2.0,5.0,14.0,6.0,1.0
1036,2006-01-01,17342,25.0,2828.0,1.0,1.0,0.0,7.0,7.0,17.0,17.0,3.0
1037,2006-01-01,70647,,,,,0.0,0.0,22.0,2.0,3.0,3.0
1038,2006-01-01,12887,25.0,2678.0,1.0,0.0,0.0,1.0,8.0,8.0,6.0,4.0
1039,2006-01-01,119312,25.0,2518.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1040,2006-01-01,497907,25.0,2578.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
1041,2006-01-01,44697,25.0,2603.0,,1.0,2.0,0.0,1.0,1.0,0.0,0.0
1042,2006-01-01,67502,25.0,2828.0,,2.0,0.0,0.0,0.0,3.0,6.0,1.0
1043,2006-01-01,74432,25.0,2828.0,,,1.0,0.0,0.0,0.0,0.0,0.0
1044,2006-01-01,3692,25.0,2828.0,,0.0,0.0,0.0,2.0,5.0,11.0,15.0
1045,2006-01-01,23442,25.0,2668.0,,1.0,2.0,0.0,14.0,11.0,4.0,0.0
1046,2006-01-01,82502,25.0,2603.0,,2.0,4.0,1.0,0.0,2.0,0.0,0.0
1047,2006-01-01,657727,31.0,3268.0,,0.0,0.0,0.0,2.0,3.0,7.0,0.0
1048,2006-01-01,22752,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1049,2006-01-01,63782,25.0,2553.0,1.0,4.0,2.0,3.0,19.0,15.0,11.0,6.0
1050,2006-01-01,29562,25.0,2563.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0
1051,2006-01-01,49532,25.0,2523.0,,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1052,2006-01-01,705382,31.0,3268.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0
1053,2006-01-01,67537,25.0,2713.0,,4.0,0.0,0.0,0.0,1.0,1.0,6.0
1054,2006-01-01,537,25.0,2653.0,1.0,3.0,2.0,0.0,14.0,11.0,14.0,3.0
1055,2006-01-01,68517,25.0,2538.0,,0.0,1.0,0.0,30.0,38.0,25.0,17.0
1056,2006-01-01,75972,25.0,2603.0,1.0,1.0,1.0,0.0,5.0,3.0,4.0,4.0
1057,2006-01-01,39812,25.0,2603.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1058,2006-01-01,70712,25.0,2853.0,,,1.0,0.0,0.0,6.0,4.0,15.0
1059,2006-01-01,731667,4.0,3508.0,,,0.0,0.0,0.0,2.0,3.0,1.0
1060,2006-01-01,69712,1.0,1033.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1061,2006-01-01,720017,25.0,2653.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1062,2006-01-01,734322,25.0,2603.0,,1.0,0.0,5.0,0.0,0.0,0.0,0.0
1063,2006-01-01,18377,25.0,2923.0,1.0,2.0,1.0,0.0,2.0,0.0,8.0,2.0
1064,2006-01-01,147722,25.0,2923.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0
1065,2006-01-01,57672,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1066,2006-01-01,80372,31.0,3258.0,1.0,4.0,0.0,0.0,6.0,3.0,5.0,0.0
1067,2006-01-01,612292,31.0,3258.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,2006-01-01,13817,31.0,3258.0,,2.0,1.0,0.0,4.0,2.0,4.0,0.0
1069,2006-01-01,342122,25.0,2543.0,1.0,1.0,0.0,0.0,0.0,3.0,18.0,3.0
1070,2006-01-01,40797,25.0,2713.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0
1071,2006-01-01,636257,25.0,2678.0,,0.0,1.0,0.0,3.0,1.0,0.0,0.0
1072,2006-01-01,67647,25.0,2678.0,1.0,2.0,1.0,6.0,9.0,8.0,8.0,4.0
1073,2006-01-01,27527,31.0,3073.0,,0.0,0.0,1.0,1.0,5.0,3.0,5.0
1074,2006-01-01,73917,25.0,2653.0,,3.0,2.0,0.0,4.0,1.0,6.0,2.0
1075,2006-01-01,3327,13.0,1578.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
1076,2006-01-01,79567,25.0,2883.0,,2.0,0.0,0.0,4.0,4.0,7.0,2.0
1077,2006-01-01,46132,25.0,2893.0,1.0,1.0,2.0,3.0,6.0,5.0,1.0,0.0
1078,2006-01-01,76352,25.0,2523.0,1.0,3.0,1.0,0.0,5.0,8.0,1.0,1.0
1079,2006-01-01,67842,25.0,2653.0,1.0,2.0,0.0,0.0,7.0,25.0,10.0,2.0
1080,2006-01-01,79192,25.0,2523.0,1.0,4.0,1.0,2.0,42.0,55.0,18.0,4.0
1081,2006-01-01,1217,31.0,3028.0,1.0,4.0,2.0,0.0,20.0,14.0,9.0,1.0
1082,2006-01-01,98222,25.0,2653.0,,2.0,1.0,0.0,5.0,1.0,0.0,1.0
1083,2006-01-01,79022,25.0,2713.0,,4.0,2.0,0.0,29.0,26.0,9.0,2.0
1084,2006-01-01,68817,25.0,2713.0,1.0,3.0,0.0,2.0,3.0,10.0,9.0,1.0
1085,2006-01-01,67282,25.0,2578.0,1.0,2.0,0.0,2.0,5.0,3.0,5.0,5.0
1086,2006-01-01,89467,25.0,2678.0,,,1.0,0.0,8.0,2.0,2.0,0.0
1087,2006-01-01,54922,25.0,2678.0,,0.0,0.0,4.0,1.0,0.0,0.0,0.0
1088,2006-01-01,78887,25.0,2678.0,1.0,2.0,0.0,0.0,17.0,6.0,2.0,0.0
1089,2006-01-01,143992,19.0,2163.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0
1090,2006-01-01,4502,25.0,2668.0,,1.0,1.0,2.0,6.0,9.0,21.0,4.0
1091,2006-01-01,28607,25.0,2763.0,1.0,2.0,2.0,1.0,1.0,11.0,4.0,5.0
1092,2006-01-01,20497,34.0,1258.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0
1093,2006-01-01,39562,19.0,2153.0,1.0,1.0,1.0,0.0,3.0,3.0,4.0,0.0
1094,2006-01-01,112337,19.0,2153.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,2006-01-01,1797,25.0,2678.0,1.0,2.0,3.0,7.0,0.0,9.0,7.0,0.0
1096,2006-01-01,73402,31.0,3268.0,1.0,2.0,0.0,1.0,3.0,8.0,1.0,0.0
1097,2006-01-01,71037,25.0,2853.0,1.0,4.0,2.0,0.0,9.0,2.0,5.0,1.0
1098,2006-01-01,63117,7.0,653.0,1.0,4.0,1.0,0.0,0.0,0.0,4.0,2.0
1099,2006-01-01,71867,25.0,2578.0,1.0,4.0,3.0,1.0,7.0,21.0,31.0,15.0
1100,2006-01-01,79712,31.0,3943.0,1.0,4.0,1.0,0.0,15.0,22.0,8.0,4.0
1101,2006-01-01,73882,25.0,2713.0,,0.0,1.0,1.0,5.0,7.0,4.0,1.0
1102,2006-01-01,67467,25.0,2828.0,,2.0,2.0,0.0,2.0,2.0,4.0,0.0
1103,2006-01-01,98187,25.0,2653.0,,,0.0,0.0,0.0,0.0,0.0,0.0
1104,2006-01-01,76432,25.0,2653.0,,1.0,0.0,0.0,26.0,15.0,9.0,6.0
1105,2006-01-01,144462,25.0,2578.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1106,2006-01-01,35602,25.0,2653.0,1.0,1.0,1.0,0.0,13.0,6.0,6.0,6.0
1107,2006-01-01,89487,25.0,2563.0,,1.0,1.0,0.0,3.0,4.0,5.0,5.0
1108,2006-01-01,683352,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1109,2006-01-01,750412,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1110,2006-01-01,44022,4.0,3508.0,,,1.0,3.0,0.0,0.0,4.0,0.0
1111,2006-01-01,69337,34.0,1258.0,1.0,2.0,1.0,0.0,2.0,8.0,4.0,1.0
1112,2006-01-01,48017,34.0,1258.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,2006-01-01,66077,34.0,1258.0,1.0,3.0,0.0,0.0,2.0,26.0,7.0,2.0
1114,2006-01-01,39272,25.0,2713.0,,1.0,0.0,1.0,0.0,2.0,3.0,0.0
1115,2006-01-01,13682,34.0,1258.0,1.0,2.0,1.0,0.0,1.0,15.0,1.0,0.0
1116,2006-01-01,147502,19.0,2253.0,1.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0
1117,2006-01-01,78782,25.0,2678.0,1.0,3.0,4.0,0.0,1.0,3.0,14.0,3.0
1118,2006-01-01,55337,25.0,2678.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0
1119,2006-01-01,9067,25.0,2538.0,1.0,4.0,3.0,3.0,10.0,15.0,4.0,3.0
1120,2006-01-01,8067,19.0,1998.0,1.0,2.0,0.0,2.0,6.0,9.0,6.0,4.0
1121,2006-01-01,80137,19.0,2163.0,1.0,4.0,0.0,0.0,3.0,8.0,1.0,0.0
1122,2006-01-01,117462,34.0,1258.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0
1123,2006-01-01,8377,25.0,2553.0,1.0,2.0,1.0,0.0,6.0,3.0,2.0,2.0
1124,2006-01-01,74047,25.0,2553.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0
1125,2006-01-01,80502,25.0,2578.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0
1126,2006-01-01,5232,25.0,2578.0,1.0,3.0,2.0,0.0,5.0,3.0,3.0,3.0
1127,2006-01-01,78562,25.0,2628.0,1.0,4.0,0.0,0.0,6.0,6.0,5.0,3.0
1128,2006-01-01,9042,31.0,3198.0,1.0,4.0,2.0,0.0,8.0,17.0,2.0,1.0
1129,2006-01-01,147387,31.0,3198.0,,0.0,1.0,0.0,4.0,3.0,2.0,0.0
1130,2006-01-01,493767,25.0,2538.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0
1131,2006-01-01,44252,25.0,2813.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
1132,2006-01-01,73352,25.0,2813.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,2006-01-01,19602,25.0,2813.0,,4.0,0.0,0.0,6.0,8.0,8.0,6.0
1134,2006-01-01,16137,25.0,2653.0,,2.0,1.0,5.0,4.0,6.0,2.0,0.0
1135,2006-01-01,449272,25.0,2848.0,1.0,1.0,1.0,1.0,1.0,15.0,13.0,15.0
1136,2006-01-01,417,7.0,593.0,,1.0,0.0,0.0,0.0,8.0,10.0,1.0
1137,2006-01-01,27757,25.0,2813.0,,2.0,2.0,0.0,11.0,6.0,5.0,0.0
1138,2006-01-01,699612,25.0,2653.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,2006-01-01,21732,25.0,2853.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,2006-01-01,113607,7.0,603.0,,1.0,0.0,0.0,0.0,1.0,0.0,3.0
1141,2006-01-01,67852,25.0,2523.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1142,2006-01-01,727732,25.0,2603.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1143,2006-01-01,9732,31.0,3048.0,1.0,3.0,1.0,0.0,26.0,9.0,7.0,0.0
1144,2006-01-01,78967,25.0,2728.0,1.0,4.0,0.0,0.0,5.0,6.0,4.0,2.0
1145,2006-01-01,736497,25.0,2538.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1146,2006-01-01,46682,25.0,2578.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0
1147,2006-01-01,75377,19.0,2053.0,1.0,4.0,1.0,1.0,19.0,7.0,12.0,14.0
1148,2006-01-01,575052,31.0,3943.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
1149,2006-01-01,80437,25.0,2578.0,1.0,3.0,0.0,0.0,2.0,4.0,4.0,3.0
1150,2006-01-01,40947,25.0,2653.0,1.0,1.0,0.0,2.0,6.0,2.0,0.0,1.0
1151,2006-01-01,7597,31.0,3048.0,1.0,2.0,2.0,0.0,10.0,8.0,13.0,10.0
1152,2006-01-01,796792,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1153,2006-01-01,72902,,,,,0.0,0.0,8.0,5.0,4.0,0.0
1154,2006-01-01,4572,25.0,2713.0,,3.0,0.0,0.0,5.0,29.0,5.0,7.0
1155,2006-01-01,76297,25.0,,1.0,3.0,0.0,0.0,20.0,22.0,11.0,2.0
1156,2006-01-01,82547,25.0,2713.0,,4.0,1.0,0.0,0.0,0.0,0.0,0.0
1157,2006-01-01,3167,25.0,2668.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0
1158,2006-01-01,98212,25.0,2653.0,,4.0,1.0,1.0,9.0,7.0,3.0,0.0
1159,2006-01-01,67932,,,,,0.0,0.0,6.0,10.0,7.0,6.0
1160,2006-01-01,74492,25.0,2653.0,1.0,3.0,1.0,1.0,2.0,4.0,6.0,1.0
1161,2006-01-01,70947,25.0,2653.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0
1162,2006-01-01,34737,25.0,2603.0,1.0,0.0,1.0,5.0,2.0,8.0,10.0,1.0
1163,2006-01-01,2022,25.0,2668.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,2006-01-01,1982,31.0,3258.0,1.0,3.0,0.0,0.0,6.0,6.0,1.0,0.0
1165,2006-01-01,728002,25.0,2653.0,,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1166,2006-01-01,1757,25.0,2923.0,,0.0,0.0,1.0,1.0,2.0,10.0,8.0
1167,2006-01-01,31707,25.0,2558.0,,2.0,0.0,0.0,3.0,4.0,1.0,0.0
1168,2006-01-01,89472,31.0,3048.0,1.0,1.0,1.0,1.0,16.0,2.0,3.0,0.0
1169,2006-01-01,1687,25.0,2603.0,1.0,3.0,1.0,0.0,10.0,10.0,3.0,1.0
1170,2006-01-01,53202,31.0,3048.0,1.0,1.0,0.0,1.0,8.0,2.0,1.0,1.0
1171,2006-01-01,111122,31.0,3048.0,1.0,1.0,1.0,0.0,4.0,5.0,5.0,0.0
1172,2006-01-01,19517,25.0,2668.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
1173,2006-01-01,730092,25.0,2653.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0
1174,2006-01-01,78947,25.0,2553.0,,0.0,1.0,1.0,1.0,4.0,4.0,1.0
1175,2006-01-01,82567,25.0,2678.0,1.0,4.0,0.0,0.0,12.0,11.0,4.0,8.0
1176,2006-01-01,3182,25.0,2523.0,1.0,2.0,0.0,0.0,0.0,6.0,20.0,20.0
1177,2006-01-01,9657,25.0,2923.0,1.0,1.0,2.0,0.0,0.0,8.0,1.0,3.0
1178,2006-01-01,72987,25.0,2853.0,1.0,0.0,0.0,0.0,11.0,23.0,4.0,9.0
1179,2006-01-01,4992,25.0,,1.0,3.0,0.0,0.0,5.0,27.0,9.0,16.0
1180,2006-01-01,5807,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1181,2006-01-01,22707,,,,,0.0,0.0,2.0,4.0,1.0,3.0
1182,2006-01-01,79477,,,,,0.0,0.0,4.0,4.0,3.0,0.0
1183,2006-01-01,79032,25.0,2713.0,1.0,4.0,0.0,1.0,4.0,11.0,8.0,4.0
1184,2006-01-01,495212,19.0,2053.0,,0.0,2.0,0.0,22.0,2.0,3.0,0.0
1185,2006-01-01,638122,58.0,4193.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,2006-01-01,63757,25.0,2553.0,1.0,3.0,0.0,1.0,6.0,4.0,0.0,3.0
1187,2006-01-01,145857,25.0,2678.0,,0.0,1.0,0.0,1.0,3.0,2.0,1.0
1188,2006-01-01,9227,34.0,1258.0,1.0,1.0,0.0,3.0,0.0,3.0,4.0,4.0
1189,2006-01-01,10352,25.0,2763.0,,,1.0,2.0,1.0,3.0,1.0,0.0
1190,2006-01-01,82497,34.0,1258.0,,0.0,0.0,0.0,1.0,4.0,1.0,3.0
1191,2006-01-01,82837,31.0,3073.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1192,2006-01-01,9757,25.0,2668.0,1.0,2.0,0.0,0.0,11.0,8.0,2.0,3.0
1193,2006-01-01,78342,25.0,2653.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,2006-01-01,17512,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1195,2006-01-01,74567,25.0,2813.0,,2.0,1.0,0.0,3.0,20.0,25.0,11.0
1196,2006-01-01,73422,25.0,2713.0,1.0,3.0,0.0,0.0,8.0,9.0,6.0,6.0
1197,2006-01-01,126162,13.0,1678.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1198,2006-01-01,64237,13.0,1678.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1199,2006-01-01,45997,13.0,1678.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0
1200,2006-01-01,119982,13.0,1678.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
1201,2006-01-01,132232,25.0,2523.0,1.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0
1202,2006-01-01,79057,25.0,2603.0,,2.0,1.0,0.0,2.0,2.0,2.0,0.0
1203,2006-01-01,47257,25.0,2628.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1204,2006-01-01,36252,25.0,2973.0,1.0,1.0,0.0,4.0,2.0,23.0,10.0,20.0
1205,2006-01-01,74822,25.0,2668.0,1.0,3.0,1.0,0.0,5.0,0.0,2.0,0.0
1206,2006-01-01,66007,31.0,3268.0,1.0,4.0,0.0,0.0,2.0,23.0,11.0,2.0
1207,2006-01-01,33312,25.0,2813.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,1.0
1208,2006-01-01,96717,25.0,2813.0,,1.0,1.0,0.0,5.0,14.0,13.0,6.0
1209,2006-01-01,71402,25.0,2553.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,1.0
1210,2006-01-01,33752,25.0,2578.0,,2.0,1.0,0.0,1.0,0.0,0.0,0.0
1211,2006-02-01,63782,25.0,2553.0,1.0,4.0,2.0,3.0,19.0,15.0,11.0,6.0
1212,2006-05-01,63552,25.0,2558.0,,0.0,1.0,0.0,0.0,5.0,0.0,2.0
1213,2006-05-01,89742,64.0,4153.0,,,1.0,0.0,0.0,0.0,0.0,0.0
1214,2006-05-01,5702,25.0,2853.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,2006-05-01,701397,25.0,2853.0,,0.0,0.0,0.0,1.0,0.0,3.0,1.0
1216,2006-05-01,32907,13.0,1678.0,1.0,1.0,1.0,0.0,0.0,2.0,10.0,1.0
1217,2006-09-01,26107,25.0,2558.0,1.0,2.0,2.0,2.0,1.0,4.0,5.0,0.0
1218,2006-09-01,72957,31.0,3048.0,1.0,3.0,2.0,2.0,22.0,6.0,14.0,23.0
1219,2006-09-01,78132,4.0,3508.0,1.0,2.0,3.0,0.0,2.0,6.0,0.0,0.0
1220,2006-09-01,500157,31.0,3258.0,1.0,1.0,2.0,0.0,10.0,1.0,2.0,0.0
1221,2006-09-01,19897,31.0,3123.0,,0.0,1.0,1.0,1.0,12.0,1.0,0.0
1222,2006-09-01,78962,25.0,2668.0,,0.0,2.0,4.0,3.0,2.0,7.0,1.0
1223,2006-09-01,14152,31.0,3198.0,1.0,1.0,1.0,1.0,25.0,5.0,1.0,0.0
1224,2006-09-01,45997,13.0,1678.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0
1225,2006-09-01,80187,31.0,3123.0,,0.0,2.0,1.0,3.0,10.0,12.0,5.0
1226,2006-09-01,68232,25.0,2678.0,1.0,4.0,1.0,2.0,7.0,5.0,13.0,0.0
1227,2006-10-01,85642,31.0,3258.0,1.0,1.0,5.0,7.0,21.0,27.0,27.0,9.0
1228,2006-10-01,5702,25.0,2853.0,,3.0,1.0,2.0,5.0,14.0,13.0,3.0
1229,2006-10-01,701397,25.0,2853.0,,0.0,0.0,3.0,1.0,0.0,3.0,1.0
1230,2006-11-01,323037,25.0,2713.0,,,1.0,0.0,1.0,0.0,0.0,0.0
1231,2006-11-01,10352,25.0,2763.0,,,1.0,3.0,1.0,3.0,1.0,0.0
1232,2006-12-01,68587,25.0,2523.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,5.0
1233,2006-12-01,15927,1.0,1098.0,,0.0,1.0,1.0,0.0,0.0,1.0,2.0
1234,2006-12-01,5222,31.0,3268.0,,0.0,0.0,4.0,1.0,8.0,5.0,11.0
1235,2006-01-13,79652,25.0,2498.0,1.0,4.0,0.0,0.0,1.0,3.0,5.0,6.0
1236,2006-01-13,73757,25.0,2923.0,1.0,2.0,1.0,1.0,3.0,5.0,9.0,3.0
1237,2006-01-15,139852,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1238,2006-01-15,39562,19.0,2153.0,1.0,1.0,1.0,0.0,3.0,3.0,4.0,0.0
1239,2006-01-15,112337,19.0,2153.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,2006-01-16,82007,46.0,2298.0,1.0,4.0,0.0,0.0,0.0,2.0,5.0,2.0
1241,2006-01-16,147722,25.0,2923.0,,0.0,1.0,0.0,0.0,1.0,5.0,1.0
1242,2006-01-17,75587,19.0,2178.0,,0.0,0.0,0.0,1.0,0.0,6.0,0.0
1243,2006-01-18,81117,19.0,2253.0,,0.0,1.0,2.0,7.0,12.0,11.0,3.0
1244,2006-01-18,119312,25.0,2518.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1245,2006-01-19,8772,25.0,2763.0,,0.0,4.0,4.0,4.0,6.0,4.0,2.0
1246,2006-01-20,55437,25.0,2668.0,1.0,0.0,1.0,8.0,4.0,1.0,3.0,1.0
1247,2006-01-20,490262,25.0,2563.0,,,0.0,1.0,0.0,0.0,0.0,0.0
1248,2006-01-20,108962,25.0,2538.0,,1.0,0.0,3.0,1.0,8.0,6.0,0.0
1249,2006-01-20,649042,25.0,2523.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0
1250,2006-01-23,69812,25.0,2813.0,,2.0,2.0,7.0,13.0,11.0,15.0,2.0
1251,2006-01-23,79022,25.0,2713.0,,4.0,3.0,1.0,29.0,26.0,9.0,2.0
1252,2006-01-23,89492,25.0,2578.0,,1.0,0.0,0.0,1.0,8.0,4.0,1.0
1253,2006-01-23,79032,25.0,2713.0,1.0,4.0,0.0,2.0,4.0,11.0,8.0,4.0
1254,2006-01-24,79192,25.0,2523.0,1.0,4.0,1.0,4.0,42.0,55.0,18.0,4.0
1255,2006-01-24,4302,31.0,3198.0,1.0,3.0,2.0,2.0,2.0,9.0,8.0,3.0
1256,2006-01-24,67647,25.0,2678.0,1.0,2.0,3.0,8.0,11.0,10.0,9.0,4.0
1257,2006-01-24,30017,25.0,2893.0,,2.0,0.0,0.0,0.0,11.0,15.0,4.0
1258,2006-01-24,115867,25.0,2523.0,1.0,1.0,0.0,0.0,4.0,6.0,5.0,13.0
1259,2006-01-24,726602,25.0,2523.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1260,2006-01-24,76237,25.0,2923.0,1.0,3.0,0.0,2.0,2.0,3.0,5.0,1.0
1261,2006-01-24,9107,25.0,,1.0,2.0,1.0,0.0,2.0,5.0,12.0,3.0
1262,2006-01-24,30527,25.0,2523.0,1.0,1.0,2.0,1.0,0.0,7.0,27.0,9.0
1263,2006-01-24,102012,7.0,603.0,,,1.0,0.0,0.0,0.0,0.0,0.0
1264,2006-01-24,132247,19.0,1998.0,,0.0,0.0,2.0,6.0,12.0,3.0,0.0
1265,2006-01-24,99052,31.0,3273.0,1.0,1.0,2.0,0.0,8.0,1.0,2.0,0.0
1266,2006-01-25,30017,25.0,2893.0,,2.0,0.0,3.0,0.0,11.0,15.0,4.0
1267,2006-01-25,726602,25.0,2523.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1268,2006-01-25,9107,25.0,2523.0,1.0,2.0,1.0,0.0,2.0,5.0,12.0,3.0
1269,2006-01-25,57672,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1270,2006-01-25,30527,25.0,2523.0,1.0,1.0,3.0,1.0,1.0,12.0,39.0,16.0
1271,2006-01-25,73757,25.0,,1.0,2.0,1.0,1.0,3.0,5.0,9.0,3.0
1272,2006-01-30,147722,25.0,2923.0,,0.0,1.0,0.0,0.0,1.0,5.0,1.0
1273,2006-01-30,43352,25.0,2923.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1274,2006-01-30,8772,25.0,2763.0,,0.0,4.0,4.0,4.0,6.0,4.0,2.0
1275,2006-01-30,67842,25.0,2653.0,1.0,2.0,0.0,3.0,7.0,25.0,10.0,2.0
1276,2006-01-30,98187,25.0,2653.0,,,1.0,0.0,0.0,0.0,0.0,0.0
1277,2006-01-30,68467,25.0,2628.0,,2.0,1.0,1.0,27.0,6.0,5.0,0.0
1278,2006-01-30,31707,25.0,2558.0,,2.0,1.0,0.0,3.0,4.0,1.0,0.0
1279,2006-01-30,3167,25.0,2668.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0
1280,2006-01-30,73917,25.0,2653.0,,3.0,3.0,0.0,4.0,1.0,6.0,2.0
1281,2006-01-30,1052,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1282,2006-01-30,143357,25.0,2728.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0
1283,2006-01-30,78827,25.0,2498.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,2006-01-30,85862,25.0,2728.0,,1.0,5.0,0.0,0.0,3.0,11.0,3.0
1285,2006-01-30,557,25.0,2813.0,,0.0,0.0,0.0,2.0,9.0,5.0,4.0
1286,2006-01-30,98212,25.0,2653.0,,4.0,2.0,1.0,9.0,7.0,3.0,0.0
1287,2006-01-31,1797,25.0,2678.0,1.0,2.0,4.0,13.0,0.0,9.0,7.0,0.0
1288,2006-01-31,74162,25.0,2813.0,1.0,2.0,1.0,0.0,12.0,23.0,8.0,7.0
1289,2006-01-31,67282,25.0,2578.0,1.0,2.0,0.0,2.0,5.0,3.0,5.0,5.0
1290,2006-01-02,107667,25.0,2778.0,,1.0,1.0,0.0,1.0,2.0,1.0,0.0
1291,2006-01-02,46237,,,,,0.0,0.0,0.0,1.0,2.0,1.0
1292,2006-01-02,20357,31.0,3268.0,1.0,2.0,1.0,0.0,2.0,8.0,4.0,1.0
1293,2006-01-02,65657,,,,,0.0,0.0,2.0,0.0,2.0,0.0
1294,2006-01-02,39212,25.0,2603.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
