id,granted,sponsor,grant_category,grant_value,date,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1,Person.ID.2,Role.2,Year.of.Birth.2,Country.of.Birth.2,Home.Language.2,Dept.No..2,Faculty.No..2,With.PHD.2,No..of.Years.in.Uni.at.Time.of.Grant.2,Number.of.Successful.Grant.2,Number.of.Unsuccessful.Grant.2,A..2,A.2,B.2,C.2,Person.ID.3,Role.3,Year.of.Birth.3,Country.of.Birth.3,Home.Language.3,Dept.No..3,Faculty.No..3,With.PHD.3,No..of.Years.in.Uni.at.Time.of.Grant.3,Number.of.Successful.Grant.3,Number.of.Unsuccessful.Grant.3,A..3,A.3,B.3,C.3,Person.ID.4,Role.4,Year.of.Birth.4,Country.of.Birth.4,Home.Language.4,Dept.No..4,Faculty.No..4,With.PHD.4,No..of.Years.in.Uni.at.Time.of.Grant.4,Number.of.Successful.Grant.4,Number.of.Unsuccessful.Grant.4,A..4,A.4,B.4,C.4,Person.ID.5,Role.5,Year.of.Birth.5,Country.of.Birth.5,Home.Language.5,Dept.No..5,Faculty.No..5,With.PHD.5,No..of.Years.in.Uni.at.Time.of.Grant.5,Number.of.Successful.Grant.5,Number.of.Unsuccessful.Grant.5,A..5,A.5,B.5,C.5,Person.ID.6,Role.6,Year.of.Birth.6,Country.of.Birth.6,Home.Language.6,Dept.No..6,Faculty.No..6,With.PHD.6,No..of.Years.in.Uni.at.Time.of.Grant.6,Number.of.Successful.Grant.6,Number.of.Unsuccessful.Grant.6,A..6,A.6,B.6,C.6,Person.ID.7,Role.7,Year.of.Birth.7,Country.of.Birth.7,Home.Language.7,Dept.No..7,Faculty.No..7,With.PHD.7,No..of.Years.in.Uni.at.Time.of.Grant.7,Number.of.Successful.Grant.7,Number.of.Unsuccessful.Grant.7,A..7,A.7,B.7,C.7,Person.ID.8,Role.8,Year.of.Birth.8,Country.of.Birth.8,Home.Language.8,Dept.No..8,Faculty.No..8,With.PHD.8,No..of.Years.in.Uni.at.Time.of.Grant.8,Number.of.Successful.Grant.8,Number.of.Unsuccessful.Grant.8,A..8,A.8,B.8,C.8,Person.ID.9,Role.9,Year.of.Birth.9,Country.of.Birth.9,Home.Language.9,Dept.No..9,Faculty.No..9,With.PHD.9,No..of.Years.in.Uni.at.Time.of.Grant.9,Number.of.Successful.Grant.9,Number.of.Unsuccessful.Grant.9,A..9,A.9,B.9,C.9,Person.ID.10,Role.10,Year.of.Birth.10,Country.of.Birth.10,Home.Language.10,Dept.No..10,Faculty.No..10,With.PHD.10,No..of.Years.in.Uni.at.Time.of.Grant.10,Number.of.Successful.Grant.10,Number.of.Unsuccessful.Grant.10,A..10,A.10,B.10,C.10,Person.ID.11,Role.11,Year.of.Birth.11,Country.of.Birth.11,Home.Language.11,Dept.No..11,Faculty.No..11,With.PHD.11,No..of.Years.in.Uni.at.Time.of.Grant.11,Number.of.Successful.Grant.11,Number.of.Unsuccessful.Grant.11,A..11,A.11,B.11,C.11,Person.ID.12,Role.12,Year.of.Birth.12,Country.of.Birth.12,Home.Language.12,Dept.No..12,Faculty.No..12,With.PHD.12,No..of.Years.in.Uni.at.Time.of.Grant.12,Number.of.Successful.Grant.12,Number.of.Unsuccessful.Grant.12,A..12,A.12,B.12,C.12,Person.ID.13,Role.13,Year.of.Birth.13,Country.of.Birth.13,Home.Language.13,Dept.No..13,Faculty.No..13,With.PHD.13,No..of.Years.in.Uni.at.Time.of.Grant.13,Number.of.Successful.Grant.13,Number.of.Unsuccessful.Grant.13,A..13,A.13,B.13,C.13,Person.ID.14,Role.14,Year.of.Birth.14,Country.of.Birth.14,Home.Language.14,Dept.No..14,Faculty.No..14,With.PHD.14,No..of.Years.in.Uni.at.Time.of.Grant.14,Number.of.Successful.Grant.14,Number.of.Unsuccessful.Grant.14,A..14,A.14,B.14,C.14,Person.ID.15,Role.15,Year.of.Birth.15,Country.of.Birth.15,Home.Language.15,Dept.No..15,Faculty.No..15,With.PHD.15,No..of.Years.in.Uni.at.Time.of.Grant.15,Number.of.Successful.Grant.15,Number.of.Unsuccessful.Grant.15,A..15,A.15,B.15,C.15
1291,1,4D,10A,,2006-01-01,270303.0,40.0,320202.0,50.0,321299.0,10.0,0.0,0.0,0.0,0.0,730101.0,80.0,730299.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15767.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2628.0,25.0,Yes ,>=0 to 5,0.0,0.0,30.0,11.0,1.0,2.0,14777.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2628.0,25.0,Yes ,>=0 to 5,0.0,0.0,5.0,7.0,4.0,1.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,1,4D,20C,A ,2006-01-01,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19287.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2578.0,25.0,Yes ,>5 to 10,2.0,0.0,5.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,1,2B,10A,B ,2006-01-01,279999.0,60.0,270304.0,20.0,300801.0,20.0,0.0,0.0,0.0,0.0,670501.0,50.0,780105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,63962.0,CHIEF_INVESTIGATOR,1950.0,Australia,,1258.0,34.0,Yes ,more than 15,2.0,0.0,1.0,16.0,8.0,4.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,1,2B,10A,B ,2006-01-01,410101.0,50.0,330108.0,30.0,321216.0,20.0,0.0,0.0,0.0,0.0,730204.0,50.0,730213.0,40.0,730211.0,10.0,0.0,0.0,0.0,0.0,25207.0,CHIEF_INVESTIGATOR,1970.0,Australia,,3708.0,10.0,Yes ,>=0 to 5,1.0,2.0,0.0,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,1,,,C ,2006-01-01,,,,,,,,,,,,,,,,,,,,,95202.0,CHIEF_INVESTIGATOR,1970.0,Great Britain,,4163.0,58.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,1,4D,20C,A ,2006-01-01,320702.0,50.0,321013.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488942.0,CHIEF_INVESTIGATOR,1975.0,Asia Pacific,,2558.0,25.0,,>=0 to 5,0.0,0.0,0.0,0.0,0.0,0.0,69222.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2558.0,25.0,,,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1,75C,10B,A ,2006-01-01,320899.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730214.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17342.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2828.0,25.0,Yes ,>=0 to 5,0.0,7.0,7.0,17.0,17.0,3.0,70647.0,CHIEF_INVESTIGATOR,1940.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,STUD_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,1,40D,10B,C ,2006-01-01,320602.0,50.0,321003.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12887.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2678.0,25.0,Yes ,Less than 0,0.0,1.0,8.0,8.0,6.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,1,132D,40C,B ,2006-01-01,321207.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730206.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,119312.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2518.0,25.0,Yes ,>=0 to 5,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,1,4D,10A,G ,2006-01-01,321016.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,1,4D,10A,F ,2006-01-01,270199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497907.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2578.0,25.0,Yes ,Less than 0,0.0,0.0,3.0,1.0,1.0,0.0,44697.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2603.0,25.0,,>=0 to 5,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,1,4D,10A,F ,2006-01-01,270105.0,40.0,321004.0,30.0,321029.0,30.0,0.0,0.0,0.0,0.0,730105.0,50.0,730109.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67502.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2828.0,25.0,,>5 to 10,0.0,0.0,0.0,3.0,6.0,1.0,74432.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2828.0,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,3692.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2828.0,25.0,,Less than 0,0.0,0.0,2.0,5.0,11.0,15.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,1,4D,10A,F ,2006-01-01,320502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730199.0,70.0,730104.0,15.0,730211.0,15.0,0.0,0.0,0.0,0.0,23442.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2668.0,25.0,,>=0 to 5,2.0,0.0,14.0,11.0,4.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,1,4D,10A,F ,2006-01-01,321015.0,40.0,320202.0,40.0,270102.0,20.0,0.0,0.0,0.0,0.0,730108.0,50.0,730101.0,25.0,730110.0,25.0,0.0,0.0,0.0,0.0,82502.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2603.0,25.0,,>5 to 10,4.0,1.0,0.0,2.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,1,4D,20C,A ,2006-01-01,270205.0,40.0,270201.0,30.0,270202.0,30.0,0.0,0.0,0.0,0.0,730116.0,40.0,730107.0,40.0,730108.0,20.0,0.0,0.0,0.0,0.0,657727.0,CHIEF_INVESTIGATOR,1955.0,,,3268.0,31.0,,Less than 0,0.0,0.0,2.0,3.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,1,,,G ,2006-01-01,,,,,,,,,,,,,,,,,,,,,95202.0,CHIEF_INVESTIGATOR,1970.0,Great Britain,,4163.0,58.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22752.0,DELEGATED_RESEARCHER,1980.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,1,4D,20C,B ,2006-01-01,320899.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730214.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63782.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2553.0,25.0,Yes ,more than 15,2.0,3.0,19.0,15.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,1,34B,30C,A ,2006-01-01,321024.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730303.0,50.0,730114.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25217.0,CHIEF_INVESTIGATOR,1965.0,Great Britain,,2563.0,25.0,Yes ,>=0 to 5,2.0,0.0,15.0,8.0,5.0,1.0,29562.0,CHIEF_INVESTIGATOR,1970.0,Australia,English,2563.0,25.0,Yes ,>=0 to 5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,1,4D,20C,A ,2006-01-01,321207.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730206.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49532.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2523.0,25.0,,>=0 to 5,1.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,1,219C,30A,C ,2006-01-01,270504.0,30.0,300204.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,620501.0,30.0,770804.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,705382.0,CHIEF_INVESTIGATOR,1975.0,Australia,,3268.0,31.0,Yes ,>=0 to 5,0.0,0.0,1.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,1,,,G ,2006-01-01,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67537.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2713.0,25.0,,more than 15,0.0,0.0,0.0,1.0,1.0,6.0,537.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2653.0,25.0,Yes ,>10 to 15,2.0,0.0,0.0,0.0,0.0,0.0,68517.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2538.0,25.0,,Less than 0,1.0,0.0,30.0,38.0,25.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,1,4D,10A,G ,2006-01-01,320207.0,50.0,320202.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,30.0,730113.0,40.0,730102.0,30.0,0.0,0.0,0.0,0.0,75972.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2603.0,25.0,Yes ,>=0 to 5,1.0,0.0,5.0,3.0,4.0,4.0,39812.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2603.0,25.0,Yes ,>=0 to 5,1.0,0.0,0.0,0.0,0.0,0.0,,STUDRES,,,,,,,,,,,,,,,STUDRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,1,2B,10A,C ,2006-01-01,380106.0,80.0,321202.0,10.0,390401.0,10.0,0.0,0.0,0.0,0.0,780108.0,80.0,730219.0,10.0,750599.0,10.0,0.0,0.0,0.0,0.0,70712.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2853.0,25.0,,,1.0,0.0,0.0,6.0,4.0,15.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,1,2B,10A,E ,2006-01-01,420306.0,40.0,410499.0,30.0,360299.0,30.0,0.0,0.0,0.0,0.0,730299.0,40.0,750803.0,30.0,750604.0,30.0,0.0,0.0,0.0,0.0,731667.0,CHIEF_INVESTIGATOR,1975.0,,,3508.0,4.0,,,0.0,0.0,0.0,2.0,3.0,1.0,69712.0,CHIEF_INVESTIGATOR,1950.0,Great Britain,,1033.0,1.0,,Less than 0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,1,4D,10A,E ,2006-01-01,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720017.0,CHIEF_INVESTIGATOR,1960.0,,,2653.0,25.0,,>=0 to 5,2.0,0.0,0.0,0.0,0.0,0.0,734322.0,CHIEF_INVESTIGATOR,1965.0,,,2603.0,25.0,,>=0 to 5,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,1,149A,30B,A ,2006-01-01,321208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730219.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18377.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2923.0,25.0,Yes ,>5 to 10,1.0,0.0,2.0,0.0,8.0,2.0,147722.0,CHIEF_INVESTIGATOR,1970.0,Great Britain,,2923.0,25.0,,Less than 0,0.0,0.0,0.0,0.0,0.0,0.0,57672.0,CHIEF_INVESTIGATOR,1955.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,EXT_CHIEF_INVESTIGATOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,1,,,,2006-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
