id,granted,sponsor,grant_category,grant_value,date,RFCD_21,RFCD_23,RFCD_24,RFCD_25,RFCD_26,RFCD_27,RFCD_28,RFCD_29,RFCD_30,RFCD_31,RFCD_32,RFCD_33,RFCD_34,RFCD_35,RFCD_36,RFCD_37,RFCD_38,RFCD_39,RFCD_40,RFCD_41,RFCD_42,RFCD_43,RFCD_44,RFCD_99,RFCD_OTHER,SEO_61,SEO_62,SEO_63,SEO_64,SEO_65,SEO_66,SEO_67,SEO_68,SEO_69,SEO_70,SEO_71,SEO_72,SEO_73,SEO_74,SEO_75,SEO_76,SEO_77,SEO_78,SEO_99,SEO_OTHER,EXTERNAL_ADVISOR,EXT_CHIEF_INVESTIGATOR,STUDRES,STUD_CHIEF_INVESTIGATOR,mean_year_of_birth,max_year_of_birth,n_internals,Dept.No.,Faculty.No.,With.PHD,mean_years_in_uni,max_years_in_uni,Number.of.Successful.Grant,Number.of.Unsuccessful.Grant,A.,A,B,C,month,rfcd_l0_s_count,rfcd_l0_s_rate,rfcd_l1_s_count,rfcd_l1_s_rate,rfcd_l2_s_count,rfcd_l2_s_rate,seo_l0_s_count,seo_l0_s_rate,seo_l1_s_count,seo_l1_s_rate,seo_l2_s_count,seo_l2_s_rate,Dept.No._s_count,Dept.No._s_rate,Faculty.No._s_count,Faculty.No._s_rate,sponsor_s_count,sponsor_s_rate,grant_category_s_count,grant_category_s_rate
193,0,59C,30B,10000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,1.0,,,,,1,,,,,,,,,,,,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
194,0,89A,30B,30000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1965.0,1,2578.0,25.0,1.0,2.0,2.0,0.0,2.0,4.0,3.0,4.0,3.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
195,0,62B,10B,5000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,2.0,,,1965.0,1965.0,2,2558.0,25.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
196,0,24D,30B,100000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,1940.0,1940.0,1,2668.0,25.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
197,1,2B,10A,20000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,1955.0,1955.0,1,2883.0,25.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,12.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
198,0,other,20C,10000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,1980.0,1980.0,1,498.0,7.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
199,0,4D,20C,200000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1957.5,1960.0,2,2973.0,25.0,1.0,1.0,1.0,0.0,7.0,10.0,19.0,6.0,18.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
200,0,5A,30B,5000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,1,,,,,,,,,,,,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
201,0,4D,10A,20000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1960.0,1960.0,1,2828.0,25.0,1.0,1.0,1.0,0.0,7.0,2.0,13.0,13.0,3.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
202,1,2B,10A,100000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1970.0,1970.0,1,3658.0,22.0,1.0,1.0,1.0,2.0,0.0,2.0,4.0,2.0,1.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
203,1,95C,30B,5000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1975.0,1975.0,1,2523.0,25.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
204,0,2B,10A,40000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1965.0,1,3658.0,22.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
205,1,2B,10A,20000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,,1.0,,,1970.0,1970.0,1,3273.0,31.0,1.0,1.0,1.0,1.0,0.0,7.0,1.0,2.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
206,0,2B,10A,40000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,1940.0,1940.0,1,3708.0,10.0,,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
207,1,2B,10A,300000.0,322,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,1967.5,1975.0,4,3198.0,31.0,2.0,2.3333333333333335,4.0,3.0,0.0,10.0,16.0,48.0,9.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
208,0,103C,30B,100000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,1965.0,1965.0,1,2653.0,25.0,,4.0,4.0,1.0,1.0,9.0,7.0,3.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
209,0,other,20C,5000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1965.0,1,3508.0,4.0,,,,1.0,3.0,0.0,0.0,2.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
210,1,133A,30E,5000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,1955.0,1955.0,1,828.0,7.0,1.0,4.0,4.0,2.0,3.0,0.0,2.0,9.0,3.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
211,0,62B,10B,5000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,1960.0,1960.0,2,2653.0,25.0,1.0,2.0,2.0,1.0,2.0,7.0,13.0,10.0,10.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
212,0,4D,10A,5000.0,322,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1970.0,1970.0,1,2523.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
213,0,24D,30B,5000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1955.0,1955.0,1,2828.0,25.0,,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
214,1,18B,20A,100000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1970.0,1970.0,1,2533.0,25.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
215,1,4D,10A,5000.0,322,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1965.0,1,2678.0,25.0,,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
216,0,other,30B,5000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1965.0,1,803.0,7.0,,0.0,0.0,0.0,1.0,5.0,13.0,5.0,4.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
217,0,47C,10B,5000.0,322,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,1970.0,1970.0,1,2603.0,25.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,2.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
218,0,60D,30D,5000.0,322,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,1963.3333333333333,1970.0,6,2523.0,25.0,4.0,2.0,4.0,3.0,3.0,40.0,61.0,22.0,2.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
219,1,6B,30B,5000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1960.0,1960.0,1,2668.0,25.0,1.0,2.0,2.0,0.0,0.0,8.0,5.0,2.0,1.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
220,1,2B,10A,5000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,,1962.5,1970.0,4,1578.0,13.0,3.0,1.75,4.0,1.0,0.0,8.0,19.0,24.0,6.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
221,1,34B,30C,5000.0,322,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,1.0,1955.0,1955.0,1,3258.0,31.0,1.0,1.0,1.0,1.0,5.0,16.0,21.0,24.0,6.0,11,2,1.0,2,1.0,1,1.0,2,1.0,1,1.0,1,1.0,2,1.0,2,1.0,2,1.0,2,1.0
222,1,21A,50A,5000.0,322,0.0,0.0,0.0,40.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1968.3333333333333,1975.0,3,2053.0,19.0,1.0,0.3333333333333333,1.0,1.0,0.0,29.0,10.0,13.0,5.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
223,0,other,30B,5000.0,322,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,,,,,1940.0,1940.0,1,3028.0,31.0,,0.0,0.0,0.0,1.0,0.0,3.0,8.0,4.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
224,0,4D,10A,5000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,1,,,,,,,,,,,,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
225,0,2B,10A,10000.0,322,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,,1.0,,,,,1,,,,,,,,,,,,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
226,0,other,30B,40000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1966.25,1980.0,4,2893.0,25.0,2.0,2.0,4.0,2.0,3.0,16.0,29.0,10.0,6.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
227,1,29A,10B,5000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1965.0,1,2578.0,25.0,1.0,2.0,2.0,0.0,2.0,4.0,3.0,4.0,3.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
228,0,6B,30B,5000.0,322,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1965.0,1965.0,1,3268.0,31.0,1.0,2.0,2.0,0.0,1.0,3.0,8.0,1.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
229,0,83C,30B,5000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1957.5,1975.0,2,2578.0,25.0,1.0,0.5,1.0,0.0,3.0,4.0,10.0,4.0,6.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
230,0,other,30G,50000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1970.0,1975.0,2,2853.0,25.0,1.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
231,1,75C,10B,5000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1957.5,1960.0,2,2553.0,25.0,2.0,2.5,3.0,2.0,1.0,4.0,5.0,0.0,2.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
232,1,4D,10A,50000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1962.5,1965.0,2,2603.0,25.0,,1.5,2.0,4.0,0.0,9.0,6.0,4.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
233,1,2B,10A,20000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,1960.0,1960.0,1,653.0,7.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
234,1,4D,10A,20000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,1970.0,1970.0,1,2763.0,25.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,3.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
235,0,89A,30B,20000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,1.0,,,1962.5,1970.0,2,2763.0,25.0,1.0,0.5,1.0,0.0,5.0,1.0,0.0,0.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
236,0,24D,30B,100000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1975.0,1975.0,1,2768.0,25.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,
237,1,2B,10A,10000.0,322,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,,,,,1965.0,1965.0,1,3198.0,31.0,,,,1.0,0.0,3.0,4.0,3.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
238,0,33A,20C,20000.0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,1965.0,1965.0,1,1098.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,11,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
