id,granted,sponsor,grant_category,grant_value,date
2290,1,188D,30D,10000.0,18/07/06
2291,1,4D,10A,10000.0,18/07/06
2292,1,4D,50A,10000.0,19/07/06
2293,1,2B,10A,5000.0,19/07/06
2294,1,29A,10A,5000.0,19/07/06
2295,1,2B,30B,5000.0,19/07/06
2296,1,188D,30D,10000.0,20/07/06
2297,1,other,20A,30000.0,20/07/06
2298,1,34B,10B,100000.0,20/07/06
2299,1,21A,30B,5000.0,21/07/06
2300,1,21A,20C,5000.0,21/07/06
2301,1,other,50A,300000.0,21/07/06
2302,0,27C,20C,40000.0,24/07/06
2303,1,2B,10A,30000.0,24/07/06
2304,1,4D,30C,5000.0,24/07/06
2305,1,21A,10A,100000.0,24/07/06
2306,1,4D,30B,200000.0,24/07/06
2307,1,2B,10A,5000.0,25/07/06
2308,1,other,10A,200000.0,26/07/06
2309,1,4D,10A,10000.0,26/07/06
2310,1,141A,30B,5000.0,26/07/06
2311,1,203C,20C,100000.0,27/07/06
2312,0,51C,20C,10000.0,27/07/06
2313,1,28D,10B,5000.0,27/07/06
2314,0,1A,10A,5000.0,27/07/06
2315,1,196D,20C,100000.0,27/07/06
2316,1,2B,10A,5000.0,28/07/06
2317,1,84D,30B,5000.0,28/07/06
2318,0,other,30B,50000.0,31/07/06
2319,0,27C,20C,30000.0,31/07/06
2320,1,other,30D,30000.0,31/07/06
2321,1,6B,30B,30000.0,31/07/06
2322,1,2B,20C,5000.0,1/08/06
2323,1,other,10A,5000.0,1/08/06
2324,1,51C,20C,5000.0,1/08/06
2325,1,21A,30B,5000.0,1/08/06
2326,1,60D,10A,5000.0,2/08/06
2327,0,143C,30B,20000.0,2/08/06
2328,1,27C,50A,5000.0,4/08/06
2329,1,21A,10A,10000.0,4/08/06
2330,1,62B,10B,5000.0,4/08/06
2331,1,60D,30C,5000.0,4/08/06
2332,1,86B,30C,5000.0,7/08/06
2333,1,4D,10B,5000.0,7/08/06
2334,1,132D,30B,5000.0,7/08/06
2335,1,32D,30B,5000.0,7/08/06
2336,1,4D,10A,5000.0,7/08/06
2337,1,24D,10A,5000.0,7/08/06
2338,1,97A,10B,10000.0,8/08/06
2339,1,4D,20C,5000.0,11/08/06
2340,1,59C,20A,5000.0,11/08/06
2341,1,2B,10A,5000.0,11/08/06
2342,1,40D,10A,30000.0,11/08/06
2343,1,59C,10A,5000.0,11/08/06
2344,1,2B,10A,20000.0,14/08/06
2345,1,4D,50A,50000.0,14/08/06
2346,1,60D,20C,10000.0,14/08/06
2347,1,other,20C,5000.0,15/08/06
2348,0,2B,10A,5000.0,16/08/06
2349,0,2B,10A,30000.0,16/08/06
2350,0,2B,10A,100000.0,16/08/06
2351,0,2B,10A,30000.0,16/08/06
2352,0,2B,10A,5000.0,16/08/06
2353,0,2B,10A,5000.0,16/08/06
2354,0,2B,10A,10000.0,16/08/06
2355,0,2B,10A,200000.0,16/08/06
2356,0,2B,10A,10000.0,16/08/06
2357,0,2B,10A,30000.0,16/08/06
2358,0,2B,10A,5000.0,16/08/06
2359,1,2B,10A,20000.0,16/08/06
2360,0,2B,10A,5000.0,16/08/06
2361,0,2B,10A,5000.0,16/08/06
2362,0,2B,10A,5000.0,16/08/06
2363,0,2B,10A,300000.0,16/08/06
2364,0,2B,10A,5000.0,16/08/06
2365,0,2B,10A,30000.0,16/08/06
2366,0,2B,10A,100000.0,16/08/06
2367,0,2B,10A,100000.0,16/08/06
2368,0,2B,10A,5000.0,16/08/06
2369,0,2B,10A,5000.0,16/08/06
2370,0,2B,10A,20000.0,16/08/06
2371,0,2B,10A,5000.0,16/08/06
2372,0,2B,10A,100000.0,16/08/06
2373,0,2B,10A,5000.0,16/08/06
2374,0,2B,10A,40000.0,16/08/06
2375,0,2B,10A,20000.0,16/08/06
2376,0,2B,10A,5000.0,16/08/06
2377,0,2B,10A,30000.0,16/08/06
2378,0,2B,10A,100000.0,16/08/06
2379,0,2B,10A,5000.0,16/08/06
2380,1,2B,10A,40000.0,16/08/06
2381,0,2B,10A,20000.0,16/08/06
2382,1,2B,10A,40000.0,16/08/06
2383,1,2B,10A,40000.0,16/08/06
2384,1,2B,10A,30000.0,16/08/06
2385,1,2B,10A,30000.0,16/08/06
2386,0,2B,10A,20000.0,16/08/06
2387,0,2B,10A,100000.0,16/08/06
2388,0,2B,10A,30000.0,16/08/06
2389,1,2B,10A,50000.0,16/08/06
2390,0,2B,10A,40000.0,16/08/06
2391,0,2B,10A,5000.0,16/08/06
2392,0,2B,10A,100000.0,16/08/06
2393,0,2B,10A,5000.0,16/08/06
2394,0,2B,10A,5000.0,16/08/06
2395,0,2B,10A,5000.0,16/08/06
2396,0,2B,10A,10000.0,16/08/06
2397,0,2B,10A,5000.0,16/08/06
2398,0,2B,10A,20000.0,16/08/06
2399,0,2B,10A,5000.0,16/08/06
2400,0,2B,10A,5000.0,16/08/06
2401,0,2B,10A,5000.0,16/08/06
2402,0,2B,10A,5000.0,16/08/06
2403,0,2B,10A,5000.0,16/08/06
2404,0,2B,10A,5000.0,16/08/06
2405,1,2B,10A,30000.0,16/08/06
2406,0,2B,10A,200000.0,16/08/06
2407,0,2B,10A,5000.0,16/08/06
2408,0,2B,10A,5000.0,16/08/06
2409,0,2B,10A,5000.0,16/08/06
2410,0,2B,10A,5000.0,16/08/06
2411,0,2B,10A,10000.0,16/08/06
2412,0,2B,10A,20000.0,16/08/06
2413,1,2B,10A,100000.0,16/08/06
2414,1,2B,10A,100000.0,16/08/06
2415,0,2B,10A,5000.0,16/08/06
2416,0,2B,10A,40000.0,16/08/06
2417,1,2B,10A,30000.0,16/08/06
2418,1,2B,10A,30000.0,16/08/06
2419,0,2B,10A,5000.0,16/08/06
2420,0,2B,10A,50000.0,16/08/06
2421,0,2B,10A,5000.0,16/08/06
2422,1,2B,10A,30000.0,16/08/06
2423,0,2B,10A,5000.0,16/08/06
2424,0,2B,10A,20000.0,16/08/06
2425,0,2B,10A,5000.0,16/08/06
2426,0,2B,10A,5000.0,16/08/06
2427,0,2B,10A,5000.0,16/08/06
2428,1,2B,10A,30000.0,16/08/06
2429,0,2B,10A,5000.0,16/08/06
2430,0,2B,10A,5000.0,16/08/06
2431,0,2B,10A,10000.0,16/08/06
2432,0,2B,10A,40000.0,16/08/06
2433,0,2B,10A,5000.0,16/08/06
2434,0,2B,10A,30000.0,16/08/06
2435,0,2B,10A,5000.0,16/08/06
2436,0,2B,10A,50000.0,16/08/06
2437,0,2B,10A,10000.0,16/08/06
2438,1,2B,10A,50000.0,16/08/06
2439,0,2B,10A,5000.0,16/08/06
2440,1,2B,10A,100000.0,16/08/06
2441,0,2B,10A,100000.0,16/08/06
2442,0,2B,10A,100000.0,16/08/06
2443,1,2B,10A,20000.0,16/08/06
2444,0,2B,10A,20000.0,16/08/06
2445,0,2B,10A,10000.0,16/08/06
2446,0,2B,10A,20000.0,16/08/06
2447,0,2B,10A,5000.0,16/08/06
2448,0,2B,10A,5000.0,16/08/06
2449,0,2B,10A,5000.0,16/08/06
2450,0,2B,10A,40000.0,16/08/06
2451,0,2B,10A,50000.0,16/08/06
2452,0,2B,10A,10000.0,16/08/06
2453,0,2B,10A,100000.0,16/08/06
2454,1,2B,10A,30000.0,16/08/06
2455,0,2B,10A,50000.0,16/08/06
2456,1,2B,10A,40000.0,16/08/06
2457,0,2B,10A,5000.0,16/08/06
2458,0,2B,10A,10000.0,16/08/06
2459,0,2B,10A,5000.0,16/08/06
2460,0,2B,10A,5000.0,16/08/06
2461,1,2B,10A,30000.0,16/08/06
2462,0,2B,10A,5000.0,16/08/06
2463,0,2B,10A,50000.0,16/08/06
2464,0,2B,10A,20000.0,16/08/06
2465,1,2B,10A,30000.0,16/08/06
2466,0,2B,10A,30000.0,16/08/06
2467,0,2B,10A,5000.0,16/08/06
2468,1,2B,10A,30000.0,16/08/06
2469,0,2B,10A,50000.0,16/08/06
2470,0,2B,10A,10000.0,16/08/06
2471,0,2B,10A,5000.0,16/08/06
2472,0,2B,10A,10000.0,16/08/06
2473,0,2B,10A,40000.0,16/08/06
2474,0,2B,10A,5000.0,16/08/06
2475,0,2B,10A,30000.0,16/08/06
2476,0,2B,10A,5000.0,16/08/06
2477,0,2B,10A,40000.0,16/08/06
2478,0,2B,10A,10000.0,16/08/06
2479,0,2B,10A,5000.0,16/08/06
2480,0,2B,10A,5000.0,16/08/06
2481,0,2B,10A,5000.0,16/08/06
2482,0,2B,10A,5000.0,16/08/06
2483,0,2B,10A,500000.0,16/08/06
2484,0,2B,10A,30000.0,16/08/06
2485,0,2B,10A,5000.0,16/08/06
2486,0,2B,10A,10000.0,16/08/06
2487,0,2B,10A,40000.0,16/08/06
2488,0,2B,10A,100000.0,16/08/06
2489,0,2B,10A,5000.0,16/08/06
2490,0,2B,10A,5000.0,16/08/06
2491,1,2B,10A,20000.0,16/08/06
2492,1,2B,10A,30000.0,16/08/06
2493,0,2B,10A,50000.0,16/08/06
2494,0,2B,10A,100000.0,16/08/06
2495,1,2B,10A,40000.0,16/08/06
2496,0,2B,10A,5000.0,16/08/06
2497,0,2B,10A,30000.0,16/08/06
2498,1,2B,10A,30000.0,16/08/06
2499,0,2B,10A,50000.0,16/08/06
2500,0,2B,10A,5000.0,16/08/06
2501,0,2B,10A,100000.0,16/08/06
2502,0,2B,10A,100000.0,16/08/06
2503,0,2B,10A,5000.0,16/08/06
2504,1,2B,10A,30000.0,16/08/06
2505,0,2B,10A,30000.0,16/08/06
2506,0,2B,10A,5000.0,16/08/06
2507,0,2B,10A,10000.0,16/08/06
2508,0,2B,10A,20000.0,16/08/06
2509,0,2B,10A,5000.0,16/08/06
2510,0,2B,10A,100000.0,16/08/06
2511,1,2B,10A,50000.0,16/08/06
2512,0,2B,10A,20000.0,16/08/06
2513,0,2B,10A,30000.0,16/08/06
2514,1,2B,10A,30000.0,16/08/06
2515,1,2B,10A,100000.0,16/08/06
2516,0,2B,10A,10000.0,16/08/06
2517,0,2B,10A,5000.0,16/08/06
2518,0,2B,10A,5000.0,16/08/06
2519,1,2B,10A,20000.0,16/08/06
2520,0,2B,10A,5000.0,16/08/06
2521,0,2B,10A,100000.0,16/08/06
2522,0,2B,10A,200000.0,16/08/06
2523,0,2B,10A,200000.0,16/08/06
2524,1,2B,10A,5000.0,16/08/06
2525,0,2B,10A,40000.0,16/08/06
2526,0,2B,10A,200000.0,16/08/06
2527,1,2B,10A,5000.0,16/08/06
2528,0,2B,10A,5000.0,16/08/06
2529,0,2B,10A,20000.0,16/08/06
2530,0,2B,10A,40000.0,16/08/06
2531,1,2B,10A,30000.0,16/08/06
2532,1,2B,10A,40000.0,16/08/06
2533,0,2B,10A,5000.0,16/08/06
2534,0,2B,10A,200000.0,16/08/06
2535,0,2B,10A,20000.0,16/08/06
2536,0,2B,10A,30000.0,16/08/06
2537,0,2B,10A,20000.0,16/08/06
2538,0,2B,10A,5000.0,16/08/06
2539,1,2B,10A,100000.0,16/08/06
2540,0,2B,10A,20000.0,16/08/06
2541,0,2B,10A,5000.0,16/08/06
2542,0,2B,10A,20000.0,16/08/06
2543,0,2B,10A,100000.0,16/08/06
2544,0,2B,10A,5000.0,16/08/06
2545,1,2B,10A,30000.0,16/08/06
2546,0,2B,10A,5000.0,16/08/06
2547,0,2B,10A,5000.0,16/08/06
2548,0,2B,10A,30000.0,16/08/06
2549,0,2B,10A,100000.0,16/08/06
2550,1,2B,10A,40000.0,16/08/06
2551,0,2B,10A,5000.0,16/08/06
2552,0,2B,10A,5000.0,16/08/06
2553,0,2B,10A,5000.0,16/08/06
2554,1,2B,10A,30000.0,16/08/06
2555,0,2B,10A,5000.0,16/08/06
2556,0,2B,10A,5000.0,16/08/06
2557,1,2B,10A,40000.0,16/08/06
2558,0,2B,10A,10000.0,16/08/06
2559,0,2B,10A,20000.0,16/08/06
2560,0,2B,10A,5000.0,16/08/06
2561,1,2B,10A,20000.0,16/08/06
2562,1,2B,10A,50000.0,16/08/06
2563,0,2B,10A,40000.0,16/08/06
2564,1,2B,10A,30000.0,16/08/06
2565,0,2B,10A,30000.0,16/08/06
2566,1,2B,10A,30000.0,16/08/06
2567,0,2B,10A,100000.0,16/08/06
2568,1,2B,10A,20000.0,16/08/06
2569,0,2B,10A,5000.0,16/08/06
2570,0,2B,10A,5000.0,16/08/06
2571,0,2B,10A,5000.0,16/08/06
2572,0,2B,10A,100000.0,16/08/06
2573,0,2B,10A,40000.0,16/08/06
2574,1,2B,10A,40000.0,16/08/06
2575,0,2B,10A,10000.0,16/08/06
2576,0,2B,10A,10000.0,16/08/06
2577,0,2B,10A,5000.0,16/08/06
2578,0,2B,10A,5000.0,16/08/06
2579,1,2B,10A,30000.0,16/08/06
2580,0,2B,10A,30000.0,16/08/06
2581,0,2B,10A,5000.0,16/08/06
2582,1,2B,10A,20000.0,16/08/06
2583,0,2B,10A,5000.0,16/08/06
2584,0,2B,10A,5000.0,16/08/06
2585,0,2B,10A,20000.0,16/08/06
2586,0,2B,10A,5000.0,16/08/06
2587,0,2B,10A,10000.0,16/08/06
2588,0,2B,10A,5000.0,16/08/06
2589,1,2B,10A,20000.0,16/08/06
2590,0,2B,10A,100000.0,16/08/06
2591,1,2B,10A,100000.0,16/08/06
2592,0,2B,10A,100000.0,16/08/06
2593,0,2B,10A,100000.0,16/08/06
2594,1,2B,10A,30000.0,16/08/06
2595,1,2B,10A,50000.0,16/08/06
2596,0,2B,10A,30000.0,16/08/06
2597,0,2B,10A,5000.0,16/08/06
2598,0,2B,10A,30000.0,16/08/06
2599,0,2B,10A,40000.0,16/08/06
2600,0,2B,10A,10000.0,16/08/06
2601,0,2B,10A,5000.0,16/08/06
2602,0,2B,10A,10000.0,16/08/06
2603,0,2B,10A,5000.0,16/08/06
2604,0,2B,10A,5000.0,16/08/06
2605,1,2B,10A,200000.0,16/08/06
2606,0,2B,10A,100000.0,16/08/06
2607,0,2B,10A,30000.0,16/08/06
2608,0,2B,10A,5000.0,16/08/06
2609,0,2B,10A,30000.0,16/08/06
2610,0,2B,10A,10000.0,16/08/06
2611,0,2B,10A,20000.0,16/08/06
2612,0,2B,10A,5000.0,16/08/06
2613,0,2B,10A,100000.0,16/08/06
2614,0,2B,10A,5000.0,16/08/06
2615,0,2B,10A,20000.0,16/08/06
2616,0,2B,10A,5000.0,16/08/06
2617,0,2B,10A,50000.0,16/08/06
2618,0,2B,10A,40000.0,16/08/06
2619,0,2B,10A,5000.0,16/08/06
2620,0,2B,10A,20000.0,16/08/06
2621,0,2B,10A,5000.0,16/08/06
2622,0,2B,10A,5000.0,16/08/06
2623,0,2B,10A,5000.0,16/08/06
2624,0,2B,10A,200000.0,16/08/06
2625,0,2B,10A,5000.0,16/08/06
2626,0,2B,10A,40000.0,16/08/06
2627,0,2B,10A,30000.0,16/08/06
2628,1,2B,10A,30000.0,16/08/06
2629,0,2B,10A,100000.0,16/08/06
2630,0,2B,10A,30000.0,16/08/06
2631,0,2B,10A,5000.0,16/08/06
2632,0,2B,10A,5000.0,16/08/06
2633,0,2B,10A,5000.0,16/08/06
2634,0,2B,10A,100000.0,16/08/06
2635,0,2B,10A,100000.0,16/08/06
2636,1,2B,10A,30000.0,16/08/06
2637,0,2B,10A,10000.0,16/08/06
2638,1,2B,10A,30000.0,16/08/06
2639,0,2B,10A,30000.0,16/08/06
2640,0,2B,10A,20000.0,16/08/06
2641,0,2B,10A,5000.0,16/08/06
2642,0,2B,10A,5000.0,16/08/06
2643,0,2B,10A,50000.0,16/08/06
2644,0,2B,10A,5000.0,16/08/06
2645,0,2B,10A,5000.0,16/08/06
2646,0,2B,10A,5000.0,16/08/06
2647,1,2B,10A,20000.0,16/08/06
2648,0,2B,10A,5000.0,16/08/06
2649,0,2B,10A,40000.0,16/08/06
2650,0,2B,10A,20000.0,16/08/06
2651,0,2B,10A,10000.0,16/08/06
2652,0,2B,10A,5000.0,16/08/06
2653,0,2B,10A,5000.0,16/08/06
2654,1,2B,10A,20000.0,16/08/06
2655,0,2B,10A,5000.0,16/08/06
2656,0,2B,10A,100000.0,16/08/06
2657,1,2B,10A,30000.0,16/08/06
2658,0,2B,10A,5000.0,16/08/06
2659,1,other,30A,5000.0,16/08/06
2660,0,2B,10A,5000.0,16/08/06
2661,0,2B,10A,5000.0,16/08/06
2662,0,2B,10A,10000.0,16/08/06
2663,0,2B,10A,10000.0,16/08/06
2664,0,2B,10A,20000.0,16/08/06
2665,0,2B,10A,100000.0,16/08/06
2666,1,2B,10A,30000.0,16/08/06
2667,1,2B,10A,40000.0,16/08/06
2668,0,2B,10A,10000.0,16/08/06
2669,1,2B,10A,30000.0,16/08/06
2670,1,2B,10A,20000.0,16/08/06
2671,0,2B,10A,5000.0,16/08/06
2672,1,2B,10A,20000.0,16/08/06
2673,0,2B,10A,10000.0,16/08/06
2674,0,2B,10A,5000.0,16/08/06
2675,0,2B,10A,20000.0,16/08/06
2676,0,2B,10A,5000.0,16/08/06
2677,1,2B,10A,20000.0,16/08/06
2678,0,2B,10A,5000.0,16/08/06
2679,0,2B,10A,20000.0,16/08/06
2680,1,2B,10A,30000.0,16/08/06
2681,0,2B,10A,30000.0,16/08/06
2682,1,2B,10A,100000.0,16/08/06
2683,0,2B,10A,5000.0,16/08/06
2684,0,2B,10A,5000.0,16/08/06
2685,1,2B,10A,20000.0,16/08/06
2686,0,2B,10A,200000.0,16/08/06
2687,0,2B,10A,50000.0,16/08/06
2688,0,2B,10A,5000.0,16/08/06
2689,0,2B,10A,5000.0,16/08/06
2690,0,2B,10A,10000.0,16/08/06
2691,0,2B,10A,50000.0,16/08/06
2692,0,2B,10A,30000.0,16/08/06
2693,1,2B,10A,10000.0,16/08/06
2694,1,2B,10A,40000.0,16/08/06
2695,1,2B,10A,20000.0,16/08/06
2696,0,2B,10A,5000.0,16/08/06
2697,0,2B,10A,10000.0,16/08/06
2698,0,2B,10A,5000.0,16/08/06
2699,0,2B,10A,10000.0,16/08/06
2700,1,2B,10A,100000.0,16/08/06
2701,0,2B,10A,5000.0,16/08/06
2702,0,2B,10A,5000.0,16/08/06
2703,0,2B,10A,5000.0,16/08/06
2704,0,2B,10A,5000.0,16/08/06
2705,0,2B,10A,100000.0,16/08/06
2706,0,2B,10A,20000.0,16/08/06
2707,0,2B,10A,40000.0,16/08/06
2708,0,2B,10A,20000.0,16/08/06
2709,0,2B,10A,30000.0,16/08/06
2710,1,2B,10A,30000.0,16/08/06
2711,0,2B,10A,40000.0,16/08/06
2712,1,2B,10A,30000.0,16/08/06
2713,0,2B,10A,5000.0,16/08/06
2714,0,2B,10A,5000.0,16/08/06
2715,0,2B,10A,20000.0,16/08/06
2716,0,2B,10A,50000.0,16/08/06
2717,0,2B,10A,40000.0,16/08/06
2718,1,2B,10A,20000.0,16/08/06
2719,1,2B,10A,40000.0,16/08/06
2720,0,2B,10A,5000.0,16/08/06
2721,0,2B,10A,30000.0,16/08/06
2722,0,2B,10A,10000.0,16/08/06
2723,0,2B,10A,10000.0,16/08/06
2724,0,2B,10A,100000.0,16/08/06
2725,0,2B,10A,5000.0,16/08/06
2726,0,2B,10A,5000.0,16/08/06
2727,0,2B,10A,20000.0,16/08/06
2728,0,2B,10A,100000.0,16/08/06
2729,0,2B,10A,20000.0,16/08/06
2730,0,2B,10A,5000.0,16/08/06
2731,0,2B,10A,40000.0,16/08/06
2732,1,2B,10A,30000.0,16/08/06
2733,0,2B,10A,20000.0,16/08/06
2734,0,2B,10A,10000.0,16/08/06
2735,0,2B,10A,20000.0,16/08/06
2736,1,2B,10A,5000.0,16/08/06
2737,1,2B,10A,20000.0,16/08/06
2738,1,2B,10A,40000.0,16/08/06
2739,0,2B,10A,10000.0,16/08/06
2740,0,2B,10A,40000.0,16/08/06
2741,0,2B,10A,10000.0,16/08/06
2742,0,2B,10A,5000.0,16/08/06
2743,1,2B,10A,20000.0,16/08/06
2744,0,2B,10A,5000.0,16/08/06
2745,1,5A,30B,5000.0,16/08/06
2746,0,2B,10A,5000.0,16/08/06
2747,0,2B,10A,20000.0,16/08/06
2748,0,2B,10A,5000.0,16/08/06
2749,0,2B,10A,5000.0,16/08/06
2750,0,2B,10A,5000.0,16/08/06
2751,0,2B,10A,20000.0,16/08/06
2752,0,2B,10A,5000.0,16/08/06
2753,0,2B,10A,100000.0,16/08/06
2754,0,2B,10A,5000.0,16/08/06
2755,0,2B,10A,20000.0,16/08/06
2756,1,2B,10A,40000.0,16/08/06
2757,0,2B,10A,30000.0,16/08/06
2758,0,2B,10A,5000.0,16/08/06
2759,0,2B,10A,400000.0,16/08/06
2760,1,2B,10A,30000.0,16/08/06
2761,0,2B,10A,500000.0,16/08/06
2762,0,2B,10A,30000.0,16/08/06
2763,0,2B,10A,5000.0,16/08/06
2764,0,2B,10A,30000.0,16/08/06
2765,0,2B,10A,5000.0,16/08/06
2766,0,2B,10A,100000.0,16/08/06
2767,0,2B,10A,40000.0,16/08/06
2768,0,2B,10A,5000.0,16/08/06
2769,0,2B,10A,10000.0,16/08/06
2770,0,2B,10A,5000.0,16/08/06
2771,0,2B,10A,50000.0,16/08/06
2772,0,2B,10A,5000.0,16/08/06
2773,0,2B,10A,100000.0,16/08/06
2774,0,2B,10A,5000.0,16/08/06
2775,0,2B,10A,20000.0,16/08/06
2776,0,2B,10A,5000.0,16/08/06
2777,0,2B,10A,10000.0,16/08/06
2778,0,2B,10A,5000.0,16/08/06
2779,0,62B,10B,10000.0,17/08/06
2780,1,33A,30C,10000.0,17/08/06
2781,1,2B,10A,5000.0,18/08/06
2782,1,24D,10A,5000.0,18/08/06
2783,1,2B,30B,5000.0,18/08/06
2784,1,4D,30C,10000.0,18/08/06
2785,1,2B,10A,200000.0,18/08/06
2786,1,40D,20A,10000.0,18/08/06
2787,1,other,10A,5000.0,21/08/06
2788,1,4D,10A,30000.0,21/08/06
2789,1,65A,50A,100000.0,21/08/06
2790,1,24D,10A,5000.0,21/08/06
2791,1,36D,30E,5000.0,21/08/06
2792,1,163C,20C,10000.0,21/08/06
2793,1,other,10A,100000.0,22/08/06
2794,1,27C,10A,5000.0,22/08/06
2795,1,4D,10A,40000.0,22/08/06
2796,1,4D,10A,30000.0,22/08/06
2797,1,6B,10A,5000.0,22/08/06
2798,0,40D,30B,10000.0,22/08/06
2799,1,2B,10A,5000.0,23/08/06
2800,1,112D,30C,5000.0,23/08/06
2801,1,2B,10B,50000.0,23/08/06
2802,1,34B,10A,10000.0,24/08/06
2803,1,other,20A,10000.0,24/08/06
2804,1,40D,10A,5000.0,24/08/06
2805,1,4D,50A,5000.0,24/08/06
2806,1,4D,10A,30000.0,24/08/06
2807,1,59C,10A,5000.0,24/08/06
2808,1,47C,20C,5000.0,24/08/06
2809,1,other,20A,10000.0,24/08/06
2810,1,2B,10A,10000.0,25/08/06
2811,0,40D,30B,5000.0,25/08/06
2812,1,4D,10A,100000.0,25/08/06
2813,0,40D,30B,5000.0,25/08/06
2814,0,27C,20C,40000.0,25/08/06
2815,0,40D,30B,10000.0,25/08/06
2816,0,40D,30B,5000.0,25/08/06
2817,1,137A,20C,5000.0,28/08/06
2818,1,2B,50A,5000.0,28/08/06
2819,0,62B,30B,30000.0,28/08/06
2820,1,4D,10A,5000.0,28/08/06
2821,0,40D,30B,5000.0,29/08/06
2822,0,172D,30B,10000.0,29/08/06
2823,1,47C,10A,5000.0,29/08/06
2824,1,2B,30B,40000.0,29/08/06
2825,0,40D,30B,10000.0,29/08/06
2826,0,40D,30B,10000.0,29/08/06
2827,0,62B,10B,5000.0,29/08/06
2828,1,other,30D,20000.0,29/08/06
2829,0,84D,30B,5000.0,30/08/06
2830,0,62B,10B,10000.0,30/08/06
2831,0,62B,10B,10000.0,30/08/06
2832,0,62B,10B,20000.0,30/08/06
2833,0,62B,10B,10000.0,30/08/06
2834,0,62B,10B,10000.0,30/08/06
2835,1,59C,20C,40000.0,30/08/06
2836,0,62B,10B,10000.0,30/08/06
2837,1,34B,10A,10000.0,30/08/06
2838,0,62B,10B,20000.0,30/08/06
2839,1,84D,30B,5000.0,30/08/06
2840,1,2B,10A,5000.0,30/08/06
2841,0,59C,20C,20000.0,30/08/06
2842,0,62B,30B,5000.0,30/08/06
2843,1,84D,30B,5000.0,30/08/06
2844,0,62B,10B,5000.0,30/08/06
2845,1,4D,10A,20000.0,30/08/06
2846,0,62B,10B,5000.0,30/08/06
2847,0,62B,30B,30000.0,30/08/06
2848,0,34B,30C,5000.0,31/08/06
2849,1,4D,20C,5000.0,31/08/06
2850,0,4D,20C,5000.0,31/08/06
2851,1,34B,30C,5000.0,31/08/06
2852,1,2B,10A,100000.0,31/08/06
2853,1,34B,30C,5000.0,31/08/06
2854,0,4D,20C,30000.0,31/08/06
2855,1,4D,20C,5000.0,31/08/06
2856,1,34B,30C,5000.0,31/08/06
2857,1,2B,20C,20000.0,31/08/06
2858,0,4D,20C,5000.0,31/08/06
2859,0,34B,30C,5000.0,31/08/06
2860,0,34B,30C,5000.0,31/08/06
2861,0,4D,20C,20000.0,31/08/06
2862,1,4D,20C,5000.0,31/08/06
2863,0,4D,20C,50000.0,31/08/06
2864,0,4D,20C,5000.0,31/08/06
2865,0,4D,20C,10000.0,31/08/06
2866,1,4D,20C,5000.0,31/08/06
2867,1,34B,30C,5000.0,31/08/06
2868,0,34B,30C,5000.0,31/08/06
2869,0,34B,30C,5000.0,31/08/06
2870,0,4D,20C,5000.0,31/08/06
2871,0,4D,20C,30000.0,31/08/06
2872,1,75C,10A,5000.0,31/08/06
2873,1,4D,20C,5000.0,31/08/06
2874,1,other,30D,10000.0,31/08/06
2875,1,34B,30C,5000.0,31/08/06
2876,0,34B,30C,5000.0,31/08/06
2877,0,34B,30C,5000.0,31/08/06
2878,1,34B,30C,5000.0,31/08/06
2879,1,4D,10A,20000.0,31/08/06
2880,1,other,10A,10000.0,31/08/06
2881,0,59C,20C,5000.0,31/08/06
2882,0,34B,30C,5000.0,31/08/06
2883,1,34B,30C,5000.0,31/08/06
2884,1,2B,10A,5000.0,31/08/06
2885,1,4D,20C,10000.0,31/08/06
2886,1,4D,20C,5000.0,31/08/06
2887,1,4D,20C,40000.0,31/08/06
2888,1,4D,20C,5000.0,31/08/06
2889,0,34B,30C,5000.0,31/08/06
2890,0,4D,20C,10000.0,31/08/06
2891,1,4D,20C,5000.0,31/08/06
2892,1,34B,30C,5000.0,31/08/06
2893,0,4D,20C,5000.0,31/08/06
2894,1,34B,30C,5000.0,31/08/06
2895,0,4D,20C,10000.0,31/08/06
2896,1,4D,20C,5000.0,31/08/06
2897,1,34B,30C,5000.0,31/08/06
2898,1,34B,30C,5000.0,31/08/06
2899,0,34B,30C,5000.0,31/08/06
2900,0,4D,20C,20000.0,31/08/06
2901,0,97A,30B,5000.0,1/09/06
2902,1,other,10A,30000.0,1/09/06
2903,0,97A,30B,5000.0,1/09/06
2904,0,97A,30B,200000.0,1/09/06
2905,0,2B,10A,100000.0,1/09/06
2906,1,other,30B,5000.0,1/09/06
2907,1,179C,20A,400000.0,1/09/06
2908,1,97A,30B,5000.0,1/09/06
2909,1,97A,30B,5000.0,1/09/06
2910,0,97A,30B,5000.0,1/09/06
2911,1,34B,30C,5000.0,1/09/06
2912,0,97A,30B,5000.0,1/09/06
2913,1,other,20C,5000.0,1/09/06
2914,0,97A,30B,5000.0,1/09/06
2915,1,4D,10A,30000.0,1/09/06
2916,0,97A,30B,5000.0,1/09/06
2917,1,other,20C,30000.0,1/09/06
2918,0,97A,30B,10000.0,1/09/06
2919,0,97A,30B,5000.0,1/09/06
2920,1,21A,30B,5000.0,1/09/06
2921,0,97A,30B,5000.0,1/09/06
2922,1,4D,30B,5000.0,1/09/06
2923,0,97A,30B,5000.0,1/09/06
2924,1,60D,30D,5000.0,1/09/06
2925,0,97A,30B,5000.0,1/09/06
