,Grant.Application.ID,SEO.Code,variable,value
2808,1782,730112.0,SEO.Percentage.2,30.0
2809,1782,730102.0,SEO.Percentage.1,40.0
2810,1784,740101.0,SEO.Percentage.2,50.0
2811,1784,740501.0,SEO.Percentage.1,50.0
2812,1785,730209.0,SEO.Percentage.1,100.0
2813,1786,730104.0,SEO.Percentage.1,100.0
2814,1787,730108.0,SEO.Percentage.1,40.0
2815,1787,730219.0,SEO.Percentage.3,30.0
2816,1787,730107.0,SEO.Percentage.2,30.0
2817,1788,730104.0,SEO.Percentage.1,50.0
2818,1788,730211.0,SEO.Percentage.2,50.0
2819,1789,730214.0,SEO.Percentage.1,100.0
2820,1790,730111.0,SEO.Percentage.1,100.0
2821,1791,730112.0,SEO.Percentage.1,100.0
2822,1792,730214.0,SEO.Percentage.1,100.0
2823,1793,730114.0,SEO.Percentage.2,50.0
2824,1793,730112.0,SEO.Percentage.1,50.0
2825,1794,730214.0,SEO.Percentage.1,100.0
2826,1795,730106.0,SEO.Percentage.1,100.0
2827,1796,730108.0,SEO.Percentage.1,100.0
2828,1797,730306.0,SEO.Percentage.1,100.0
2829,1798,730111.0,SEO.Percentage.1,100.0
2830,1799,730214.0,SEO.Percentage.1,40.0
2831,1799,730208.0,SEO.Percentage.2,30.0
2832,1799,730219.0,SEO.Percentage.3,30.0
2833,1800,730214.0,SEO.Percentage.1,100.0
2834,1801,730112.0,SEO.Percentage.1,100.0
2835,1802,750312.0,SEO.Percentage.2,60.0
2836,1802,750307.0,SEO.Percentage.1,40.0
2837,1803,730206.0,SEO.Percentage.1,60.0
2838,1803,749904.0,SEO.Percentage.2,20.0
2839,1803,750309.0,SEO.Percentage.3,20.0
2840,1804,730108.0,SEO.Percentage.3,20.0
2841,1804,730105.0,SEO.Percentage.2,20.0
2842,1804,730203.0,SEO.Percentage.1,60.0
2843,1805,620399.0,SEO.Percentage.1,100.0
2844,1806,730105.0,SEO.Percentage.1,50.0
2845,1806,730106.0,SEO.Percentage.2,50.0
2846,1807,780102.0,SEO.Percentage.2,20.0
2847,1807,780101.0,SEO.Percentage.1,80.0
2848,1808,610199.0,SEO.Percentage.1,100.0
2849,1809,750307.0,SEO.Percentage.1,40.0
2850,1809,750312.0,SEO.Percentage.2,60.0
2851,1810,771102.0,SEO.Percentage.1,100.0
2852,1811,760299.0,SEO.Percentage.2,30.0
2853,1811,760199.0,SEO.Percentage.1,40.0
2854,1811,620504.0,SEO.Percentage.3,30.0
2855,1812,620504.0,SEO.Percentage.3,30.0
2856,1812,760199.0,SEO.Percentage.1,40.0
2857,1812,760299.0,SEO.Percentage.2,30.0
2858,1813,700103.0,SEO.Percentage.1,100.0
2859,1814,750404.0,SEO.Percentage.1,100.0
2860,1815,730303.0,SEO.Percentage.1,100.0
2861,1816,730104.0,SEO.Percentage.1,100.0
2862,1818,730105.0,SEO.Percentage.1,100.0
2863,1819,730308.0,SEO.Percentage.1,100.0
2864,1820,730111.0,SEO.Percentage.2,50.0
2865,1820,730215.0,SEO.Percentage.1,50.0
2866,1821,750601.0,SEO.Percentage.3,10.0
2867,1821,750604.0,SEO.Percentage.2,10.0
2868,1821,750901.0,SEO.Percentage.1,80.0
2869,1822,670602.0,SEO.Percentage.1,40.0
2870,1822,630403.0,SEO.Percentage.3,25.0
2871,1822,670503.0,SEO.Percentage.2,35.0
2872,1823,730217.0,SEO.Percentage.1,40.0
2873,1823,730213.0,SEO.Percentage.3,20.0
2874,1823,730219.0,SEO.Percentage.2,40.0
2875,1824,730115.0,SEO.Percentage.3,20.0
2876,1824,730201.0,SEO.Percentage.1,50.0
2877,1824,730101.0,SEO.Percentage.2,30.0
2878,1825,730211.0,SEO.Percentage.2,30.0
2879,1825,730203.0,SEO.Percentage.1,40.0
2880,1825,730202.0,SEO.Percentage.3,30.0
2881,1826,730211.0,SEO.Percentage.1,100.0
2882,1827,730299.0,SEO.Percentage.1,100.0
2883,1828,730209.0,SEO.Percentage.3,25.0
2884,1828,730205.0,SEO.Percentage.1,50.0
2885,1828,730206.0,SEO.Percentage.2,25.0
2886,1830,751099.0,SEO.Percentage.1,100.0
2887,1831,700299.0,SEO.Percentage.1,80.0
2888,1831,730199.0,SEO.Percentage.2,20.0
2889,1832,610104.0,SEO.Percentage.1,100.0
2890,1833,759999.0,SEO.Percentage.3,34.0
2891,1833,751099.0,SEO.Percentage.2,33.0
2892,1833,730299.0,SEO.Percentage.1,33.0
2893,1835,610199.0,SEO.Percentage.1,100.0
2894,1836,740301.0,SEO.Percentage.1,50.0
2895,1836,751001.0,SEO.Percentage.3,25.0
2896,1836,700201.0,SEO.Percentage.2,25.0
2897,1837,730108.0,SEO.Percentage.1,100.0
2898,1838,750901.0,SEO.Percentage.1,80.0
2899,1838,750604.0,SEO.Percentage.2,10.0
2900,1838,750601.0,SEO.Percentage.3,10.0
2901,1839,750802.0,SEO.Percentage.1,100.0
2902,1840,780105.0,SEO.Percentage.1,100.0
2903,1841,780105.0,SEO.Percentage.1,100.0
2904,1842,720502.0,SEO.Percentage.3,30.0
2905,1842,669999.0,SEO.Percentage.2,30.0
2906,1842,749999.0,SEO.Percentage.1,40.0
2907,1843,700299.0,SEO.Percentage.2,50.0
2908,1843,700103.0,SEO.Percentage.1,50.0
2909,1844,659999.0,SEO.Percentage.1,40.0
2910,1844,780199.0,SEO.Percentage.3,30.0
2911,1844,650403.0,SEO.Percentage.2,30.0
2912,1845,700102.0,SEO.Percentage.1,40.0
2913,1845,700103.0,SEO.Percentage.2,40.0
2914,1845,700101.0,SEO.Percentage.3,20.0
2915,1846,780102.0,SEO.Percentage.1,100.0
2916,1847,780102.0,SEO.Percentage.1,100.0
2917,1848,770802.0,SEO.Percentage.3,40.0
2918,1848,749999.0,SEO.Percentage.1,20.0
2919,1848,760299.0,SEO.Percentage.2,40.0
2920,1849,780105.0,SEO.Percentage.1,100.0
2921,1850,740101.0,SEO.Percentage.1,70.0
2922,1850,749906.0,SEO.Percentage.3,10.0
2923,1850,740401.0,SEO.Percentage.2,20.0
2924,1851,780105.0,SEO.Percentage.1,100.0
2925,1855,780105.0,SEO.Percentage.1,50.0
2926,1855,780199.0,SEO.Percentage.2,50.0
2927,1857,610104.0,SEO.Percentage.1,100.0
2928,1858,999999.0,SEO.Percentage.1,100.0
2929,1859,780105.0,SEO.Percentage.2,30.0
2930,1859,771003.0,SEO.Percentage.1,70.0
2931,1860,770101.0,SEO.Percentage.1,100.0
2932,1861,620105.0,SEO.Percentage.1,100.0
2933,1862,779902.0,SEO.Percentage.2,50.0
2934,1862,779907.0,SEO.Percentage.1,50.0
2935,1863,770802.0,SEO.Percentage.1,50.0
2936,1863,770602.0,SEO.Percentage.2,20.0
2937,1863,760201.0,SEO.Percentage.3,10.0
2938,1863,760203.0,SEO.Percentage.4,10.0
2939,1863,770103.0,SEO.Percentage.5,10.0
2940,1864,750802.0,SEO.Percentage.2,50.0
2941,1864,740301.0,SEO.Percentage.1,50.0
2942,1865,770802.0,SEO.Percentage.1,50.0
2943,1865,760201.0,SEO.Percentage.3,10.0
2944,1865,760203.0,SEO.Percentage.4,10.0
2945,1865,770602.0,SEO.Percentage.2,20.0
2946,1865,770103.0,SEO.Percentage.5,10.0
2947,1866,760203.0,SEO.Percentage.4,10.0
2948,1866,770103.0,SEO.Percentage.5,10.0
2949,1866,770802.0,SEO.Percentage.1,50.0
2950,1866,760201.0,SEO.Percentage.3,10.0
2951,1866,770602.0,SEO.Percentage.2,20.0
2952,1867,779902.0,SEO.Percentage.2,50.0
2953,1867,779907.0,SEO.Percentage.1,50.0
2954,1868,770703.0,SEO.Percentage.1,100.0
2955,1872,779902.0,SEO.Percentage.2,50.0
2956,1872,779907.0,SEO.Percentage.1,50.0
2957,1873,779907.0,SEO.Percentage.1,50.0
2958,1873,779902.0,SEO.Percentage.2,50.0
2959,1875,760201.0,SEO.Percentage.3,10.0
2960,1875,770802.0,SEO.Percentage.1,50.0
2961,1875,760203.0,SEO.Percentage.4,10.0
2962,1875,770103.0,SEO.Percentage.5,10.0
2963,1875,770602.0,SEO.Percentage.2,20.0
2964,1876,620199.0,SEO.Percentage.2,50.0
2965,1876,620301.0,SEO.Percentage.1,50.0
2966,1877,770802.0,SEO.Percentage.1,50.0
2967,1877,770602.0,SEO.Percentage.2,20.0
2968,1877,760201.0,SEO.Percentage.3,10.0
2969,1877,770103.0,SEO.Percentage.5,10.0
2970,1877,760203.0,SEO.Percentage.4,10.0
2971,1878,770505.0,SEO.Percentage.1,100.0
2972,1879,620106.0,SEO.Percentage.1,100.0
2973,1880,770602.0,SEO.Percentage.2,20.0
2974,1880,760203.0,SEO.Percentage.4,10.0
2975,1880,770103.0,SEO.Percentage.5,10.0
2976,1880,760201.0,SEO.Percentage.3,10.0
2977,1880,770802.0,SEO.Percentage.1,50.0
2978,1881,779907.0,SEO.Percentage.1,50.0
2979,1881,779902.0,SEO.Percentage.2,50.0
2980,1882,779902.0,SEO.Percentage.2,50.0
2981,1882,779907.0,SEO.Percentage.1,50.0
2982,1883,730206.0,SEO.Percentage.1,100.0
2983,1884,749904.0,SEO.Percentage.1,100.0
2984,1885,770702.0,SEO.Percentage.1,40.0
2985,1885,770707.0,SEO.Percentage.3,30.0
2986,1885,770703.0,SEO.Percentage.2,30.0
2987,1886,730301.0,SEO.Percentage.1,40.0
2988,1886,730307.0,SEO.Percentage.3,20.0
2989,1886,730306.0,SEO.Percentage.2,40.0
2990,1887,730115.0,SEO.Percentage.1,100.0
2991,1888,730108.0,SEO.Percentage.1,100.0
2992,1889,730104.0,SEO.Percentage.1,100.0
2993,1890,730204.0,SEO.Percentage.1,60.0
2994,1890,730213.0,SEO.Percentage.2,40.0
2995,1891,740301.0,SEO.Percentage.1,100.0
2996,1892,730104.0,SEO.Percentage.1,50.0
2997,1892,670403.0,SEO.Percentage.3,20.0
2998,1892,730107.0,SEO.Percentage.2,30.0
2999,1893,650103.0,SEO.Percentage.1,100.0
3000,1894,730211.0,SEO.Percentage.1,100.0
3001,1895,760299.0,SEO.Percentage.1,100.0
3002,1896,749904.0,SEO.Percentage.1,100.0
3003,1897,749999.0,SEO.Percentage.1,100.0
3004,1899,780199.0,SEO.Percentage.1,100.0
3005,1900,730115.0,SEO.Percentage.1,100.0
3006,1901,770706.0,SEO.Percentage.2,60.0
3007,1901,780105.0,SEO.Percentage.3,20.0
3008,1901,620301.0,SEO.Percentage.1,20.0
3009,1902,730114.0,SEO.Percentage.1,33.0
3010,1902,730217.0,SEO.Percentage.2,33.0
3011,1902,730303.0,SEO.Percentage.3,34.0
3012,1903,730303.0,SEO.Percentage.1,100.0
3013,1904,749999.0,SEO.Percentage.1,100.0
3014,1905,770305.0,SEO.Percentage.1,60.0
3015,1905,780105.0,SEO.Percentage.2,30.0
3016,1905,671699.0,SEO.Percentage.3,10.0
3017,1907,740102.0,SEO.Percentage.1,100.0
3018,1908,740201.0,SEO.Percentage.1,50.0
3019,1908,740102.0,SEO.Percentage.2,50.0
3020,1909,749999.0,SEO.Percentage.1,100.0
3021,1910,729901.0,SEO.Percentage.1,100.0
3022,1911,630106.0,SEO.Percentage.1,100.0
3023,1912,730211.0,SEO.Percentage.1,100.0
3024,1913,730112.0,SEO.Percentage.2,30.0
3025,1913,730106.0,SEO.Percentage.1,70.0
3026,1915,710401.0,SEO.Percentage.1,50.0
3027,1915,729999.0,SEO.Percentage.2,30.0
3028,1915,780101.0,SEO.Percentage.3,20.0
3029,1916,730102.0,SEO.Percentage.1,100.0
3030,1917,730101.0,SEO.Percentage.1,100.0
3031,1919,749904.0,SEO.Percentage.2,40.0
3032,1919,740201.0,SEO.Percentage.1,60.0
3033,1920,780105.0,SEO.Percentage.1,100.0
3034,1921,780102.0,SEO.Percentage.1,80.0
3035,1921,671401.0,SEO.Percentage.2,20.0
3036,1922,750599.0,SEO.Percentage.1,100.0
3037,1923,770807.0,SEO.Percentage.2,30.0
3038,1923,770806.0,SEO.Percentage.1,30.0
3039,1923,770805.0,SEO.Percentage.3,40.0
3040,1924,700201.0,SEO.Percentage.2,30.0
3041,1924,700103.0,SEO.Percentage.3,20.0
3042,1924,780102.0,SEO.Percentage.1,50.0
3043,1926,770802.0,SEO.Percentage.3,28.0
3044,1926,770702.0,SEO.Percentage.2,24.0
3045,1926,770902.0,SEO.Percentage.4,24.0
3046,1926,770602.0,SEO.Percentage.1,24.0
3047,1927,749901.0,SEO.Percentage.1,100.0
3048,1928,730299.0,SEO.Percentage.3,34.0
3049,1928,730219.0,SEO.Percentage.2,33.0
3050,1928,730201.0,SEO.Percentage.1,33.0
3051,1929,780101.0,SEO.Percentage.1,100.0
3052,1930,749999.0,SEO.Percentage.1,100.0
3053,1931,749999.0,SEO.Percentage.1,100.0
3054,1932,730211.0,SEO.Percentage.1,100.0
3055,1933,749999.0,SEO.Percentage.1,100.0
3056,1934,771102.0,SEO.Percentage.1,100.0
3057,1935,770102.0,SEO.Percentage.1,100.0
3058,1936,770102.0,SEO.Percentage.1,100.0
3059,1939,771102.0,SEO.Percentage.1,100.0
3060,1940,730114.0,SEO.Percentage.1,100.0
3061,1941,730105.0,SEO.Percentage.2,50.0
3062,1941,730104.0,SEO.Percentage.1,50.0
3063,1942,730211.0,SEO.Percentage.1,100.0
3064,1943,730112.0,SEO.Percentage.1,50.0
3065,1943,730118.0,SEO.Percentage.2,50.0
3066,1944,730211.0,SEO.Percentage.1,50.0
3067,1944,730213.0,SEO.Percentage.2,50.0
3068,1946,730308.0,SEO.Percentage.1,100.0
3069,1947,670501.0,SEO.Percentage.2,50.0
3070,1947,670503.0,SEO.Percentage.1,50.0
3071,1948,730199.0,SEO.Percentage.1,100.0
3072,1949,730202.0,SEO.Percentage.2,25.0
3073,1949,730204.0,SEO.Percentage.3,25.0
3074,1949,730211.0,SEO.Percentage.4,25.0
3075,1949,730201.0,SEO.Percentage.1,25.0
3076,1951,750702.0,SEO.Percentage.2,50.0
3077,1951,750703.0,SEO.Percentage.1,50.0
3078,1952,630104.0,SEO.Percentage.1,100.0
3079,1953,750312.0,SEO.Percentage.2,50.0
3080,1953,740102.0,SEO.Percentage.1,50.0
3081,1954,750605.0,SEO.Percentage.1,100.0
3082,1955,720204.0,SEO.Percentage.1,100.0
3083,1956,749999.0,SEO.Percentage.1,100.0
3084,1957,749999.0,SEO.Percentage.1,100.0
3085,1958,770707.0,SEO.Percentage.2,30.0
3086,1958,770703.0,SEO.Percentage.1,50.0
3087,1958,770706.0,SEO.Percentage.3,20.0
3088,1959,750299.0,SEO.Percentage.1,100.0
3089,1960,730299.0,SEO.Percentage.2,50.0
3090,1960,750599.0,SEO.Percentage.1,50.0
3091,1961,630101.0,SEO.Percentage.1,100.0
3092,1963,670799.0,SEO.Percentage.2,50.0
3093,1963,670709.0,SEO.Percentage.1,50.0
3094,1964,770802.0,SEO.Percentage.1,100.0
3095,1965,670199.0,SEO.Percentage.1,100.0
3096,1966,999999.0,SEO.Percentage.1,100.0
3097,1967,759999.0,SEO.Percentage.1,100.0
3098,1968,730305.0,SEO.Percentage.1,50.0
3099,1968,730104.0,SEO.Percentage.2,50.0
3100,1971,730213.0,SEO.Percentage.2,50.0
3101,1971,730201.0,SEO.Percentage.1,50.0
3102,1972,730306.0,SEO.Percentage.1,100.0
3103,1973,730211.0,SEO.Percentage.1,100.0
3104,1975,730211.0,SEO.Percentage.1,100.0
3105,1976,730306.0,SEO.Percentage.1,100.0
3106,1977,730306.0,SEO.Percentage.1,100.0
3107,1978,730217.0,SEO.Percentage.1,30.0
3108,1978,740201.0,SEO.Percentage.2,40.0
3109,1978,730211.0,SEO.Percentage.3,30.0
3110,1979,730202.0,SEO.Percentage.2,50.0
3111,1979,730115.0,SEO.Percentage.1,50.0
3112,1981,999999.0,SEO.Percentage.1,100.0
3113,1982,730218.0,SEO.Percentage.1,100.0
3114,1983,700103.0,SEO.Percentage.2,25.0
3115,1983,750901.0,SEO.Percentage.3,5.0
3116,1983,700102.0,SEO.Percentage.1,70.0
3117,1985,750702.0,SEO.Percentage.2,30.0
3118,1985,750899.0,SEO.Percentage.3,10.0
3119,1985,750802.0,SEO.Percentage.1,60.0
3120,1986,740102.0,SEO.Percentage.1,50.0
3121,1986,740201.0,SEO.Percentage.2,50.0
3122,1987,730105.0,SEO.Percentage.1,100.0
3123,1988,610104.0,SEO.Percentage.1,100.0
3124,1989,671399.0,SEO.Percentage.1,100.0
3125,1990,730211.0,SEO.Percentage.1,100.0
3126,1992,749999.0,SEO.Percentage.1,100.0
3127,1993,730104.0,SEO.Percentage.1,100.0
3128,1997,630205.0,SEO.Percentage.3,20.0
3129,1997,771003.0,SEO.Percentage.2,30.0
3130,1997,771007.0,SEO.Percentage.1,50.0
3131,1998,730104.0,SEO.Percentage.1,50.0
3132,1998,730107.0,SEO.Percentage.2,50.0
3133,1999,730104.0,SEO.Percentage.1,50.0
3134,1999,730107.0,SEO.Percentage.2,50.0
3135,2000,730211.0,SEO.Percentage.1,100.0
3136,2002,730106.0,SEO.Percentage.2,50.0
3137,2002,730213.0,SEO.Percentage.1,50.0
3138,2003,730105.0,SEO.Percentage.1,100.0
3139,2004,730118.0,SEO.Percentage.1,100.0
3140,2005,710401.0,SEO.Percentage.1,100.0
3141,2006,730104.0,SEO.Percentage.1,100.0
3142,2007,730105.0,SEO.Percentage.1,100.0
3143,2008,730104.0,SEO.Percentage.1,100.0
3144,2009,730105.0,SEO.Percentage.1,100.0
3145,2011,730104.0,SEO.Percentage.1,100.0
3146,2012,730105.0,SEO.Percentage.1,100.0
3147,2014,730213.0,SEO.Percentage.2,50.0
3148,2014,670401.0,SEO.Percentage.1,50.0
3149,2015,730104.0,SEO.Percentage.1,100.0
3150,2016,730104.0,SEO.Percentage.1,100.0
3151,2018,730213.0,SEO.Percentage.3,30.0
3152,2018,730106.0,SEO.Percentage.1,30.0
3153,2018,730105.0,SEO.Percentage.2,40.0
3154,2019,730308.0,SEO.Percentage.1,100.0
3155,2020,730108.0,SEO.Percentage.3,20.0
3156,2020,730105.0,SEO.Percentage.2,20.0
3157,2020,730203.0,SEO.Percentage.1,60.0
3158,2021,730101.0,SEO.Percentage.1,100.0
3159,2022,999999.0,SEO.Percentage.1,100.0
3160,2023,730106.0,SEO.Percentage.1,100.0
3161,2024,730115.0,SEO.Percentage.2,40.0
3162,2024,730305.0,SEO.Percentage.3,20.0
3163,2024,730106.0,SEO.Percentage.1,40.0
3164,2028,620199.0,SEO.Percentage.1,100.0
3165,2029,730108.0,SEO.Percentage.1,100.0
3166,2031,730108.0,SEO.Percentage.1,100.0
3167,2032,730108.0,SEO.Percentage.1,100.0
3168,2033,730105.0,SEO.Percentage.1,100.0
3169,2034,770704.0,SEO.Percentage.1,100.0
3170,2037,999999.0,SEO.Percentage.1,100.0
3171,2038,730105.0,SEO.Percentage.1,40.0
3172,2038,730106.0,SEO.Percentage.2,30.0
3173,2038,730111.0,SEO.Percentage.3,30.0
3174,2039,730106.0,SEO.Percentage.1,100.0
3175,2040,730104.0,SEO.Percentage.1,100.0
3176,2041,730106.0,SEO.Percentage.1,30.0
3177,2041,730115.0,SEO.Percentage.2,30.0
3178,2041,730305.0,SEO.Percentage.3,40.0
3179,2042,730108.0,SEO.Percentage.1,100.0
3180,2043,730114.0,SEO.Percentage.2,50.0
3181,2043,730104.0,SEO.Percentage.1,50.0
3182,2044,730113.0,SEO.Percentage.1,100.0
3183,2045,730108.0,SEO.Percentage.1,100.0
3184,2046,730106.0,SEO.Percentage.1,100.0
3185,2047,610104.0,SEO.Percentage.1,100.0
3186,2049,750805.0,SEO.Percentage.2,40.0
3187,2049,770102.0,SEO.Percentage.1,40.0
3188,2049,750901.0,SEO.Percentage.3,20.0
3189,2051,720402.0,SEO.Percentage.1,100.0
3190,2052,730105.0,SEO.Percentage.1,100.0
3191,2056,730305.0,SEO.Percentage.2,20.0
3192,2056,730106.0,SEO.Percentage.1,80.0
3193,2057,610104.0,SEO.Percentage.1,100.0
3194,2059,730211.0,SEO.Percentage.1,60.0
3195,2059,730202.0,SEO.Percentage.2,40.0
3196,2060,780105.0,SEO.Percentage.1,100.0
3197,2061,730211.0,SEO.Percentage.1,100.0
3198,2062,730211.0,SEO.Percentage.2,20.0
3199,2062,730204.0,SEO.Percentage.1,80.0
3200,2063,730299.0,SEO.Percentage.1,100.0
3201,2064,730211.0,SEO.Percentage.1,60.0
3202,2064,730201.0,SEO.Percentage.2,40.0
3203,2065,730211.0,SEO.Percentage.1,100.0
3204,2066,730201.0,SEO.Percentage.2,40.0
3205,2066,730211.0,SEO.Percentage.1,60.0
3206,2067,730204.0,SEO.Percentage.1,100.0
3207,2068,730211.0,SEO.Percentage.1,100.0
3208,2069,730211.0,SEO.Percentage.1,100.0
3209,2070,730205.0,SEO.Percentage.2,40.0
3210,2070,730211.0,SEO.Percentage.1,60.0
3211,2072,730104.0,SEO.Percentage.1,100.0
3212,2073,620105.0,SEO.Percentage.1,100.0
3213,2074,780105.0,SEO.Percentage.1,100.0
3214,2075,780105.0,SEO.Percentage.1,100.0
3215,2076,620105.0,SEO.Percentage.1,100.0
3216,2078,730104.0,SEO.Percentage.1,50.0
3217,2078,730303.0,SEO.Percentage.2,50.0
3218,2079,730114.0,SEO.Percentage.2,30.0
3219,2079,750504.0,SEO.Percentage.1,70.0
3220,2080,730114.0,SEO.Percentage.2,30.0
3221,2080,750504.0,SEO.Percentage.1,70.0
3222,2081,740301.0,SEO.Percentage.1,100.0
3223,2082,720299.0,SEO.Percentage.2,50.0
3224,2082,720404.0,SEO.Percentage.1,50.0
3225,2083,750101.0,SEO.Percentage.1,70.0
3226,2083,750302.0,SEO.Percentage.2,30.0
3227,2084,729999.0,SEO.Percentage.2,30.0
3228,2084,730307.0,SEO.Percentage.1,70.0
3229,2085,630106.0,SEO.Percentage.1,100.0
3230,2086,610101.0,SEO.Percentage.1,80.0
3231,2086,610104.0,SEO.Percentage.2,20.0
3232,2087,730102.0,SEO.Percentage.1,100.0
3233,2088,740201.0,SEO.Percentage.1,50.0
3234,2088,740102.0,SEO.Percentage.2,50.0
3235,2089,730219.0,SEO.Percentage.3,30.0
3236,2089,730211.0,SEO.Percentage.2,30.0
3237,2089,730203.0,SEO.Percentage.1,40.0
3238,2090,730104.0,SEO.Percentage.1,100.0
3239,2091,730104.0,SEO.Percentage.1,34.0
3240,2091,730105.0,SEO.Percentage.3,33.0
3241,2091,730113.0,SEO.Percentage.2,33.0
3242,2092,730104.0,SEO.Percentage.1,60.0
3243,2092,730213.0,SEO.Percentage.2,40.0
3244,2093,730105.0,SEO.Percentage.1,100.0
3245,2094,730306.0,SEO.Percentage.1,100.0
3246,2095,670403.0,SEO.Percentage.1,100.0
3247,2096,730104.0,SEO.Percentage.1,100.0
3248,2097,730219.0,SEO.Percentage.2,50.0
3249,2097,730211.0,SEO.Percentage.1,50.0
3250,2098,730105.0,SEO.Percentage.1,100.0
3251,2099,730211.0,SEO.Percentage.2,30.0
3252,2099,730201.0,SEO.Percentage.1,40.0
3253,2099,730203.0,SEO.Percentage.3,30.0
3254,2100,780105.0,SEO.Percentage.1,100.0
3255,2101,730105.0,SEO.Percentage.1,100.0
3256,2103,730104.0,SEO.Percentage.1,100.0
3257,2104,730107.0,SEO.Percentage.1,70.0
3258,2104,730106.0,SEO.Percentage.2,30.0
3259,2105,730110.0,SEO.Percentage.2,40.0
3260,2105,730107.0,SEO.Percentage.1,60.0
3261,2106,730215.0,SEO.Percentage.1,100.0
3262,2107,620107.0,SEO.Percentage.1,100.0
3263,2108,730104.0,SEO.Percentage.1,50.0
3264,2108,730203.0,SEO.Percentage.2,50.0
3265,2109,730101.0,SEO.Percentage.1,100.0
3266,2110,730105.0,SEO.Percentage.1,70.0
3267,2110,730213.0,SEO.Percentage.2,30.0
3268,2111,670306.0,SEO.Percentage.2,30.0
3269,2111,680304.0,SEO.Percentage.1,50.0
3270,2111,670301.0,SEO.Percentage.3,20.0
3271,2112,620503.0,SEO.Percentage.1,40.0
3272,2112,720401.0,SEO.Percentage.2,60.0
3273,2114,999999.0,SEO.Percentage.1,100.0
3274,2116,730213.0,SEO.Percentage.1,100.0
3275,2117,730213.0,SEO.Percentage.2,30.0
3276,2117,730217.0,SEO.Percentage.3,20.0
3277,2117,730204.0,SEO.Percentage.1,50.0
3278,2118,780105.0,SEO.Percentage.1,100.0
3279,2120,620103.0,SEO.Percentage.2,33.0
3280,2120,620101.0,SEO.Percentage.1,34.0
3281,2120,620102.0,SEO.Percentage.3,33.0
3282,2121,720402.0,SEO.Percentage.1,100.0
3283,2123,730212.0,SEO.Percentage.1,100.0
3284,2125,620501.0,SEO.Percentage.1,50.0
3285,2125,630202.0,SEO.Percentage.2,50.0
3286,2128,730201.0,SEO.Percentage.1,40.0
3287,2128,730203.0,SEO.Percentage.2,30.0
3288,2128,730211.0,SEO.Percentage.3,30.0
3289,2129,999999.0,SEO.Percentage.1,100.0
3290,2130,620303.0,SEO.Percentage.1,34.0
3291,2130,620302.0,SEO.Percentage.2,33.0
3292,2130,770702.0,SEO.Percentage.3,33.0
3293,2131,620301.0,SEO.Percentage.1,100.0
3294,2132,770702.0,SEO.Percentage.1,50.0
3295,2132,620301.0,SEO.Percentage.2,50.0
3296,2133,770705.0,SEO.Percentage.1,100.0
3297,2134,770802.0,SEO.Percentage.1,50.0
3298,2134,700103.0,SEO.Percentage.2,50.0
3299,2135,999999.0,SEO.Percentage.1,100.0
3300,2136,770707.0,SEO.Percentage.1,100.0
3301,2137,770707.0,SEO.Percentage.2,33.0
3302,2137,770705.0,SEO.Percentage.1,34.0
3303,2137,770702.0,SEO.Percentage.3,33.0
3304,2138,620301.0,SEO.Percentage.2,50.0
3305,2138,770702.0,SEO.Percentage.1,50.0
3306,2139,770702.0,SEO.Percentage.1,50.0
3307,2139,620301.0,SEO.Percentage.2,50.0
3308,2140,770707.0,SEO.Percentage.1,50.0
3309,2140,620399.0,SEO.Percentage.3,25.0
3310,2140,620303.0,SEO.Percentage.2,25.0
3311,2141,620301.0,SEO.Percentage.1,50.0
3312,2141,770702.0,SEO.Percentage.2,50.0
3313,2142,620301.0,SEO.Percentage.2,50.0
3314,2142,770702.0,SEO.Percentage.1,50.0
3315,2143,999999.0,SEO.Percentage.1,100.0
3316,2144,770707.0,SEO.Percentage.2,33.0
3317,2144,770705.0,SEO.Percentage.1,34.0
3318,2144,770703.0,SEO.Percentage.3,33.0
3319,2145,630101.0,SEO.Percentage.1,100.0
3320,2146,999999.0,SEO.Percentage.1,100.0
3321,2147,730105.0,SEO.Percentage.1,100.0
3322,2149,770704.0,SEO.Percentage.1,100.0
3323,2150,780105.0,SEO.Percentage.1,100.0
3324,2151,730113.0,SEO.Percentage.1,100.0
3325,2152,999999.0,SEO.Percentage.1,100.0
3326,2153,729901.0,SEO.Percentage.1,100.0
3327,2155,630104.0,SEO.Percentage.1,100.0
3328,2156,720299.0,SEO.Percentage.2,20.0
3329,2156,750101.0,SEO.Percentage.1,60.0
3330,2156,720201.0,SEO.Percentage.3,20.0
3331,2158,720402.0,SEO.Percentage.1,100.0
3332,2159,730105.0,SEO.Percentage.1,50.0
3333,2159,730111.0,SEO.Percentage.2,50.0
3334,2160,730106.0,SEO.Percentage.1,40.0
3335,2160,730118.0,SEO.Percentage.2,40.0
3336,2160,780105.0,SEO.Percentage.3,20.0
3337,2161,759999.0,SEO.Percentage.3,25.0
3338,2161,730204.0,SEO.Percentage.2,25.0
3339,2161,750312.0,SEO.Percentage.1,50.0
3340,2162,730211.0,SEO.Percentage.1,100.0
3341,2163,620299.0,SEO.Percentage.1,100.0
3342,2164,780102.0,SEO.Percentage.2,30.0
3343,2164,730103.0,SEO.Percentage.3,10.0
3344,2164,671401.0,SEO.Percentage.1,60.0
