,id,RFCD.Code,variable,value
3697,2261,240101.0,RFCD.Percentage.1,60.0
3698,2261,240202.0,RFCD.Percentage.2,20.0
3699,2262,240302.0,RFCD.Percentage.1,80.0
3700,2262,240101.0,RFCD.Percentage.2,20.0
3701,2263,280204.0,RFCD.Percentage.1,100.0
3702,2264,230204.0,RFCD.Percentage.1,60.0
3703,2264,230203.0,RFCD.Percentage.2,40.0
3704,2267,291804.0,RFCD.Percentage.1,40.0
3705,2267,250103.0,RFCD.Percentage.2,30.0
3706,2267,291401.0,RFCD.Percentage.3,30.0
3707,2268,240202.0,RFCD.Percentage.2,20.0
3708,2268,240302.0,RFCD.Percentage.3,20.0
3709,2268,240101.0,RFCD.Percentage.1,60.0
3710,2269,270899.0,RFCD.Percentage.1,55.0
3711,2269,290699.0,RFCD.Percentage.2,45.0
3712,2271,270602.0,RFCD.Percentage.3,40.0
3713,2271,270899.0,RFCD.Percentage.2,30.0
3714,2271,320305.0,RFCD.Percentage.1,30.0
3715,2272,321216.0,RFCD.Percentage.3,30.0
3716,2272,321204.0,RFCD.Percentage.2,30.0
3717,2272,321209.0,RFCD.Percentage.1,40.0
3718,2273,291001.0,RFCD.Percentage.2,25.0
3719,2273,291005.0,RFCD.Percentage.1,75.0
3720,2274,280204.0,RFCD.Percentage.1,100.0
3721,2275,400104.0,RFCD.Percentage.2,50.0
3722,2275,280199.0,RFCD.Percentage.1,50.0
3723,2276,291599.0,RFCD.Percentage.1,60.0
3724,2276,270199.0,RFCD.Percentage.2,40.0
3725,2277,270103.0,RFCD.Percentage.1,60.0
3726,2277,320305.0,RFCD.Percentage.2,30.0
3727,2277,321028.0,RFCD.Percentage.3,10.0
3728,2278,270603.0,RFCD.Percentage.1,60.0
3729,2278,321003.0,RFCD.Percentage.2,30.0
3730,2278,270201.0,RFCD.Percentage.3,10.0
3731,2279,270603.0,RFCD.Percentage.1,100.0
3732,2280,320899.0,RFCD.Percentage.1,70.0
3733,2280,291099.0,RFCD.Percentage.2,30.0
3734,2283,289999.0,RFCD.Percentage.1,100.0
3735,2285,329999.0,RFCD.Percentage.1,100.0
3736,2286,321202.0,RFCD.Percentage.1,100.0
3737,2287,321214.0,RFCD.Percentage.2,50.0
3738,2287,321204.0,RFCD.Percentage.1,50.0
3739,2289,321204.0,RFCD.Percentage.1,50.0
3740,2289,321208.0,RFCD.Percentage.2,50.0
3741,2290,321015.0,RFCD.Percentage.1,100.0
3742,2291,321105.0,RFCD.Percentage.1,100.0
3743,2292,300105.0,RFCD.Percentage.1,100.0
3744,2293,390401.0,RFCD.Percentage.1,60.0
3745,2293,321204.0,RFCD.Percentage.2,40.0
3746,2296,321015.0,RFCD.Percentage.1,100.0
3747,2297,321021.0,RFCD.Percentage.1,100.0
3748,2300,321204.0,RFCD.Percentage.1,100.0
3749,2302,330301.0,RFCD.Percentage.1,100.0
3750,2303,300302.0,RFCD.Percentage.3,20.0
3751,2303,270205.0,RFCD.Percentage.1,50.0
3752,2303,270499.0,RFCD.Percentage.2,30.0
3753,2304,330109.0,RFCD.Percentage.1,100.0
3754,2306,340205.0,RFCD.Percentage.2,33.0
3755,2306,350211.0,RFCD.Percentage.3,33.0
3756,2306,390114.0,RFCD.Percentage.1,34.0
3757,2307,240503.0,RFCD.Percentage.1,100.0
3758,2308,320803.0,RFCD.Percentage.1,50.0
3759,2308,320305.0,RFCD.Percentage.2,50.0
3760,2309,320202.0,RFCD.Percentage.1,40.0
3761,2309,320502.0,RFCD.Percentage.2,40.0
3762,2309,320402.0,RFCD.Percentage.3,20.0
3763,2310,400303.0,RFCD.Percentage.1,100.0
3764,2311,300699.0,RFCD.Percentage.1,100.0
3765,2312,240301.0,RFCD.Percentage.1,40.0
3766,2312,259902.0,RFCD.Percentage.3,30.0
3767,2312,250601.0,RFCD.Percentage.2,30.0
3768,2313,339999.0,RFCD.Percentage.1,100.0
3769,2314,270603.0,RFCD.Percentage.1,40.0
3770,2314,321005.0,RFCD.Percentage.3,20.0
3771,2314,321026.0,RFCD.Percentage.2,40.0
3772,2315,290603.0,RFCD.Percentage.1,100.0
3773,2318,390111.0,RFCD.Percentage.1,100.0
3774,2319,321216.0,RFCD.Percentage.3,13.0
3775,2319,310199.0,RFCD.Percentage.1,25.0
3776,2319,321204.0,RFCD.Percentage.2,25.0
3777,2319,339999.0,RFCD.Percentage.4,12.0
3778,2320,419901.0,RFCD.Percentage.1,100.0
3779,2321,290699.0,RFCD.Percentage.1,60.0
3780,2321,250103.0,RFCD.Percentage.2,40.0
3781,2322,260114.0,RFCD.Percentage.3,30.0
3782,2322,291199.0,RFCD.Percentage.1,40.0
3783,2322,300801.0,RFCD.Percentage.2,30.0
3784,2325,330109.0,RFCD.Percentage.1,100.0
3785,2327,339999.0,RFCD.Percentage.4,13.0
3786,2327,321204.0,RFCD.Percentage.2,25.0
3787,2327,310199.0,RFCD.Percentage.1,25.0
3788,2327,321216.0,RFCD.Percentage.3,12.0
3789,2330,321204.0,RFCD.Percentage.1,100.0
3790,2332,350211.0,RFCD.Percentage.1,100.0
3791,2334,230204.0,RFCD.Percentage.1,100.0
3792,2336,300103.0,RFCD.Percentage.1,100.0
3793,2338,321003.0,RFCD.Percentage.1,100.0
3794,2339,291001.0,RFCD.Percentage.1,100.0
3795,2340,430101.0,RFCD.Percentage.1,100.0
3796,2341,280103.0,RFCD.Percentage.2,50.0
3797,2341,240199.0,RFCD.Percentage.1,50.0
3798,2342,321099.0,RFCD.Percentage.1,40.0
3799,2342,321202.0,RFCD.Percentage.3,30.0
3800,2342,320801.0,RFCD.Percentage.2,30.0
3801,2343,330103.0,RFCD.Percentage.1,100.0
3802,2347,250199.0,RFCD.Percentage.1,100.0
3803,2348,320307.0,RFCD.Percentage.2,40.0
3804,2348,320704.0,RFCD.Percentage.3,10.0
3805,2348,320305.0,RFCD.Percentage.1,50.0
3806,2349,430102.0,RFCD.Percentage.2,50.0
3807,2349,310102.0,RFCD.Percentage.1,50.0
3808,2350,260501.0,RFCD.Percentage.2,30.0
3809,2350,270402.0,RFCD.Percentage.1,40.0
3810,2350,260502.0,RFCD.Percentage.3,30.0
3811,2351,240301.0,RFCD.Percentage.2,30.0
3812,2351,240304.0,RFCD.Percentage.3,10.0
3813,2351,240401.0,RFCD.Percentage.1,60.0
3814,2352,430108.0,RFCD.Percentage.2,40.0
3815,2352,390303.0,RFCD.Percentage.1,50.0
3816,2352,430105.0,RFCD.Percentage.3,10.0
3817,2353,260403.0,RFCD.Percentage.3,20.0
3818,2353,270702.0,RFCD.Percentage.1,50.0
3819,2353,260401.0,RFCD.Percentage.2,30.0
3820,2354,420308.0,RFCD.Percentage.3,20.0
3821,2354,420206.0,RFCD.Percentage.1,60.0
3822,2354,420306.0,RFCD.Percentage.2,20.0
3823,2355,419901.0,RFCD.Percentage.1,100.0
3824,2356,291003.0,RFCD.Percentage.3,30.0
3825,2356,290801.0,RFCD.Percentage.2,30.0
3826,2356,291899.0,RFCD.Percentage.1,40.0
3827,2357,230203.0,RFCD.Percentage.3,20.0
3828,2357,280399.0,RFCD.Percentage.2,40.0
3829,2357,230204.0,RFCD.Percentage.1,40.0
3830,2358,291804.0,RFCD.Percentage.2,50.0
3831,2358,250103.0,RFCD.Percentage.1,50.0
3832,2359,330103.0,RFCD.Percentage.1,60.0
3833,2359,330206.0,RFCD.Percentage.2,20.0
3834,2359,330106.0,RFCD.Percentage.3,20.0
3835,2360,280204.0,RFCD.Percentage.1,50.0
3836,2360,230119.0,RFCD.Percentage.2,30.0
3837,2360,230118.0,RFCD.Percentage.3,20.0
3838,2361,240201.0,RFCD.Percentage.1,40.0
3839,2361,230107.0,RFCD.Percentage.3,30.0
3840,2361,230202.0,RFCD.Percentage.2,30.0
3841,2362,430108.0,RFCD.Percentage.2,20.0
3842,2362,400302.0,RFCD.Percentage.3,10.0
3843,2362,410101.0,RFCD.Percentage.1,70.0
3844,2363,279999.0,RFCD.Percentage.2,20.0
3845,2363,320701.0,RFCD.Percentage.1,80.0
3846,2364,420208.0,RFCD.Percentage.1,100.0
3847,2365,320305.0,RFCD.Percentage.2,40.0
3848,2365,320403.0,RFCD.Percentage.1,60.0
3849,2366,330107.0,RFCD.Percentage.1,50.0
3850,2366,380302.0,RFCD.Percentage.3,20.0
3851,2366,330201.0,RFCD.Percentage.2,30.0
3852,2367,280108.0,RFCD.Percentage.1,50.0
3853,2367,291004.0,RFCD.Percentage.2,50.0
3854,2368,410303.0,RFCD.Percentage.1,40.0
3855,2368,440101.0,RFCD.Percentage.3,20.0
3856,2368,420302.0,RFCD.Percentage.2,40.0
3857,2369,400301.0,RFCD.Percentage.2,20.0
3858,2369,419901.0,RFCD.Percentage.1,80.0
3859,2370,380102.0,RFCD.Percentage.1,60.0
3860,2370,380103.0,RFCD.Percentage.2,40.0
3861,2371,370302.0,RFCD.Percentage.1,100.0
3862,2372,270105.0,RFCD.Percentage.2,30.0
3863,2372,300510.0,RFCD.Percentage.3,30.0
3864,2372,270602.0,RFCD.Percentage.1,40.0
3865,2373,420399.0,RFCD.Percentage.2,50.0
3866,2373,430199.0,RFCD.Percentage.1,50.0
3867,2374,310101.0,RFCD.Percentage.1,40.0
3868,2374,280211.0,RFCD.Percentage.3,20.0
3869,2374,310103.0,RFCD.Percentage.2,40.0
3870,2375,370101.0,RFCD.Percentage.2,40.0
3871,2375,370199.0,RFCD.Percentage.1,60.0
3872,2376,321011.0,RFCD.Percentage.1,40.0
3873,2376,321213.0,RFCD.Percentage.3,20.0
3874,2376,321206.0,RFCD.Percentage.2,40.0
3875,2377,290899.0,RFCD.Percentage.1,50.0
3876,2377,289999.0,RFCD.Percentage.3,20.0
3877,2377,280109.0,RFCD.Percentage.2,30.0
3878,2378,280109.0,RFCD.Percentage.2,30.0
3879,2378,280107.0,RFCD.Percentage.1,40.0
3880,2378,280213.0,RFCD.Percentage.3,30.0
3881,2379,270307.0,RFCD.Percentage.3,20.0
3882,2379,270303.0,RFCD.Percentage.2,40.0
3883,2379,270302.0,RFCD.Percentage.1,40.0
3884,2380,420308.0,RFCD.Percentage.2,20.0
3885,2380,430108.0,RFCD.Percentage.1,80.0
3886,2381,240201.0,RFCD.Percentage.2,40.0
3887,2381,240503.0,RFCD.Percentage.3,10.0
3888,2381,230111.0,RFCD.Percentage.1,50.0
3889,2382,280205.0,RFCD.Percentage.2,40.0
3890,2382,280213.0,RFCD.Percentage.1,60.0
3891,2383,230119.0,RFCD.Percentage.1,50.0
3892,2383,280210.0,RFCD.Percentage.2,50.0
3893,2384,300802.0,RFCD.Percentage.1,40.0
3894,2384,280210.0,RFCD.Percentage.2,30.0
3895,2384,270708.0,RFCD.Percentage.3,30.0
3896,2385,260601.0,RFCD.Percentage.1,100.0
3897,2386,270799.0,RFCD.Percentage.2,50.0
3898,2386,300508.0,RFCD.Percentage.1,50.0
3899,2387,420308.0,RFCD.Percentage.2,40.0
3900,2387,430101.0,RFCD.Percentage.3,10.0
3901,2387,410302.0,RFCD.Percentage.1,50.0
3902,2388,240302.0,RFCD.Percentage.2,30.0
3903,2388,240201.0,RFCD.Percentage.1,40.0
3904,2388,240401.0,RFCD.Percentage.3,30.0
3905,2389,270205.0,RFCD.Percentage.3,30.0
3906,2389,270106.0,RFCD.Percentage.1,40.0
3907,2389,270108.0,RFCD.Percentage.2,30.0
3908,2390,300406.0,RFCD.Percentage.3,20.0
3909,2390,270603.0,RFCD.Percentage.1,50.0
3910,2390,270604.0,RFCD.Percentage.2,30.0
3911,2391,270107.0,RFCD.Percentage.2,30.0
3912,2391,270103.0,RFCD.Percentage.1,50.0
3913,2391,320705.0,RFCD.Percentage.3,20.0
3914,2392,250502.0,RFCD.Percentage.1,40.0
3915,2392,249901.0,RFCD.Percentage.3,30.0
3916,2392,250103.0,RFCD.Percentage.2,30.0
3917,2393,420220.0,RFCD.Percentage.2,40.0
3918,2393,420304.0,RFCD.Percentage.1,40.0
3919,2393,420302.0,RFCD.Percentage.3,20.0
3920,2394,340208.0,RFCD.Percentage.1,50.0
3921,2394,340499.0,RFCD.Percentage.2,50.0
3922,2395,250104.0,RFCD.Percentage.2,40.0
3923,2395,250206.0,RFCD.Percentage.1,40.0
3924,2395,250302.0,RFCD.Percentage.3,20.0
3925,2396,270603.0,RFCD.Percentage.1,50.0
3926,2396,320703.0,RFCD.Percentage.2,50.0
3927,2397,249903.0,RFCD.Percentage.2,50.0
3928,2397,240401.0,RFCD.Percentage.1,50.0
3929,2398,339999.0,RFCD.Percentage.2,20.0
3930,2398,440207.0,RFCD.Percentage.3,20.0
3931,2398,440205.0,RFCD.Percentage.1,60.0
3932,2399,420306.0,RFCD.Percentage.2,30.0
3933,2399,420206.0,RFCD.Percentage.1,40.0
3934,2399,420308.0,RFCD.Percentage.3,30.0
3935,2400,430101.0,RFCD.Percentage.2,30.0
3936,2400,440105.0,RFCD.Percentage.1,40.0
3937,2400,440112.0,RFCD.Percentage.3,30.0
3938,2401,260206.0,RFCD.Percentage.2,30.0
3939,2401,260102.0,RFCD.Percentage.3,20.0
3940,2401,260301.0,RFCD.Percentage.1,50.0
3941,2402,380103.0,RFCD.Percentage.3,30.0
3942,2402,380104.0,RFCD.Percentage.2,30.0
3943,2402,380109.0,RFCD.Percentage.1,40.0
3944,2403,420103.0,RFCD.Percentage.1,50.0
3945,2403,380207.0,RFCD.Percentage.2,50.0
3946,2404,370199.0,RFCD.Percentage.1,60.0
3947,2404,400199.0,RFCD.Percentage.2,20.0
3948,2404,370107.0,RFCD.Percentage.3,20.0
3949,2405,310105.0,RFCD.Percentage.1,70.0
3950,2405,310102.0,RFCD.Percentage.3,10.0
3951,2405,370603.0,RFCD.Percentage.2,20.0
3952,2406,270107.0,RFCD.Percentage.2,40.0
3953,2406,270210.0,RFCD.Percentage.1,50.0
3954,2406,270105.0,RFCD.Percentage.3,10.0
3955,2407,420307.0,RFCD.Percentage.2,40.0
3956,2407,370602.0,RFCD.Percentage.1,60.0
3957,2408,430101.0,RFCD.Percentage.1,40.0
3958,2408,410102.0,RFCD.Percentage.3,20.0
3959,2408,440207.0,RFCD.Percentage.2,40.0
3960,2409,240401.0,RFCD.Percentage.1,100.0
3961,2410,410102.0,RFCD.Percentage.1,50.0
3962,2410,410202.0,RFCD.Percentage.3,20.0
3963,2410,430102.0,RFCD.Percentage.2,30.0
3964,2411,420303.0,RFCD.Percentage.3,10.0
3965,2411,430101.0,RFCD.Percentage.2,20.0
3966,2411,420202.0,RFCD.Percentage.1,70.0
3967,2412,380101.0,RFCD.Percentage.1,100.0
3968,2413,360104.0,RFCD.Percentage.3,20.0
3969,2413,390303.0,RFCD.Percentage.2,30.0
3970,2413,390111.0,RFCD.Percentage.1,50.0
3971,2414,270799.0,RFCD.Percentage.3,30.0
3972,2414,300512.0,RFCD.Percentage.2,30.0
3973,2414,270208.0,RFCD.Percentage.1,40.0
3974,2415,370403.0,RFCD.Percentage.3,10.0
3975,2415,370101.0,RFCD.Percentage.1,50.0
3976,2415,420399.0,RFCD.Percentage.2,40.0
3977,2416,291702.0,RFCD.Percentage.1,70.0
3978,2416,240401.0,RFCD.Percentage.3,10.0
3979,2416,291706.0,RFCD.Percentage.2,20.0
3980,2417,430101.0,RFCD.Percentage.1,100.0
3981,2418,310101.0,RFCD.Percentage.1,40.0
3982,2418,350211.0,RFCD.Percentage.2,30.0
3983,2418,410404.0,RFCD.Percentage.3,30.0
3984,2419,420202.0,RFCD.Percentage.1,70.0
3985,2419,420101.0,RFCD.Percentage.2,30.0
3986,2420,370601.0,RFCD.Percentage.1,60.0
3987,2420,370301.0,RFCD.Percentage.2,40.0
3988,2421,270706.0,RFCD.Percentage.3,20.0
3989,2421,270704.0,RFCD.Percentage.1,40.0
3990,2421,300204.0,RFCD.Percentage.2,40.0
3991,2422,380103.0,RFCD.Percentage.1,100.0
3992,2423,390399.0,RFCD.Percentage.2,50.0
3993,2423,390112.0,RFCD.Percentage.1,50.0
3994,2424,410202.0,RFCD.Percentage.3,30.0
3995,2424,430101.0,RFCD.Percentage.2,30.0
3996,2424,419901.0,RFCD.Percentage.1,40.0
3997,2425,420203.0,RFCD.Percentage.3,10.0
3998,2425,420201.0,RFCD.Percentage.1,70.0
3999,2425,420202.0,RFCD.Percentage.2,20.0
4000,2426,321004.0,RFCD.Percentage.2,30.0
4001,2426,320602.0,RFCD.Percentage.1,50.0
4002,2426,321015.0,RFCD.Percentage.3,20.0
4003,2427,321006.0,RFCD.Percentage.2,30.0
4004,2427,320299.0,RFCD.Percentage.1,50.0
4005,2427,320401.0,RFCD.Percentage.3,20.0
4006,2428,250201.0,RFCD.Percentage.1,50.0
4007,2428,250204.0,RFCD.Percentage.2,50.0
4008,2429,420202.0,RFCD.Percentage.2,30.0
4009,2429,420301.0,RFCD.Percentage.3,20.0
4010,2429,410302.0,RFCD.Percentage.1,50.0
4011,2430,280207.0,RFCD.Percentage.1,100.0
4012,2431,420203.0,RFCD.Percentage.2,40.0
4013,2431,420201.0,RFCD.Percentage.1,50.0
4014,2431,420202.0,RFCD.Percentage.3,10.0
4015,2432,370602.0,RFCD.Percentage.1,60.0
4016,2432,321213.0,RFCD.Percentage.2,20.0
4017,2432,321299.0,RFCD.Percentage.3,20.0
4018,2433,290699.0,RFCD.Percentage.1,70.0
4019,2433,250408.0,RFCD.Percentage.2,30.0
4020,2434,260106.0,RFCD.Percentage.2,10.0
4021,2434,260102.0,RFCD.Percentage.1,90.0
4022,2435,380109.0,RFCD.Percentage.1,40.0
4023,2435,380107.0,RFCD.Percentage.2,40.0
4024,2435,389999.0,RFCD.Percentage.3,20.0
4025,2436,280203.0,RFCD.Percentage.2,30.0
4026,2436,249902.0,RFCD.Percentage.1,50.0
4027,2436,320702.0,RFCD.Percentage.3,20.0
4028,2437,321401.0,RFCD.Percentage.2,30.0
4029,2437,270102.0,RFCD.Percentage.1,70.0
4030,2438,240402.0,RFCD.Percentage.3,20.0
4031,2438,240301.0,RFCD.Percentage.1,60.0
4032,2438,240303.0,RFCD.Percentage.2,20.0
4033,2439,270103.0,RFCD.Percentage.1,60.0
4034,2439,270201.0,RFCD.Percentage.2,40.0
4035,2440,270108.0,RFCD.Percentage.2,20.0
4036,2440,270205.0,RFCD.Percentage.1,80.0
4037,2441,270107.0,RFCD.Percentage.3,20.0
4038,2441,320307.0,RFCD.Percentage.2,20.0
4039,2441,320702.0,RFCD.Percentage.1,60.0
4040,2442,430108.0,RFCD.Percentage.1,100.0
4041,2443,430108.0,RFCD.Percentage.2,50.0
4042,2443,410101.0,RFCD.Percentage.1,50.0
4043,2444,280302.0,RFCD.Percentage.1,50.0
4044,2444,280505.0,RFCD.Percentage.2,50.0
4045,2445,230119.0,RFCD.Percentage.2,40.0
4046,2445,291702.0,RFCD.Percentage.1,60.0
4047,2446,310103.0,RFCD.Percentage.1,100.0
4048,2447,350299.0,RFCD.Percentage.3,20.0
4049,2447,360202.0,RFCD.Percentage.2,30.0
4050,2447,420301.0,RFCD.Percentage.1,50.0
4051,2448,420299.0,RFCD.Percentage.2,50.0
4052,2448,419999.0,RFCD.Percentage.1,50.0
4053,2449,380399.0,RFCD.Percentage.2,40.0
4054,2449,270603.0,RFCD.Percentage.1,40.0
4055,2449,300504.0,RFCD.Percentage.3,20.0
4056,2450,440199.0,RFCD.Percentage.1,80.0
4057,2450,370101.0,RFCD.Percentage.2,20.0
4058,2451,340301.0,RFCD.Percentage.2,40.0
4059,2451,430102.0,RFCD.Percentage.1,60.0
4060,2452,250401.0,RFCD.Percentage.2,50.0
4061,2452,250404.0,RFCD.Percentage.1,50.0
4062,2453,440204.0,RFCD.Percentage.2,20.0
4063,2453,440207.0,RFCD.Percentage.3,20.0
4064,2453,430108.0,RFCD.Percentage.1,60.0
4065,2454,390402.0,RFCD.Percentage.2,40.0
4066,2454,370301.0,RFCD.Percentage.3,20.0
4067,2454,390404.0,RFCD.Percentage.1,40.0
4068,2455,270203.0,RFCD.Percentage.1,80.0
4069,2455,270504.0,RFCD.Percentage.2,10.0
4070,2455,270799.0,RFCD.Percentage.3,10.0
4071,2456,270104.0,RFCD.Percentage.2,30.0
4072,2456,270103.0,RFCD.Percentage.1,50.0
4073,2456,270304.0,RFCD.Percentage.3,20.0
4074,2457,270104.0,RFCD.Percentage.1,40.0
4075,2457,270601.0,RFCD.Percentage.3,30.0
4076,2457,320602.0,RFCD.Percentage.2,30.0
4077,2458,320701.0,RFCD.Percentage.1,100.0
4078,2459,320702.0,RFCD.Percentage.3,20.0
4079,2459,380101.0,RFCD.Percentage.2,20.0
4080,2459,380103.0,RFCD.Percentage.1,60.0
4081,2460,340101.0,RFCD.Percentage.1,70.0
4082,2460,340103.0,RFCD.Percentage.2,30.0
4083,2461,291802.0,RFCD.Percentage.1,60.0
4084,2461,290603.0,RFCD.Percentage.3,10.0
4085,2461,250103.0,RFCD.Percentage.2,30.0
4086,2462,380199.0,RFCD.Percentage.3,20.0
4087,2462,420302.0,RFCD.Percentage.1,50.0
4088,2462,420303.0,RFCD.Percentage.2,30.0
4089,2463,400303.0,RFCD.Percentage.2,30.0
4090,2463,370402.0,RFCD.Percentage.3,20.0
4091,2463,410101.0,RFCD.Percentage.1,50.0
4092,2464,291702.0,RFCD.Percentage.2,40.0
4093,2464,280204.0,RFCD.Percentage.1,60.0
4094,2465,340301.0,RFCD.Percentage.1,70.0
4095,2465,340212.0,RFCD.Percentage.3,10.0
4096,2465,340213.0,RFCD.Percentage.2,20.0
4097,2466,370402.0,RFCD.Percentage.1,40.0
4098,2466,420302.0,RFCD.Percentage.2,30.0
4099,2466,440115.0,RFCD.Percentage.3,30.0
4100,2467,380201.0,RFCD.Percentage.2,40.0
4101,2467,420102.0,RFCD.Percentage.1,60.0
4102,2468,270104.0,RFCD.Percentage.1,60.0
4103,2468,270103.0,RFCD.Percentage.2,40.0
4104,2469,240502.0,RFCD.Percentage.3,20.0
4105,2469,291804.0,RFCD.Percentage.1,40.0
4106,2469,290207.0,RFCD.Percentage.2,40.0
4107,2470,380201.0,RFCD.Percentage.1,100.0
4108,2471,290603.0,RFCD.Percentage.1,100.0
4109,2472,250106.0,RFCD.Percentage.1,50.0
4110,2472,259999.0,RFCD.Percentage.3,20.0
4111,2472,250301.0,RFCD.Percentage.2,30.0
4112,2473,270201.0,RFCD.Percentage.2,20.0
4113,2473,270102.0,RFCD.Percentage.3,10.0
4114,2473,270199.0,RFCD.Percentage.1,70.0
4115,2474,250301.0,RFCD.Percentage.1,100.0
4116,2475,429999.0,RFCD.Percentage.2,20.0
4117,2475,430102.0,RFCD.Percentage.1,80.0
4118,2476,330104.0,RFCD.Percentage.1,100.0
4119,2477,240502.0,RFCD.Percentage.3,20.0
4120,2477,240301.0,RFCD.Percentage.2,40.0
4121,2477,240204.0,RFCD.Percentage.1,40.0
4122,2478,430101.0,RFCD.Percentage.2,40.0
4123,2478,410199.0,RFCD.Percentage.1,60.0
4124,2479,250103.0,RFCD.Percentage.1,40.0
4125,2479,291804.0,RFCD.Percentage.3,20.0
4126,2479,270404.0,RFCD.Percentage.2,40.0
4127,2480,240201.0,RFCD.Percentage.2,30.0
4128,2480,240301.0,RFCD.Percentage.3,10.0
4129,2480,240402.0,RFCD.Percentage.1,60.0
4130,2481,240201.0,RFCD.Percentage.1,50.0
4131,2481,240203.0,RFCD.Percentage.2,40.0
4132,2481,250699.0,RFCD.Percentage.3,10.0
4133,2482,370402.0,RFCD.Percentage.1,50.0
4134,2482,420307.0,RFCD.Percentage.2,50.0
4135,2483,320202.0,RFCD.Percentage.1,70.0
4136,2483,270303.0,RFCD.Percentage.2,30.0
4137,2484,249999.0,RFCD.Percentage.1,50.0
4138,2484,380304.0,RFCD.Percentage.3,20.0
4139,2484,320799.0,RFCD.Percentage.2,30.0
4140,2485,370302.0,RFCD.Percentage.1,60.0
4141,2485,420308.0,RFCD.Percentage.2,20.0
4142,2485,370502.0,RFCD.Percentage.3,20.0
4143,2486,420303.0,RFCD.Percentage.2,40.0
4144,2486,420202.0,RFCD.Percentage.1,60.0
4145,2487,250501.0,RFCD.Percentage.3,20.0
4146,2487,250604.0,RFCD.Percentage.1,40.0
4147,2487,250603.0,RFCD.Percentage.2,40.0
4148,2488,230119.0,RFCD.Percentage.1,100.0
4149,2489,230118.0,RFCD.Percentage.2,30.0
4150,2489,290901.0,RFCD.Percentage.1,70.0
4151,2490,360101.0,RFCD.Percentage.3,10.0
4152,2490,360105.0,RFCD.Percentage.1,60.0
4153,2490,360104.0,RFCD.Percentage.2,30.0
4154,2491,440109.0,RFCD.Percentage.2,40.0
4155,2491,440104.0,RFCD.Percentage.1,60.0
4156,2492,270108.0,RFCD.Percentage.1,100.0
4157,2493,270205.0,RFCD.Percentage.2,50.0
4158,2493,270201.0,RFCD.Percentage.1,50.0
4159,2494,300406.0,RFCD.Percentage.2,30.0
4160,2494,300403.0,RFCD.Percentage.1,40.0
4161,2494,270201.0,RFCD.Percentage.3,30.0
4162,2495,280107.0,RFCD.Percentage.2,30.0
4163,2495,280302.0,RFCD.Percentage.3,30.0
4164,2495,280304.0,RFCD.Percentage.1,40.0
4165,2496,440113.0,RFCD.Percentage.1,40.0
4166,2496,440102.0,RFCD.Percentage.3,30.0
4167,2496,440107.0,RFCD.Percentage.2,30.0
4168,2497,280103.0,RFCD.Percentage.1,70.0
4169,2497,291004.0,RFCD.Percentage.2,30.0
4170,2498,340207.0,RFCD.Percentage.3,20.0
4171,2498,340204.0,RFCD.Percentage.2,30.0
4172,2498,340404.0,RFCD.Percentage.1,50.0
4173,2499,430107.0,RFCD.Percentage.1,100.0
4174,2500,250103.0,RFCD.Percentage.1,60.0
4175,2500,291804.0,RFCD.Percentage.2,40.0
4176,2501,370302.0,RFCD.Percentage.1,40.0
4177,2501,370107.0,RFCD.Percentage.2,30.0
4178,2501,370502.0,RFCD.Percentage.3,30.0
4179,2502,240101.0,RFCD.Percentage.1,100.0
4180,2503,290699.0,RFCD.Percentage.3,10.0
4181,2503,291404.0,RFCD.Percentage.1,60.0
4182,2503,250103.0,RFCD.Percentage.2,30.0
4183,2504,430101.0,RFCD.Percentage.1,50.0
4184,2504,321204.0,RFCD.Percentage.2,50.0
4185,2505,270401.0,RFCD.Percentage.1,100.0
4186,2506,290401.0,RFCD.Percentage.1,40.0
4187,2506,230119.0,RFCD.Percentage.3,30.0
4188,2506,230118.0,RFCD.Percentage.2,30.0
4189,2507,419901.0,RFCD.Percentage.1,100.0
4190,2508,369999.0,RFCD.Percentage.2,20.0
4191,2508,420301.0,RFCD.Percentage.1,70.0
4192,2508,390305.0,RFCD.Percentage.3,10.0
4193,2509,270701.0,RFCD.Percentage.1,70.0
4194,2509,300804.0,RFCD.Percentage.2,30.0
4195,2510,321214.0,RFCD.Percentage.3,20.0
4196,2510,370602.0,RFCD.Percentage.1,40.0
4197,2510,360203.0,RFCD.Percentage.2,40.0
4198,2511,240101.0,RFCD.Percentage.1,100.0
4199,2512,260601.0,RFCD.Percentage.1,70.0
4200,2512,260602.0,RFCD.Percentage.2,30.0
4201,2513,380105.0,RFCD.Percentage.3,10.0
4202,2513,310103.0,RFCD.Percentage.1,60.0
4203,2513,310104.0,RFCD.Percentage.2,30.0
4204,2514,420303.0,RFCD.Percentage.3,20.0
4205,2514,430101.0,RFCD.Percentage.1,60.0
4206,2514,440207.0,RFCD.Percentage.2,20.0
4207,2515,280103.0,RFCD.Percentage.1,100.0
4208,2516,250204.0,RFCD.Percentage.1,100.0
4209,2517,270202.0,RFCD.Percentage.1,70.0
4210,2517,300402.0,RFCD.Percentage.3,10.0
4211,2517,321011.0,RFCD.Percentage.2,20.0
4212,2518,370402.0,RFCD.Percentage.2,40.0
4213,2518,420301.0,RFCD.Percentage.3,20.0
