Person.ID,Year.of.Birth,Country.of.Birth,Home.Language
67007,1965.0,Australia,
780507,1975.0,Asia Pacific,
492057,1965.0,Asia Pacific,Other
89472,1970.0,Australia,
72957,1960.0,New Zealand,
73882,1960.0,Great Britain,
492057,1965.0,Asia Pacific,Other
72957,1960.0,New Zealand,
15767,1965.0,Australia,
22982,1960.0,Australia,
724202,1980.0,,
110457,1960.0,Australia,
699007,1980.0,,
620807,1965.0,North America,
595677,1960.0,South Africa,
27572,1970.0,Australia,
63962,1950.0,Australia,
489582,1975.0,Great Britain,
500392,1975.0,,
126007,1970.0,Australia,English
49097,1980.0,Australia,English
60082,1970.0,Australia,
127397,1975.0,Australia,
77297,1960.0,Australia,
97962,1975.0,Australia,
325112,1975.0,Australia,
723197,1980.0,,
255582,1975.0,Australia,English
77717,1970.0,Australia,
55532,1970.0,Australia,English
14737,1975.0,Australia,
613297,1975.0,Australia,
106282,1965.0,Asia Pacific,English
96312,1975.0,Australia,
80457,1940.0,Australia,
771797,1980.0,Great Britain,
668387,1975.0,Western Europe,Other
697707,1970.0,Western Europe,
790507,1970.0,Australia,
717907,1980.0,,
636257,1980.0,,
86212,1975.0,Australia,
104707,1975.0,Australia,
500412,1970.0,Asia Pacific,Other
659387,1950.0,North America,
147857,1975.0,Australia,
82172,1950.0,Great Britain,
29317,1970.0,Australia,
39392,1980.0,Asia Pacific,Other
18732,1970.0,Asia Pacific,English
94237,1975.0,Australia,
89627,1975.0,Australia,
701802,1975.0,Australia,
494852,1965.0,Australia,
7362,1970.0,Western Europe,
156692,1970.0,Australia,
54737,1975.0,Australia,English
20892,1970.0,Australia,
602087,1975.0,Australia,
367942,1980.0,Australia,
32457,1975.0,Australia,English
119372,1970.0,Eastern Europe,Other
774572,1970.0,,
701397,1975.0,Middle East and Africa,
593492,1970.0,,
500332,1970.0,Asia Pacific,
701397,1975.0,Middle East and Africa,
51367,1955.0,Australia,
655457,1970.0,Australia,
14647,1950.0,Australia,
115247,1960.0,Australia,
578662,1980.0,Australia,
722802,1965.0,Asia Pacific,
175512,1975.0,Australia,
44852,1965.0,Australia,
49227,1970.0,Eastern Europe,
26352,1975.0,Eastern Europe,
23437,1960.0,Australia,
49972,1970.0,Australia,
74162,1970.0,Australia,
497457,1975.0,Asia Pacific,
12957,1965.0,Great Britain,
76812,1970.0,Australia,English
11247,1960.0,Australia,English
730232,1970.0,,
76307,1950.0,Australia,English
137507,1965.0,Australia,
72037,1970.0,Australia,
92307,1960.0,Australia,
86672,1975.0,Australia,
495452,1975.0,Australia,
717402,1980.0,Asia Pacific,
615312,1975.0,Australia,
8542,1960.0,Western Europe,
782987,1960.0,,
4882,1965.0,Australia,
1757,1950.0,Asia Pacific,
135027,1960.0,Asia Pacific,
19127,1970.0,Australia,
5267,1975.0,Australia,
78887,1960.0,Australia,
72037,1970.0,Australia,
82132,1945.0,Australia,
147717,1965.0,Great Britain,
24267,1970.0,Australia,
79652,1950.0,Asia Pacific,
75972,1960.0,Australia,
67282,1965.0,Australia,
142457,1970.0,Australia,
9757,1960.0,Australia,
491322,1955.0,Australia,
142457,1970.0,Australia,
46132,1975.0,Australia,
13807,1970.0,Australia,
758317,1975.0,,
9757,1960.0,Australia,
89467,1960.0,New Zealand,
35137,1970.0,Australia,
491582,1975.0,Asia Pacific,
10182,1950.0,Australia,
22847,1980.0,Australia,
1382,1975.0,Australia,
29512,1970.0,North America,English
23357,1960.0,Australia,English
9757,1960.0,Australia,
247022,1975.0,North America,
718607,1975.0,The Americas,Other
754067,1975.0,,
17282,1955.0,Great Britain,
79192,1950.0,Australia,
35547,1960.0,Asia Pacific,
58647,1975.0,Australia,
59447,1970.0,Australia,
70897,1970.0,South Africa,
500252,1965.0,,Other
1617,1965.0,Australia,
749572,1975.0,Australia,
500007,1975.0,Asia Pacific,
588387,1970.0,,
135862,1975.0,New Zealand,
246732,1970.0,Australia,
667512,1975.0,,
690307,1980.0,Great Britain,
350047,1975.0,Australia,
685762,1970.0,South Africa,
29497,1965.0,,
92927,1965.0,Middle East and Africa,
646977,1980.0,Great Britain,
500272,1970.0,,
78817,1950.0,Western Europe,
1797,1960.0,North America,
5967,1955.0,Australia,
82567,1955.0,Australia,English
40492,1980.0,Australia,
54922,1970.0,Australia,
107862,1975.0,Australia,
82567,1955.0,Australia,English
147857,1975.0,Australia,
575052,1965.0,,
12957,1965.0,Great Britain,
68782,1960.0,Australia,
85862,1950.0,Western Europe,
679242,1975.0,,
82567,1955.0,Australia,English
66887,1955.0,Australia,
1797,1960.0,North America,
78817,1950.0,Western Europe,
66722,1960.0,Australia,
1302,1970.0,Australia,
35867,1960.0,Australia,
82567,1955.0,Australia,English
3182,1965.0,Australia,
79632,1945.0,Australia,
4877,1960.0,,
11327,1960.0,Australia,
696062,1980.0,,
594827,1975.0,Great Britain,
330592,1965.0,Australia,
47257,1975.0,Australia,
146827,1980.0,Australia,
500012,1975.0,Australia,
9712,1945.0,Australia,
124477,1955.0,Australia,
80377,1945.0,Australia,
641012,1975.0,,
9712,1945.0,Australia,
95862,1975.0,Australia,
75572,1940.0,Australia,
28832,1950.0,,
1797,1960.0,North America,
39407,1980.0,Australia,
89787,1970.0,Australia,
641022,1975.0,Australia,
9712,1945.0,Australia,
776122,1975.0,,
737247,1975.0,,
7662,1960.0,Australia,
710372,1975.0,,
66322,1955.0,Australia,
82697,1975.0,Australia,
19082,1970.0,Australia,
475172,1955.0,Australia,
79192,1950.0,Australia,
145367,1965.0,Australia,
144767,1970.0,Asia Pacific,
20937,1970.0,Australia,
29562,1970.0,Australia,English
72652,1940.0,Australia,
77112,1960.0,Great Britain,
106227,1955.0,Australia,
74162,1970.0,Australia,
19517,1965.0,Australia,
500367,1965.0,Western Europe,
488677,1985.0,Australia,
73402,1965.0,Great Britain,
741582,1975.0,Great Britain,
74947,1965.0,Australia,
25267,1965.0,Australia,
2712,1965.0,Australia,
74162,1970.0,Australia,
65307,1960.0,Australia,
19082,1970.0,Australia,
589572,1975.0,,
65712,1950.0,Western Europe,
741582,1975.0,Great Britain,
64357,1965.0,Australia,
64777,1940.0,Australia,
89467,1960.0,New Zealand,
612,1960.0,Australia,
491312,1960.0,Australia,
495452,1975.0,Australia,
134907,1975.0,Australia,English
66887,1955.0,Australia,
22982,1960.0,Australia,
93007,1970.0,Australia,
67657,1965.0,Australia,English
78752,1955.0,Western Europe,
25052,1955.0,Australia,
14957,1975.0,Australia,English
491312,1960.0,Australia,
78887,1960.0,Australia,
28607,1965.0,Great Britain,
3207,1970.0,Australia,
7362,1970.0,Western Europe,
75972,1960.0,Australia,
143357,1965.0,Asia Pacific,
82567,1955.0,Australia,English
28502,1970.0,New Zealand,
73717,1965.0,Australia,
491312,1960.0,Australia,
72037,1970.0,Australia,
73882,1960.0,Great Britain,
779697,1965.0,Great Britain,
147827,1950.0,North America,
701397,1975.0,Middle East and Africa,
779697,1965.0,Great Britain,
23437,1960.0,Australia,
655457,1970.0,Australia,
80377,1945.0,Australia,
575052,1965.0,,
34737,1970.0,North America,
34737,1970.0,North America,
17622,1955.0,Australia,
21132,1960.0,Australia,
14957,1975.0,Australia,English
21132,1960.0,Australia,
144632,1960.0,Australia,
82377,1950.0,New Zealand,
74512,1945.0,Australia,
407,1955.0,Australia,
21132,1960.0,Australia,
81792,1950.0,Australia,
68472,1955.0,Australia,
64777,1940.0,Australia,
780002,1970.0,,
498427,1970.0,Great Britain,
85642,1955.0,Australia,
120892,1950.0,,
71727,1955.0,Great Britain,English
21132,1960.0,Australia,
498427,1970.0,Great Britain,
81792,1950.0,Australia,
70457,1950.0,Australia,
81792,1950.0,Australia,
63542,1940.0,Australia,
85642,1955.0,Australia,
79632,1945.0,Australia,
98222,1965.0,Australia,
11507,1945.0,Australia,
32907,1965.0,Western Europe,Other
86302,1970.0,Australia,
62952,1935.0,Australia,
18832,1975.0,Great Britain,English
685327,1970.0,,
66887,1955.0,Australia,
78967,1955.0,Western Europe,
37662,1960.0,Australia,
75127,1955.0,Australia,
60517,1965.0,Australia,
64232,1950.0,Asia Pacific,
72532,1955.0,Great Britain,English
21877,1965.0,Australia,
500332,1970.0,Asia Pacific,
19517,1965.0,Australia,
64232,1950.0,Asia Pacific,
72532,1955.0,Great Britain,English
22982,1960.0,Australia,
107242,1970.0,Great Britain,
32457,1975.0,Australia,English
592662,1970.0,,
7452,1960.0,North America,
93802,1970.0,Australia,
82697,1975.0,Australia,
641012,1975.0,,
103002,1965.0,Australia,
14957,1975.0,Australia,English
38697,1960.0,Australia,
39562,1945.0,Great Britain,
44252,1960.0,Australia,
59402,1980.0,Australia,
70832,1955.0,Australia,
20122,1965.0,Great Britain,
57272,1975.0,North America,
85862,1950.0,Western Europe,
779697,1965.0,Great Britain,
646977,1980.0,Great Britain,
44022,1965.0,Australia,
35867,1960.0,Australia,
25272,1960.0,Great Britain,
19752,1975.0,,
500167,1955.0,Australia,
119982,1970.0,Australia,
65332,1955.0,,
101532,1960.0,Australia,
73652,1950.0,Great Britain,
81037,1945.0,Australia,
75972,1960.0,Australia,
75377,1955.0,Australia,
488847,1970.0,,
67787,1945.0,,
10387,1950.0,Australia,
35867,1960.0,Australia,
159607,1955.0,The Americas,Other
82907,1965.0,Australia,
63047,1945.0,,
10387,1950.0,Australia,
74822,1950.0,Australia,
498427,1970.0,Great Britain,
77297,1960.0,Australia,
27352,1960.0,Great Britain,English
44022,1965.0,Australia,
84622,1955.0,Australia,
34737,1970.0,North America,
68472,1955.0,Australia,
76022,1965.0,Australia,
21017,1950.0,,
34737,1970.0,North America,
592,1955.0,Australia,
18567,1950.0,Australia,
66752,1965.0,Australia,
81702,1955.0,New Zealand,
101532,1960.0,Australia,
81792,1950.0,Australia,
21132,1960.0,Australia,
11507,1945.0,Australia,
93647,1960.0,Australia,
297392,1960.0,Middle East and Africa,
17622,1955.0,Australia,
35562,1960.0,Australia,
69337,1965.0,Australia,
72267,1960.0,Australia,
71872,1970.0,Australia,English
126162,1970.0,Asia Pacific,
34737,1970.0,North America,
14267,1960.0,Asia Pacific,
22917,1960.0,Australia,
67842,1965.0,Australia,
64867,1945.0,Australia,
22847,1980.0,Australia,
70322,1945.0,Eastern Europe,
82022,1950.0,Australia,
11812,1945.0,Australia,
27102,1955.0,Eastern Europe,English
53202,1975.0,Australia,
126927,1965.0,Australia,
3637,1960.0,New Zealand,
79742,1950.0,Great Britain,
8012,1960.0,Western Europe,
475172,1955.0,Australia,
29087,1950.0,Australia,
85642,1955.0,Australia,
25677,1975.0,,
120892,1950.0,,
4302,1965.0,Australia,
81792,1950.0,Australia,
85642,1955.0,Australia,
18567,1950.0,Australia,
10477,1960.0,Australia,
11747,1960.0,Australia,
36472,1955.0,Australia,
10477,1960.0,Australia,
107667,1955.0,Australia,
72037,1970.0,Australia,
46127,1955.0,Great Britain,
1797,1960.0,North America,
63377,1955.0,Australia,
70832,1955.0,Australia,
70832,1955.0,Australia,
78977,1945.0,Australia,
146987,1965.0,Great Britain,English
407,1955.0,Australia,
20202,1965.0,South Africa,
31377,1965.0,Australia,
70832,1955.0,Australia,
77832,1970.0,Australia,
70832,1955.0,Australia,
81822,1945.0,Australia,
64927,1945.0,Australia,
67007,1965.0,Australia,
31377,1965.0,Australia,
9067,1960.0,Australia,
79192,1950.0,Australia,
20202,1965.0,South Africa,
70832,1955.0,Australia,
70987,1965.0,Australia,
491322,1955.0,Australia,
73497,1955.0,Australia,
8012,1960.0,Western Europe,
20202,1965.0,South Africa,
22292,1970.0,New Zealand,
66877,1955.0,Australia,
11507,1945.0,Australia,
7662,1960.0,Australia,
35137,1970.0,Australia,
72267,1960.0,Australia,
19517,1965.0,Australia,
13512,1960.0,Australia,English
54322,1960.0,Eastern Europe,
10987,1950.0,Australia,
66897,1945.0,Australia,
57272,1975.0,North America,
126927,1965.0,Australia,
36042,1970.0,Australia,
7947,1960.0,Asia Pacific,
82427,1955.0,Australia,
66752,1965.0,Australia,
8772,1965.0,Australia,
66197,1950.0,Australia,
78817,1950.0,Western Europe,
82117,1930.0,Australia,
53202,1975.0,Australia,
63772,1960.0,Australia,
27352,1960.0,Great Britain,English
64867,1945.0,Australia,
81037,1945.0,Australia,
70832,1955.0,Australia,
3062,1960.0,Western Europe,
20472,1970.0,Australia,
49227,1970.0,Eastern Europe,
290727,1950.0,Australia,English
34737,1970.0,North America,
82452,1960.0,North America,
79192,1950.0,Australia,
119372,1970.0,Eastern Europe,Other
69812,1960.0,Australia,
69812,1960.0,Australia,
1797,1960.0,North America,
39407,1980.0,Australia,
39407,1980.0,Australia,
66197,1950.0,Australia,
35137,1970.0,Australia,
78992,1945.0,Australia,
80692,1950.0,Australia,
77342,1965.0,Australia,
7452,1960.0,North America,
547,1960.0,Australia,
74012,1955.0,Australia,
75127,1955.0,Australia,
680542,1960.0,,
126927,1965.0,Australia,
65782,1950.0,Australia,
7452,1960.0,North America,
489907,1960.0,,
143802,1965.0,Australia,
39457,1960.0,Australia,
577,1965.0,,
14487,1945.0,Australia,
110607,1960.0,,
47517,1970.0,Australia,English
62937,1960.0,Australia,
70682,1960.0,Australia,
26862,1945.0,Australia,
46132,1975.0,Australia,
27192,1970.0,Australia,
72447,1950.0,Australia,
98432,1975.0,Australia,
73417,1960.0,Australia,
20202,1965.0,South Africa,
82452,1960.0,North America,
17657,1965.0,Asia Pacific,
63757,1960.0,Great Britain,
66732,1970.0,Australia,English
24577,1965.0,Australia,
111122,1970.0,Australia,
62902,1950.0,North America,
75992,1965.0,Asia Pacific,
69657,1955.0,Great Britain,English
68587,1955.0,Australia,
77987,1960.0,Australia,
17617,1965.0,North America,English
143357,1965.0,Asia Pacific,
77977,1965.0,Australia,
367942,1980.0,Australia,
78607,1945.0,Eastern Europe,
71037,1960.0,Australia,
74822,1950.0,Australia,
4762,1950.0,Great Britain,
3182,1965.0,Australia,
45972,1970.0,Western Europe,
29512,1970.0,North America,English
78537,1945.0,Australia,
67297,1950.0,Australia,
146827,1980.0,Australia,
27757,1960.0,Australia,
57272,1975.0,North America,
69517,1950.0,Australia,English
67007,1965.0,Australia,
80412,1955.0,Australia,
24257,1955.0,Asia Pacific,Other
64842,1960.0,Australia,
21132,1960.0,Australia,
7947,1960.0,Asia Pacific,
85862,1950.0,Western Europe,
46132,1975.0,Australia,
67007,1965.0,Australia,
77067,1970.0,Australia,English
1382,1975.0,Australia,
85862,1950.0,Western Europe,
421337,1955.0,Australia,
498427,1970.0,Great Britain,
66092,1960.0,Australia,
73402,1965.0,Great Britain,
67007,1965.0,Australia,
290727,1950.0,Australia,English
106227,1955.0,Australia,
54322,1960.0,Eastern Europe,
8542,1960.0,Western Europe,
11667,1950.0,Australia,
76237,1960.0,Great Britain,English
74947,1965.0,Australia,
42322,1945.0,Australia,
107862,1975.0,Australia,
119767,1945.0,,
5967,1955.0,Australia,
115867,1970.0,Australia,
74192,1965.0,Australia,
646977,1980.0,Great Britain,
144462,1965.0,Australia,
1797,1960.0,North America,
105342,1965.0,Australia,
6292,1965.0,Western Europe,
73882,1960.0,Great Britain,
64777,1940.0,Australia,
74372,1955.0,Australia,
4762,1950.0,Great Britain,
69032,1965.0,Australia,English
1617,1965.0,Australia,
74162,1970.0,Australia,
79032,1955.0,Australia,
4222,1960.0,Australia,
78782,1955.0,Australia,
79427,1960.0,Australia,
68117,1960.0,,
110472,1965.0,Australia,English
67647,1965.0,Australia,
29962,1975.0,Australia,
136607,1960.0,Australia,
86302,1970.0,Australia,
16632,1955.0,Australia,
65712,1950.0,Western Europe,
11327,1960.0,Australia,
67842,1965.0,Australia,
70542,1960.0,Australia,
37302,1965.0,Australia,
70487,1955.0,Australia,
23342,1960.0,Australia,
9712,1945.0,Australia,
76732,1960.0,Australia,
6747,1955.0,Australia,English
68437,1950.0,The Americas,
3207,1970.0,Australia,
22982,1960.0,Australia,
77067,1970.0,Australia,English
105342,1965.0,Australia,
63942,1950.0,Australia,
66722,1960.0,Australia,
79217,1955.0,Australia,
25272,1960.0,Great Britain,
78887,1960.0,Australia,
20122,1965.0,Great Britain,
72532,1955.0,Great Britain,English
140417,1965.0,Australia,
79702,1950.0,Australia,
143357,1965.0,Asia Pacific,
15282,1965.0,Australia,English
77277,1970.0,Australia,
86672,1975.0,Australia,
166802,1970.0,Australia,
74302,1960.0,Australia,
44697,1965.0,Australia,
33752,1960.0,Australia,
77277,1970.0,Australia,
420282,1970.0,Australia,
17342,1960.0,Australia,
490262,1965.0,Western Europe,
17617,1965.0,North America,English
12957,1965.0,Great Britain,
4167,1955.0,Australia,English
711192,1970.0,,
69812,1960.0,Australia,
78922,1955.0,Australia,
12957,1965.0,Great Britain,
7047,1960.0,Australia,
30772,1970.0,Australia,
3597,1960.0,Australia,
16137,1950.0,Australia,
21132,1960.0,Australia,
69812,1960.0,Australia,
143357,1965.0,Asia Pacific,
3207,1970.0,Australia,
655457,1970.0,Australia,
78947,1960.0,Australia,
79702,1950.0,Australia,
20722,1965.0,Australia,
68817,1955.0,Australia,
20722,1965.0,Australia,
84487,1965.0,,
78782,1955.0,Australia,
65712,1950.0,Western Europe,
78897,1955.0,Australia,
76792,1970.0,Australia,
142457,1970.0,Australia,
65767,1970.0,Australia,
78342,1965.0,Australia,
73717,1965.0,Australia,
48632,1955.0,New Zealand,
7087,1970.0,Australia,
80372,1955.0,Australia,
19362,1955.0,Australia,
78607,1945.0,Eastern Europe,
82547,1955.0,Australia,
142457,1970.0,Australia,
101532,1960.0,Australia,
74162,1970.0,Australia,
78752,1955.0,Western Europe,
69032,1965.0,Australia,English
372082,1980.0,Australia,
493302,1975.0,Australia,
39277,1950.0,Asia Pacific,English
76352,1965.0,Australia,
20122,1965.0,Great Britain,
720017,1960.0,,
8772,1965.0,Australia,
32952,1970.0,Australia,
723132,1975.0,,
9067,1960.0,Australia,
75377,1955.0,Australia,
78947,1960.0,Australia,
734322,1965.0,,
89487,1970.0,Australia,
107862,1975.0,Australia,
438372,1960.0,Australia,
148087,1950.0,Australia,
69012,1965.0,Australia,
7362,1970.0,Western Europe,
19347,1950.0,Australia,
498427,1970.0,Great Britain,
105342,1965.0,Australia,
78342,1965.0,Australia,
36242,1965.0,Australia,
74932,1960.0,Great Britain,
449272,1960.0,Australia,
79242,1945.0,Australia,
68622,1955.0,Australia,
74822,1950.0,Australia,
78602,1950.0,Great Britain,
17342,1960.0,Australia,
84622,1955.0,Australia,
4167,1955.0,Australia,English
69142,1950.0,Western Europe,Other
67647,1965.0,Australia,
4492,1950.0,Australia,
72317,1950.0,Great Britain,
15282,1965.0,Australia,English
16632,1955.0,Australia,
32172,1965.0,Australia,
8877,1955.0,,
77112,1960.0,Great Britain,
64777,1940.0,Australia,
148087,1950.0,Australia,
78312,1955.0,Australia,
657727,1955.0,,
25217,1965.0,Great Britain,
77067,1970.0,Australia,English
500182,1970.0,,
78762,1960.0,Australia,
135472,1965.0,Australia,
69812,1960.0,Australia,
43757,1930.0,,
25267,1965.0,Australia,
74372,1955.0,Australia,
735967,1965.0,Western Europe,
33167,1960.0,Australia,
111122,1970.0,Australia,
98222,1965.0,Australia,
78817,1950.0,Western Europe,
498427,1970.0,Great Britain,
71402,1960.0,Australia,
22622,1965.0,,
36187,1960.0,Australia,
67842,1965.0,Australia,
78962,1955.0,Australia,
77112,1960.0,Great Britain,
146262,1975.0,Australia,
80387,1945.0,Great Britain,
63552,1945.0,Australia,
79182,1950.0,Australia,
79022,1945.0,Western Europe,
7747,1975.0,Australia,
101532,1960.0,Australia,
40947,1965.0,Australia,English
68782,1960.0,Australia,
112162,1970.0,Australia,
7512,1960.0,Australia,
105342,1965.0,Australia,
7342,1965.0,Great Britain,
23342,1960.0,Australia,
20937,1970.0,Australia,
17877,1965.0,,
314487,1960.0,Australia,
314487,1960.0,Australia,
71037,1960.0,Australia,
115247,1960.0,Australia,
449137,1970.0,Australia,
40492,1980.0,Australia,
53237,1970.0,Australia,
