id,RFCD.Code,RFCD.Percentage
6645,32,100.0
6646,32,100.0
6651,27,80.0
6651,32,20.0
6652,32,100.0
6653,32,100.0
6654,32,100.0
6656,32,100.0
6657,28,100.0
6658,32,100.0
6660,27,100.0
6661,28,20.0
6661,29,80.0
6663,32,100.0
6664,32,100.0
6665,24,100.0
6666,27,25.0
6666,32,75.0
6668,32,100.0
6669,32,100.0
6670,27,100.0
6672,32,100.0
6673,25,30.0
6673,29,70.0
6675,32,100.0
6676,32,100.0
6677,25,100.0
6678,32,100.0
6680,27,100.0
6681,32,100.0
6684,32,100.0
6685,29,100.0
6686,28,100.0
6689,27,100.0
6690,32,100.0
6691,32,100.0
6693,24,100.0
6695,32,100.0
6696,28,50.0
6696,32,50.0
6697,27,40.0
6697,30,60.0
6698,29,70.0
6698,36,30.0
6699,32,100.0
6700,24,100.0
6701,32,100.0
6703,32,100.0
6705,32,100.0
6707,28,100.0
6708,32,100.0
6709,32,100.0
6712,32,100.0
6713,32,100.0
6714,32,50.0
6714,37,50.0
6719,30,20.0
6719,31,40.0
6719,36,20.0
6721,41,100.0
6725,32,100.0
6726,28,100.0
6728,30,100.0
6729,30,100.0
6730,27,100.0
6731,32,100.0
6732,30,100.0
6734,32,100.0
6735,32,100.0
6737,27,100.0
6740,27,100.0
6742,30,100.0
6743,32,70.0
6743,42,30.0
6744,32,100.0
6745,32,100.0
6746,32,100.0
6748,32,100.0
6751,32,100.0
6752,36,90.0
6752,44,10.0
6753,32,100.0
6756,32,100.0
6757,30,100.0
6759,27,10.0
6759,32,90.0
6760,32,100.0
6761,38,100.0
6762,32,100.0
6764,32,100.0
6765,38,100.0
6766,32,100.0
6769,32,100.0
6770,24,100.0
6771,32,100.0
6772,24,100.0
6774,32,100.0
6775,32,100.0
6777,29,60.0
6777,32,40.0
6779,32,100.0
6781,32,100.0
6785,32,100.0
6786,29,100.0
6787,29,100.0
6788,32,100.0
6789,28,20.0
6789,29,80.0
6790,32,100.0
6792,32,60.0
6792,34,40.0
6793,29,100.0
6794,33,40.0
6794,34,30.0
6794,38,30.0
6795,33,80.0
6795,37,20.0
6797,28,80.0
6797,29,20.0
6798,27,40.0
6798,29,20.0
6798,30,40.0
6799,28,60.0
6799,31,40.0
6800,29,100.0
6801,44,100.0
6802,28,80.0
6802,29,20.0
6803,33,100.0
6805,28,50.0
6805,29,50.0
6806,25,20.0
6806,40,60.0
6806,41,20.0
6807,29,100.0
6808,31,70.0
6808,33,30.0
6811,30,30.0
6811,31,40.0
6811,32,30.0
6813,27,100.0
6815,32,100.0
6816,26,100.0
6817,27,70.0
6817,30,30.0
6818,40,50.0
6818,43,50.0
6819,32,50.0
6819,37,50.0
6820,37,100.0
6822,28,100.0
6823,23,40.0
6823,28,40.0
6823,34,20.0
6824,29,100.0
6826,28,20.0
6826,37,40.0
6826,43,40.0
6828,23,40.0
6828,28,60.0
6829,32,100.0
6830,24,30.0
6830,29,70.0
6831,30,100.0
6832,29,100.0
6833,32,50.0
6833,37,50.0
6834,27,100.0
6835,29,100.0
6836,29,100.0
6837,32,100.0
6838,32,100.0
6839,28,60.0
6839,32,40.0
6840,27,100.0
6841,33,100.0
6842,32,100.0
6843,33,100.0
6844,27,100.0
6846,32,100.0
6847,32,100.0
6848,38,100.0
6849,32,100.0
6850,38,100.0
6851,32,100.0
6852,42,100.0
6853,32,100.0
6854,32,100.0
6858,32,100.0
6859,27,100.0
6860,27,100.0
6861,32,100.0
6864,32,50.0
6864,38,50.0
6865,32,100.0
6869,32,100.0
6870,37,20.0
6870,41,30.0
6870,43,30.0
6871,32,45.0
6871,37,40.0
6873,35,100.0
6874,32,100.0
6876,26,100.0
6877,26,50.0
6877,30,50.0
6879,32,100.0
6881,24,70.0
6881,28,10.0
6881,29,20.0
6882,28,100.0
6883,29,100.0
6885,28,100.0
6886,28,100.0
6888,32,100.0
6889,32,100.0
6891,33,100.0
6893,32,100.0
6894,32,100.0
6896,32,100.0
6898,32,100.0
6899,33,50.0
6899,42,50.0
6901,27,40.0
6901,30,60.0
6902,30,100.0
6904,31,100.0
6905,32,100.0
6906,32,100.0
6907,32,100.0
6910,32,100.0
6912,33,100.0
6915,24,60.0
6915,25,40.0
6916,26,100.0
6918,24,100.0
6919,30,100.0
6920,27,80.0
6920,30,20.0
6921,26,80.0
6921,27,20.0
6922,27,20.0
6922,30,80.0
6925,37,60.0
6925,42,40.0
6927,37,70.0
6927,40,30.0
6928,34,100.0
6929,30,100.0
6930,42,100.0
6931,25,80.0
6931,32,20.0
6932,30,100.0
6933,27,100.0
6934,27,100.0
6935,32,40.0
6935,38,60.0
6937,32,40.0
6937,38,60.0
6938,32,100.0
6940,32,100.0
6942,32,100.0
6947,32,100.0
6948,32,50.0
6948,33,50.0
6950,32,100.0
6951,38,100.0
6952,32,100.0
6953,32,100.0
6954,32,100.0
6955,32,100.0
6958,32,100.0
6959,32,100.0
6960,32,100.0
6963,30,100.0
6964,32,100.0
6966,32,100.0
6967,32,100.0
6968,32,100.0
6969,32,100.0
6971,32,100.0
6972,27,100.0
6973,32,100.0
6974,32,100.0
6975,32,100.0
6976,32,100.0
6977,32,100.0
6978,27,100.0
6980,32,100.0
6981,32,100.0
6983,32,100.0
6985,32,100.0
6987,32,100.0
6988,28,40.0
6988,29,60.0
6989,24,100.0
6991,32,100.0
6994,32,100.0
6995,32,100.0
6996,32,100.0
6997,27,100.0
6999,32,100.0
7000,27,100.0
7001,32,100.0
7002,32,100.0
7005,32,100.0
7006,32,100.0
7007,32,100.0
7008,32,50.0
7008,33,50.0
7009,32,100.0
7010,29,100.0
7011,32,100.0
7013,32,100.0
7015,32,100.0
7016,33,100.0
7017,32,100.0
7018,32,100.0
7019,32,100.0
7021,27,100.0
7022,27,100.0
7023,32,100.0
7024,27,50.0
7024,32,50.0
7025,32,100.0
7027,32,100.0
7028,27,100.0
7029,32,100.0
7030,27,50.0
7030,32,50.0
7033,32,100.0
7035,32,100.0
7038,29,100.0
7040,32,60.0
7040,38,40.0
7041,32,100.0
7042,32,100.0
7043,32,100.0
7047,32,100.0
7048,32,100.0
7049,32,100.0
7050,33,100.0
7051,32,100.0
7052,32,100.0
7053,32,100.0
7055,32,100.0
7058,27,100.0
7060,27,100.0
7062,32,100.0
7063,32,100.0
7064,32,100.0
7065,32,100.0
7066,32,100.0
7067,33,100.0
7068,32,100.0
7069,34,100.0
7070,32,100.0
7071,30,100.0
7072,32,100.0
7073,32,100.0
7074,27,100.0
7075,33,100.0
7077,29,100.0
7078,27,100.0
7081,27,60.0
7081,32,40.0
7084,29,100.0
7085,32,100.0
7087,30,100.0
7088,27,30.0
7088,30,70.0
7089,27,100.0
7090,32,100.0
7091,32,100.0
7092,27,60.0
7092,30,40.0
7093,27,100.0
7094,27,100.0
7096,27,100.0
7097,27,100.0
7099,28,60.0
7099,29,30.0
7099,38,10.0
7100,33,100.0
7101,27,100.0
7103,27,100.0
7104,27,100.0
7106,27,100.0
7107,27,100.0
7108,37,50.0
7108,38,50.0
7109,29,100.0
7110,27,70.0
7110,30,30.0
7112,29,100.0
7113,32,100.0
7114,32,50.0
7114,33,50.0
7115,32,100.0
7117,32,100.0
7118,29,35.0
7118,30,65.0
7119,32,100.0
7121,32,100.0
7122,32,100.0
7124,32,100.0
7125,30,100.0
7127,33,40.0
7127,38,60.0
7128,32,100.0
7130,32,100.0
7132,38,100.0
7133,32,100.0
7134,32,100.0
7135,32,100.0
7136,32,100.0
7137,34,50.0
7137,44,50.0
7138,32,100.0
7141,25,50.0
7141,29,50.0
7142,32,100.0
7143,29,100.0
7144,27,100.0
7149,27,100.0
7150,27,70.0
7150,30,30.0
7152,27,90.0
7152,32,10.0
7153,27,100.0
7154,24,90.0
7154,29,10.0
7156,32,100.0
7157,27,100.0
7160,32,100.0
7161,32,100.0
7162,27,60.0
7162,32,40.0
7163,38,100.0
7164,39,100.0
7165,27,60.0
7165,32,40.0
7166,27,30.0
7166,32,70.0
7167,32,100.0
7168,28,100.0
7170,30,66.0
7170,37,34.0
7171,36,100.0
7172,34,100.0
7175,27,60.0
7175,38,40.0
7176,27,100.0
7177,27,100.0
7182,32,100.0
7183,32,100.0
7185,27,100.0
7186,32,100.0
7187,32,100.0
7188,32,100.0
7189,27,75.0
7189,30,25.0
7193,32,100.0
7194,32,100.0
7195,27,100.0
7196,27,100.0
7198,30,100.0
7199,31,100.0
7200,32,100.0
7201,33,50.0
7201,41,50.0
7203,32,100.0
7204,32,100.0
7205,27,100.0
7206,32,100.0
7207,32,100.0
7209,27,100.0
7210,32,100.0
7212,32,100.0
7214,32,100.0
7215,27,100.0
7218,32,100.0
7219,32,100.0
7221,27,50.0
7221,32,50.0
7222,32,100.0
7224,32,100.0
7225,29,20.0
7225,30,65.0
7225,31,15.0
7226,29,100.0
7227,32,100.0
7228,27,100.0
7229,32,100.0
7230,32,100.0
7231,27,50.0
7231,32,50.0
7232,26,100.0
7234,28,100.0
7235,32,100.0
7238,30,100.0
7239,30,100.0
7240,30,100.0
7241,32,100.0
7242,30,100.0
7243,25,20.0
7243,29,80.0
7244,43,100.0
7245,30,100.0
7247,29,100.0
7248,26,10.0
7248,30,90.0
7250,32,100.0
7251,32,80.0
7251,37,20.0
7252,32,100.0
7253,27,67.0
7253,29,33.0
7254,32,100.0
7255,27,100.0
7256,32,100.0
7257,32,50.0
7257,38,50.0
7258,32,100.0
7259,27,70.0
7259,32,30.0
7260,32,100.0
7261,27,100.0
7262,27,100.0
7263,27,75.0
7263,30,25.0
7265,27,34.0
7265,28,33.0
7265,30,33.0
7266,29,100.0
7269,32,100.0
7270,24,100.0
7271,32,100.0
7273,24,100.0
7274,24,100.0
7275,27,100.0
7276,25,100.0
7277,27,100.0
7278,27,100.0
7279,40,100.0
7281,27,80.0
7281,32,20.0
7282,27,100.0
7283,32,100.0
7284,24,100.0
7285,40,100.0
7286,32,100.0
7287,32,100.0
7288,32,100.0
7290,32,100.0
7291,32,100.0
7292,23,100.0
7293,30,100.0
7294,37,50.0
7294,43,10.0
7294,44,40.0
7295,31,100.0
7296,26,60.0
7296,30,40.0
7297,32,100.0
7298,32,100.0
7299,29,100.0
7300,32,100.0
7301,29,100.0
7302,32,100.0
7303,28,100.0
7305,43,100.0
7306,32,100.0
7307,29,100.0
7308,32,70.0
7308,38,30.0
7309,39,100.0
7311,24,50.0
7311,25,50.0
7312,32,100.0
7315,34,20.0
7315,35,40.0
7315,38,40.0
7316,33,100.0
7320,36,30.0
7320,43,70.0
7321,32,100.0
7322,28,100.0
7325,27,100.0
7326,27,100.0
7327,32,20.0
7327,33,60.0
7327,37,20.0
7329,35,100.0
7332,28,60.0
7332,29,40.0
7334,25,60.0
7334,29,40.0
7336,32,100.0
7337,32,50.0
7337,38,50.0
7338,24,20.0
7338,28,20.0
7338,32,60.0
7339,32,100.0
7340,37,10.0
7340,43,20.0
7340,44,70.0
7341,32,100.0
7342,32,60.0
7342,39,40.0
7344,27,100.0
7345,32,100.0
7347,32,100.0
7348,32,100.0
7350,32,100.0
7351,32,100.0
7352,32,100.0
7353,32,100.0
7355,32,100.0
7356,32,100.0
7358,28,100.0
7359,38,100.0
7360,27,40.0
7360,32,60.0
7362,27,25.0
7362,30,75.0
7363,27,80.0
7363,32,20.0
7364,32,100.0
7365,27,100.0
7366,23,20.0
7366,27,80.0
7369,37,100.0
7370,25,70.0
7370,29,30.0
7371,32,100.0
7372,32,100.0
7373,27,100.0
7374,27,100.0
7375,32,100.0
7376,30,100.0
7377,27,100.0
7378,32,80.0
7378,38,20.0
7379,32,100.0
7380,26,50.0
7380,29,50.0
7381,27,100.0
7382,32,100.0
7383,35,100.0
7384,32,100.0
7385,27,50.0
7385,32,50.0
7387,32,100.0
7388,25,100.0
7389,32,100.0
7390,27,50.0
7390,32,50.0
7392,28,40.0
7392,32,60.0
7394,30,50.0
7394,37,50.0
7395,30,100.0
7397,32,100.0
7398,32,100.0
7399,41,100.0
7401,24,100.0
7405,32,100.0
7406,27,100.0
7407,32,100.0
7408,27,20.0
7408,32,80.0
7409,32,100.0
7410,35,100.0
7411,32,100.0
7412,27,100.0
7413,27,100.0
7414,32,50.0
7414,38,50.0
7415,32,50.0
7415,37,50.0
7416,23,40.0
7416,32,60.0
7417,26,40.0
7417,27,30.0
7417,30,30.0
7418,32,100.0
7420,27,80.0
7420,29,20.0
7422,32,100.0
7423,32,100.0
7424,33,100.0
7425,29,100.0
7427,27,80.0
7427,32,20.0
7429,30,100.0
7430,25,100.0
7432,32,100.0
7435,24,40.0
7435,25,30.0
7435,27,30.0
7436,23,100.0
7437,25,100.0
7439,32,100.0
7440,32,100.0
7441,25,100.0
7442,32,100.0
7443,27,100.0
7444,23,30.0
7444,29,50.0
7444,32,20.0
7447,25,50.0
7447,29,50.0
7448,32,100.0
7449,29,50.0
7449,30,50.0
7451,26,100.0
7454,27,50.0
7454,32,50.0
7455,32,100.0
7458,32,100.0
7459,32,100.0
7460,27,80.0
7460,30,20.0
7461,32,100.0
7462,32,100.0
7463,30,100.0
7464,24,40.0
7464,25,60.0
7465,27,20.0
7465,32,80.0
7466,32,100.0
7469,27,50.0
7469,32,25.0
7470,29,100.0
7471,32,100.0
7472,32,100.0
7473,32,100.0
7474,30,100.0
7475,32,100.0
7476,32,100.0
7477,32,100.0
7479,27,20.0
7479,32,80.0
7480,30,100.0
7481,28,100.0
7482,32,100.0
7484,32,100.0
7485,32,100.0
7486,32,100.0
7487,29,30.0
7487,31,70.0
7488,27,90.0
7488,32,10.0
7489,37,40.0
7489,42,40.0
7489,43,20.0
7491,37,30.0
7491,43,70.0
7493,28,20.0
7493,31,40.0
7493,43,40.0
7494,25,100.0
7495,44,100.0
7496,42,40.0
7496,43,60.0
7497,41,80.0
7497,42,20.0
7498,29,100.0
7499,26,40.0
7499,27,50.0
7499,43,10.0
7500,27,100.0
7501,34,80.0
7501,37,20.0
7502,27,30.0
7502,30,70.0
7506,23,100.0
7507,38,100.0
7508,43,100.0
7509,43,100.0
7510,31,30.0
7510,42,40.0
7510,44,30.0
7511,27,80.0
7511,30,20.0
7513,23,40.0
7513,24,60.0
7514,38,10.0
7514,44,90.0
7516,27,100.0
7517,26,50.0
7517,27,50.0
7518,39,30.0
7518,43,70.0
7519,40,50.0
7519,42,50.0
7520,36,40.0
7520,39,60.0
7521,31,80.0
7521,42,20.0
7522,34,50.0
7522,36,50.0
7524,23,100.0
7525,37,50.0
7525,43,50.0
7526,24,100.0
7527,37,100.0
7528,25,70.0
7528,29,30.0
7529,27,80.0
7529,29,20.0
7531,38,100.0
7532,44,100.0
7534,24,100.0
7535,33,100.0
7540,39,100.0
7541,27,20.0
7541,32,80.0
7542,37,50.0
7542,41,20.0
7542,42,30.0
7543,32,30.0
7543,37,70.0
7545,37,80.0
7545,40,20.0
7546,38,100.0
7547,43,100.0
7548,37,100.0
7549,42,100.0
7551,25,30.0
7551,27,70.0
7552,42,100.0
7553,29,100.0
7554,23,80.0
7554,24,20.0
7555,43,100.0
7556,27,100.0
7557,36,30.0
7557,44,70.0
7558,37,90.0
7558,42,10.0
7559,41,80.0
7559,42,20.0
7560,44,100.0
7561,27,50.0
7561,30,50.0
7563,23,60.0
7563,27,20.0
7563,32,20.0
7564,33,100.0
7565,29,100.0
7566,40,50.0
7566,42,50.0
7567,26,100.0
7568,29,100.0
7569,37,30.0
7569,43,70.0
7570,27,100.0
7572,24,60.0
7572,32,40.0
7573,25,30.0
7573,29,70.0
7574,37,20.0
7574,42,80.0
7575,33,100.0
7577,28,40.0
7577,37,60.0
7578,27,100.0
7579,27,80.0
7579,32,20.0
7580,23,100.0
7581,27,40.0
7581,28,30.0
7581,29,30.0
7583,32,100.0
7584,23,50.0
7584,32,20.0
7584,37,30.0
7585,37,50.0
7585,44,50.0
7586,28,100.0
7587,24,100.0
7588,27,50.0
7588,32,50.0
7589,42,20.0
7589,43,10.0
7589,44,70.0
7591,35,100.0
7592,23,100.0
7593,27,100.0
7594,25,70.0
7594,29,30.0
7595,27,50.0
7595,32,50.0
7597,42,20.0
7597,43,80.0
7599,31,30.0
7599,43,70.0
7600,27,100.0
7601,34,100.0
7604,27,100.0
7605,24,100.0
7606,38,100.0
7607,24,100.0
7608,44,100.0
7609,24,20.0
7609,25,30.0
7609,29,50.0
7610,26,100.0
7611,44,100.0
7612,28,40.0
7612,32,30.0
7612,38,30.0
7613,28,60.0
7613,32,40.0
7614,37,30.0
7614,38,70.0
7615,29,100.0
7616,28,100.0
7617,32,100.0
7618,27,100.0
7619,28,80.0
7619,37,20.0
7621,27,70.0
7621,28,30.0
7622,37,100.0
7623,23,100.0
7624,29,70.0
7624,32,30.0
7626,42,100.0
7627,31,20.0
7627,37,20.0
7627,43,60.0
7629,25,100.0
7630,25,100.0
7631,26,100.0
7633,23,30.0
7633,29,70.0
7634,31,100.0
7635,38,100.0
7636,32,70.0
7636,37,30.0
7637,27,100.0
7638,24,100.0
7640,29,100.0
7641,27,50.0
7641,32,50.0
7642,28,60.0
7642,29,40.0
7643,31,10.0
7643,35,10.0
7643,43,80.0
7644,32,100.0
7647,27,40.0
7647,30,60.0
7648,33,20.0
7648,36,20.0
7648,38,60.0
7649,28,100.0
7650,36,100.0
7651,32,20.0
7651,38,80.0
7652,39,40.0
7652,40,60.0
7653,38,70.0
7653,39,30.0
7654,23,40.0
7654,28,60.0
7657,38,60.0
7657,42,40.0
7658,25,10.0
7658,29,90.0
7659,39,100.0
7660,26,100.0
7661,23,30.0
7661,28,70.0
7662,28,100.0
7663,27,100.0
7664,27,100.0
7665,38,100.0
7666,24,10.0
7666,29,90.0
7667,32,40.0
7667,35,20.0
7667,37,40.0
7668,36,40.0
7668,37,30.0
7668,39,30.0
7669,25,100.0
7670,39,30.0
7670,44,70.0
7671,43,100.0
7673,44,100.0
7674,42,10.0
7674,43,90.0
7677,34,50.0
7677,36,50.0
7679,34,100.0
7681,38,100.0
7682,30,100.0
7683,26,70.0
7683,27,30.0
7684,27,100.0
7685,37,30.0
7685,43,70.0
7688,24,70.0
7688,25,30.0
7690,23,70.0
7690,29,30.0
7691,26,100.0
7692,24,100.0
7694,27,100.0
7696,42,20.0
7696,43,40.0
7696,44,40.0
7697,27,100.0
7698,28,60.0
7698,29,40.0
7699,32,100.0
7700,23,60.0
7700,28,40.0
7701,27,80.0
7701,30,20.0
7704,28,30.0
7704,31,40.0
7704,38,30.0
7705,36,30.0
7705,39,70.0
7706,25,100.0
7707,27,20.0
7707,32,80.0
7708,27,100.0
7709,25,100.0
7710,24,20.0
7710,25,80.0
7711,28,100.0
7712,27,20.0
7712,32,80.0
7713,28,100.0
7715,25,50.0
7715,32,50.0
7716,27,100.0
7717,28,100.0
7719,26,80.0
7719,30,20.0
7722,43,70.0
7722,44,30.0
7723,24,100.0
7725,36,100.0
7727,27,70.0
7727,32,30.0
7728,35,30.0
7728,39,70.0
7729,28,100.0
7731,29,20.0
7731,30,80.0
7732,26,100.0
7733,40,50.0
7733,42,50.0
7734,24,50.0
7734,25,50.0
7735,42,100.0
7737,23,50.0
7737,29,50.0
7738,27,20.0
7738,32,80.0
7739,24,20.0
7739,25,80.0
7740,40,10.0
7740,41,70.0
7740,43,20.0
7741,27,100.0
7742,38,100.0
7745,28,100.0
7747,27,50.0
7747,32,50.0
7748,44,100.0
7750,28,100.0
7751,29,100.0
7753,40,40.0
7753,41,60.0
7756,43,100.0
7757,23,40.0
7757,28,60.0
7758,27,70.0
7758,30,30.0
7760,38,100.0
7761,27,80.0
7761,30,20.0
7762,29,100.0
7763,27,50.0
7763,32,50.0
7764,36,10.0
7764,39,60.0
7764,43,30.0
7765,27,10.0
7765,29,90.0
7766,32,100.0
7767,27,80.0
7767,30,20.0
7769,37,25.0
7769,42,50.0
7769,43,25.0
7770,27,20.0
7770,32,80.0
7774,32,100.0
7777,32,100.0
7778,32,100.0
7779,32,100.0
7781,32,100.0
7782,32,50.0
7782,37,50.0
7783,27,100.0
7784,32,100.0
7785,24,100.0
7786,30,100.0
7788,32,100.0
7789,44,100.0
7793,32,100.0
7794,32,100.0
7795,27,100.0
7796,32,100.0
7797,32,100.0
7798,39,100.0
7801,32,100.0
7802,28,100.0
7803,38,100.0
7804,23,50.0
7804,34,50.0
7805,32,60.0
7805,37,40.0
7806,29,100.0
7808,26,100.0
7809,34,100.0
7810,33,100.0
7811,27,100.0
7812,27,50.0
7812,32,50.0
7813,32,100.0
7814,29,100.0
7816,30,100.0
7820,28,30.0
7820,39,30.0
7820,40,40.0
7821,34,100.0
7822,32,100.0
7823,32,100.0
7824,32,100.0
7827,32,100.0
7829,32,100.0
7833,32,100.0
7836,32,100.0
7837,32,100.0
7838,27,100.0
7839,32,100.0
7840,32,100.0
7841,32,100.0
7843,27,100.0
7845,28,60.0
7845,29,40.0
7847,32,100.0
7848,25,100.0
7849,25,100.0
7851,32,100.0
7853,26,100.0
7854,33,33.3
7854,39,66.69999999999999
7855,27,50.0
7855,32,50.0
7856,32,100.0
7857,32,100.0
7858,32,100.0
7860,32,100.0
7861,27,100.0
7863,32,100.0
7864,32,100.0
7865,32,100.0
7869,32,100.0
7870,32,100.0
7871,29,60.0
7871,32,40.0
7872,26,40.0
7872,29,60.0
7873,32,100.0
7874,32,100.0
7875,29,100.0
7876,32,100.0
7877,27,50.0
7877,32,50.0
7879,32,100.0
7880,32,100.0
7882,32,100.0
7883,32,100.0
7884,32,100.0
7885,32,100.0
7887,32,100.0
7889,32,100.0
7890,27,100.0
7891,32,100.0
7893,32,100.0
7894,27,70.0
7894,30,30.0
7895,32,100.0
7896,32,100.0
7897,27,100.0
7898,32,100.0
7899,32,100.0
7900,32,100.0
7902,30,50.0
7902,38,50.0
7903,27,100.0
7906,32,100.0
7907,27,100.0
7908,27,10.0
7908,32,90.0
7909,31,70.0
7910,27,100.0
7911,27,100.0
7912,42,60.0
7912,43,40.0
7915,25,50.0
7915,27,25.0
7915,32,25.0
7916,28,100.0
7917,32,100.0
7918,32,100.0
7919,32,100.0
7920,39,100.0
7922,32,100.0
7923,27,100.0
7924,32,100.0
7926,32,100.0
7927,32,100.0
7928,25,100.0
7929,32,100.0
7930,27,80.0
7930,32,20.0
7931,32,100.0
7936,32,100.0
7937,32,100.0
7939,32,100.0
7942,32,100.0
7943,32,100.0
7945,27,100.0
7946,32,100.0
7947,27,100.0
7949,32,100.0
7952,29,100.0
7954,32,100.0
7955,32,100.0
7956,24,100.0
7958,39,60.0
7959,27,30.0
7959,32,70.0
7960,38,100.0
7961,25,40.0
7961,31,20.0
7961,40,20.0
7961,43,20.0
7962,32,100.0
7963,35,50.0
7963,38,50.0
7966,32,100.0
7967,27,50.0
7967,32,50.0
7968,29,20.0
7968,32,60.0
7969,27,100.0
7973,27,100.0
7974,27,75.0
7974,32,25.0
7976,30,100.0
7977,29,100.0
7978,24,100.0
7980,25,20.0
7980,40,60.0
7980,41,20.0
7983,31,100.0
7984,30,100.0
7987,24,100.0
7989,29,100.0
7990,35,15.0
7990,39,85.0
7991,30,100.0
7992,29,100.0
7994,32,100.0
7995,28,100.0
7996,27,100.0
7997,28,80.0
7997,29,20.0
7999,32,100.0
8000,32,100.0
8001,32,100.0
8002,27,100.0
8003,32,100.0
8004,32,100.0
8005,32,100.0
8006,32,100.0
8007,32,100.0
8008,32,100.0
8009,32,100.0
8011,32,100.0
8012,32,100.0
8013,32,100.0
8014,32,100.0
8015,32,100.0
8018,32,100.0
8019,32,100.0
8021,32,100.0
8022,32,100.0
8024,32,100.0
8025,32,100.0
8027,32,100.0
8028,32,100.0
8029,32,100.0
8030,41,100.0
8031,32,100.0
8032,32,100.0
8034,32,100.0
8035,27,100.0
8036,32,100.0
8038,32,100.0
8039,32,100.0
8040,32,100.0
8041,32,100.0
8043,27,100.0
8044,32,100.0
8045,27,100.0
8048,32,100.0
8049,32,100.0
8050,32,100.0
8051,32,100.0
8052,32,100.0
8053,27,100.0
8054,32,100.0
8055,32,100.0
8058,32,100.0
8060,32,100.0
8061,32,100.0
8062,32,100.0
8063,32,100.0
8064,27,100.0
8065,32,100.0
8066,32,100.0
8067,32,100.0
8068,32,100.0
8069,32,100.0
8070,32,100.0
8071,32,100.0
8072,32,100.0
8073,32,100.0
8074,32,100.0
8075,32,100.0
8076,32,100.0
8077,32,100.0
8078,27,100.0
8079,38,100.0
8080,32,100.0
8081,32,100.0
8082,32,100.0
8083,32,100.0
8084,32,100.0
8087,32,100.0
8088,32,100.0
8090,32,100.0
8091,32,100.0
8092,32,100.0
8093,32,100.0
8095,32,100.0
8096,32,100.0
8097,27,100.0
8098,32,100.0
8099,32,100.0
8100,32,100.0
8101,32,100.0
8102,32,100.0
8104,32,100.0
8105,32,100.0
8106,32,100.0
8107,32,100.0
8108,32,100.0
8109,32,100.0
8110,32,100.0
8111,32,100.0
8112,32,100.0
8113,32,100.0
8114,32,100.0
8115,32,100.0
8116,32,100.0
8117,27,100.0
8120,32,100.0
8121,32,100.0
8122,32,100.0
8123,32,100.0
8124,32,100.0
8125,32,100.0
8126,27,100.0
8129,32,100.0
8131,32,100.0
8132,32,100.0
8133,32,100.0
8134,38,100.0
8135,32,100.0
8136,32,100.0
8137,32,100.0
8138,32,100.0
8140,32,100.0
8141,32,100.0
8142,32,100.0
8144,32,100.0
8145,32,100.0
8146,32,100.0
8147,36,100.0
8150,32,100.0
8151,32,100.0
8152,32,100.0
8153,32,100.0
8154,32,100.0
8155,32,100.0
8156,27,100.0
8158,27,100.0
8160,32,100.0
8161,32,100.0
8163,32,100.0
8164,32,100.0
8165,27,100.0
8167,32,100.0
8168,32,100.0
8169,32,100.0
8170,32,100.0
8171,32,100.0
8172,32,100.0
8174,32,100.0
8175,32,100.0
8177,32,100.0
8178,32,100.0
8180,32,100.0
8181,32,100.0
8183,27,100.0
8184,32,100.0
8189,32,100.0
8190,32,100.0
8193,32,100.0
8194,32,100.0
8195,32,100.0
8196,32,100.0
8197,32,100.0
8198,32,100.0
8199,32,100.0
8200,32,100.0
8203,32,100.0
8204,32,100.0
8205,32,100.0
8206,32,100.0
8207,32,100.0
8208,32,100.0
8209,32,100.0
8210,32,100.0
8211,32,100.0
8212,32,100.0
8213,32,100.0
8214,32,100.0
8215,32,100.0
8216,32,100.0
8219,32,100.0
8221,32,100.0
8222,32,100.0
8223,25,100.0
8224,32,100.0
8225,32,100.0
8226,32,100.0
8229,32,100.0
8230,32,100.0
8231,32,100.0
8235,27,100.0
8236,32,100.0
8237,32,100.0
8239,32,100.0
8240,32,100.0
8241,32,100.0
8242,32,100.0
8244,32,100.0
8245,32,100.0
8246,32,100.0
8247,27,100.0
8249,32,100.0
8250,32,100.0
8251,32,100.0
8252,32,100.0
8253,32,100.0
8254,27,100.0
8255,32,100.0
8256,32,100.0
8257,32,100.0
8258,32,100.0
8259,32,100.0
8260,32,100.0
8261,32,100.0
8263,32,100.0
8264,32,100.0
8266,32,100.0
8267,32,100.0
8268,32,100.0
8269,32,100.0
8270,32,100.0
8272,32,100.0
8273,32,100.0
8274,32,100.0
8275,27,100.0
8276,32,100.0
8277,32,100.0
8278,32,100.0
8279,32,100.0
8280,32,100.0
8282,32,100.0
8285,27,100.0
8286,32,100.0
8287,32,100.0
8288,32,100.0
8292,32,100.0
8293,32,100.0
8296,32,100.0
8297,32,100.0
8298,32,100.0
8299,32,100.0
8300,32,100.0
8301,27,100.0
8303,27,100.0
8304,32,100.0
8306,32,100.0
8307,32,100.0
8309,27,100.0
8310,32,100.0
8312,32,100.0
8313,32,100.0
8314,32,100.0
8316,32,100.0
8317,32,100.0
8319,27,100.0
8320,32,100.0
8321,32,100.0
8322,32,100.0
8323,27,100.0
8324,32,100.0
8325,32,100.0
8326,32,100.0
8327,32,100.0
8328,32,100.0
8330,32,100.0
8331,32,100.0
